datetime,SA2209
2021-09-15,2968.0
2021-09-16,3052.0
2021-09-17,2818.0
2021-09-22,2891.0
2021-09-23,2982.0
2021-09-24,2914.0
2021-09-27,3018.0
2021-09-28,2919.0
2021-09-29,2890.0
2021-09-30,2902.0
2021-10-08,2944.0
2021-10-11,3052.0
2021-10-12,3203.0
2021-10-13,3257.0
2021-10-14,3232.0
2021-10-15,3158.0
2021-10-18,3199.0
2021-10-19,3199.0
2021-10-20,2962.0
2021-10-21,2941.0
2021-10-22,2836.0
2021-10-25,2614.0
2021-10-26,2584.0
2021-10-27,2539.0
2021-10-28,2550.0
2021-10-29,2507.0
2021-11-01,2345.0
2021-11-02,2231.0
2021-11-03,2446.0
2021-11-04,2339.0
2021-11-05,2403.0
2021-11-08,2358.0
2021-11-09,2384.0
2021-11-10,2261.0
2021-11-11,2448.0
2021-11-12,2334.0
2021-11-15,2316.0
2021-11-16,2359.0
2021-11-17,2337.0
2021-11-18,2300.0
2021-11-19,2323.0
2021-11-22,2330.0
2021-11-23,2340.0
2021-11-24,2470.0
2021-11-25,2441.0
2021-11-26,2335.0
2021-11-29,2410.0
2021-11-30,2390.0
2021-12-01,2554.0
2021-12-02,2510.0
2021-12-03,2512.0
2021-12-06,2560.0
2021-12-07,2575.0
2021-12-08,2389.0
2021-12-09,2307.0
2021-12-10,2318.0
2021-12-13,2345.0
2021-12-14,2347.0
2021-12-15,2291.0
2021-12-16,2369.0
2021-12-17,2406.0
2021-12-20,2338.0
2021-12-21,2377.0
2021-12-22,2377.0
2021-12-23,2373.0
2021-12-24,2351.0
2021-12-27,2343.0
2021-12-28,2345.0
2021-12-29,2346.0
2021-12-30,2318.0
2021-12-31,2274.0
2022-01-04,2319.0
2022-01-05,2335.0
2022-01-06,2404.0
2022-01-07,2433.0
2022-01-10,2499.0
2022-01-11,2578.0
2022-01-12,2591.0
2022-01-13,2558.0
2022-01-14,2679.0
2022-01-17,2655.0
2022-01-18,2644.0
2022-01-19,2688.0
2022-01-20,2680.0
2022-01-21,2804.0
2022-01-24,2779.0
2022-01-25,2783.0
2022-01-26,2832.0
2022-01-27,2899.0
2022-01-28,2943.0
2022-02-07,3030.0
2022-02-08,3064.0
2022-02-09,3041.0
2022-02-10,3196.0
2022-02-11,3048.0
2022-02-14,3059.0
2022-02-15,2950.0
2022-02-16,3003.0
2022-02-17,2859.0
2022-02-18,2899.0
2022-02-21,2997.0
2022-02-22,2957.0
2022-02-23,2974.0
2022-02-24,2893.0
2022-02-25,2709.0
2022-02-28,2696.0
2022-03-01,2721.0
2022-03-02,2791.0
2022-03-03,2845.0
2022-03-04,2830.0
2022-03-07,2888.0
2022-03-08,2784.0
2022-03-09,2650.0
2022-03-10,2770.0
2022-03-11,2704.0
2022-03-14,2573.0
2022-03-15,2570.0
2022-03-16,2592.0
2022-03-17,2593.0
2022-03-18,2665.0
2022-03-21,2596.0
2022-03-22,2619.0
2022-03-23,2712.0
2022-03-24,2769.0
2022-03-25,2905.0
2022-03-28,2907.0
2022-03-29,2970.0
2022-03-30,3025.0
2022-03-31,3014.0
2022-04-01,3040.0
2022-04-06,2941.0
2022-04-07,2916.0
2022-04-08,2944.0
2022-04-11,2947.0
2022-04-12,3099.0
2022-04-13,3081.0
2022-04-14,3138.0
2022-04-15,3135.0
2022-04-18,3244.0
2022-04-19,3213.0
2022-04-20,3107.0
2022-04-21,3110.0
2022-04-22,3106.0
2022-04-25,2893.0
2022-04-26,2884.0
2022-04-27,2966.0
2022-04-28,3012.0
2022-04-29,3004.0
2022-05-05,3061.0
2022-05-06,2982.0
2022-05-09,2928.0
2022-05-10,2778.0
2022-05-11,2855.0
2022-05-12,2781.0
2022-05-13,2807.0
2022-05-16,2874.0
2022-05-17,2851.0
2022-05-18,2818.0
2022-05-19,2947.0
2022-05-20,2986.0
2022-05-23,2928.0
2022-05-24,2902.0
2022-05-25,2987.0
2022-05-26,2999.0
2022-05-27,3041.0
2022-05-30,3072.0
2022-05-31,3078.0
2022-06-01,3097.0
2022-06-02,3127.0
2022-06-06,3033.0
2022-06-07,3064.0
2022-06-08,3098.0
2022-06-09,3048.0
2022-06-10,3010.0
2022-06-13,3025.0
2022-06-14,2914.0
2022-06-15,2908.0
2022-06-16,2910.0
2022-06-17,2887.0
2022-06-20,2872.0
2022-06-21,2760.0
2022-06-22,2661.0
2022-06-23,2747.0
2022-06-24,2711.0
2022-06-27,2755.0
2022-06-28,2843.0
2022-06-29,2873.0
2022-06-30,2862.0
2022-07-01,2744.0
2022-07-04,2712.0
2022-07-05,2674.0
2022-07-06,2656.0
2022-07-07,2671.0
2022-07-08,2555.0
2022-07-11,2552.0
2022-07-12,2446.0
2022-07-13,2481.0
2022-07-14,2435.0
2022-07-15,2452.0
2022-07-18,2574.0
2022-07-19,2448.0
2022-07-20,2507.0
2022-07-21,2476.0
2022-07-22,2541.0
2022-07-25,2530.0
2022-07-26,2580.0
2022-07-27,2573.0
2022-07-28,2613.0
2022-07-29,2624.0
2022-08-01,2592.0
2022-08-02,2635.0
2022-08-03,2626.0
2022-08-04,2582.0
2022-08-05,2584.0
2022-08-08,2624.0
2022-08-09,2593.0
2022-08-10,2576.0
2022-08-11,2602.0
2022-08-12,2617.0
2022-08-15,2612.0
2022-08-16,2619.0
2022-08-17,2598.0
2022-08-18,2631.0
2022-08-19,2606.0
2022-08-22,2637.0
2022-08-23,2660.0
2022-08-24,2653.0
2022-08-25,2685.0
2022-08-26,2697.0
2022-08-29,2679.0
2022-08-30,2650.0
2022-08-31,2635.0
2022-09-01,2610.0
2022-09-02,2612.0
2022-09-05,2645.0
2022-09-06,2615.0
2022-09-07,2610.0
2022-09-08,2610.0
2022-09-09,2654.0
2022-09-13,2645.0
2022-09-14,2635.0
2022-09-15,2630.0
