datetime,B2609
2025-09-15,3595.0
2025-09-16,3606.0
2025-09-17,3579.0
2025-09-18,3561.0
2025-09-19,3575.0
2025-09-22,3584.0
2025-09-23,3507.0
2025-09-24,3517.0
2025-09-25,3538.0
2025-09-26,3528.0
2025-09-29,3524.0
2025-09-30,3525.0
2025-10-09,3568.0
2025-10-10,3556.0
2025-10-13,3548.0
2025-10-14,3530.0
2025-10-15,3544.0
2025-10-16,3543.0
2025-10-17,3520.0
2025-10-20,3552.0
2025-10-21,3568.0
2025-10-22,3553.0
2025-10-23,3569.0
2025-10-24,3565.0
2025-10-27,3585.0
2025-10-28,3590.0
2025-10-29,3586.0
2025-10-30,3590.0
2025-10-31,3589.0
2025-11-03,3609.0
2025-11-04,3601.0
2025-11-05,3610.0
2025-11-06,3617.0
2025-11-07,3602.0
2025-11-10,3618.0
2025-11-11,3621.0
2025-11-12,3638.0
2025-11-13,3644.0
2025-11-14,3641.0
2025-11-17,3615.0
2025-11-18,3634.0
2025-11-19,3635.0
2025-11-20,3612.0
2025-11-21,3590.0
2025-11-24,3606.0
2025-11-25,3606.0
2025-11-26,3615.0
2025-11-27,3632.0
2025-11-28,3640.0
2025-12-01,3644.0
2025-12-02,3656.0
2025-12-03,3659.0
2025-12-04,3645.0
2025-12-05,3638.0
2025-12-08,3597.0
2025-12-09,3577.0
2025-12-10,3569.0
2025-12-11,3579.0
2025-12-12,3581.0
2025-12-15,3559.0
2025-12-16,3567.0
2025-12-17,3544.0
2025-12-18,3530.0
2025-12-19,3509.0
2025-12-22,3525.0
2025-12-23,3533.0
2025-12-24,3521.0
2025-12-25,3543.0
2025-12-26,3563.0
2025-12-29,3553.0
2025-12-30,3559.0
2025-12-31,3537.0
2026-01-05,3526.0
2026-01-06,3547.0
2026-01-07,3571.0
2026-01-08,3561.0
2026-01-09,3565.0
2026-01-12,3572.0
2026-01-13,3550.0
2026-01-14,3542.0
2026-01-15,3525.0
2026-01-16,3531.0
2026-01-19,3529.0
2026-01-20,3545.0
2026-01-21,3534.0
2026-01-22,3564.0
2026-01-23,3561.0
2026-01-26,3600.0
2026-01-27,3588.0
2026-01-28,3619.0
2026-01-29,3648.0
2026-01-30,3606.0
2026-02-02,3558.0
2026-02-03,3551.0
2026-02-04,3563.0
2026-02-05,3565.0
2026-02-06,3567.0
2026-02-09,3568.0
2026-02-10,3571.0
2026-02-11,3599.0
2026-02-12,3607.0
2026-02-13,3611.0
2026-02-24,3615.0
2026-02-25,3673.0
2026-02-26,3678.0
2026-02-27,3671.0
2026-03-02,3684.0
2026-03-03,3706.0
2026-03-04,3701.0
2026-03-05,3710.0
2026-03-06,3751.0
2026-03-09,3840.0
2026-03-10,3767.0
2026-03-11,3806.0
2026-03-12,3820.0
2026-03-13,3811.0
2026-03-16,3837.0
2026-03-17,3802.0
2026-03-18,3771.0
2026-03-19,3789.0
2026-03-20,3828.0
2026-03-23,3842.0
2026-03-24,3791.0
2026-03-25,3773.0
2026-03-26,3815.0
2026-03-27,3820.0
2026-03-30,3805.0
2026-03-31,3786.0
2026-04-01,3758.0
2026-04-02,3772.0
2026-04-03,3758.0
2026-04-07,3789.0
2026-04-08,3731.0
2026-04-09,3746.0
2026-04-10,3754.0
2026-04-13,3749.0
2026-04-14,3738.0
2026-04-15,3734.0
2026-04-16,3750.0
2026-04-17,3721.0
2026-04-20,3727.0
2026-04-21,3767.0
2026-04-22,3800.0
2026-04-23,3782.0
2026-04-24,3748.0
2026-04-27,3755.0
2026-04-28,3771.0
2026-04-29,3787.0
2026-04-30,3790.0
2026-05-06,3793.0
2026-05-07,3752.0
2026-05-08,3739.0
2026-05-11,3789.0
2026-05-12,3787.0
2026-05-13,3794.0
2026-05-14,3777.0
2026-05-15,3707.0
2026-05-18,3717.0
2026-05-19,3784.0
2026-05-20,3778.0
2026-05-21,3736.0
2026-05-22,3730.0
2026-05-25,3702.0
2026-05-26,3695.0
2026-05-27,3705.0
2026-05-28,3739.0
2026-05-29,3733.0
2026-06-01,3748.0
2026-06-02,3721.0
2026-06-03,3732.0
2026-06-04,3681.0
2026-06-05,3649.0
2026-06-08,3634.0
