datetime,CY2605
2025-06-25,20055.0
2025-06-26,20050.0
2025-07-02,20090.0
2025-07-09,19915.0
2025-07-11,20015.0
2025-07-16,20060.0
2025-07-21,20190.0
2025-07-25,20250.0
2025-07-28,20190.0
2025-07-30,20100.0
2025-08-01,19960.0
2025-08-07,20035.0
2025-08-08,19955.0
2025-08-12,20070.0
2025-08-13,20345.0
2025-08-15,20330.0
2025-08-21,20290.0
2025-08-25,20395.0
2025-08-26,20395.0
2025-08-28,20350.0
2025-08-29,20455.0
2025-09-01,20225.0
2025-09-02,20345.0
2025-09-04,20215.0
2025-09-11,20080.0
2025-09-12,20050.0
2025-09-16,20145.0
2025-09-23,19730.0
2025-09-25,19765.0
2025-09-29,19575.0
2025-09-30,19470.0
2025-10-10,19555.0
2025-10-13,19590.0
2025-10-20,19720.0
2025-10-21,19795.0
2025-10-22,19745.0
2025-10-23,19785.0
2025-10-24,19750.0
2025-10-29,19775.0
2025-10-30,19935.0
2025-10-31,19920.0
2025-11-04,19845.0
2025-11-06,19885.0
2025-11-07,19820.0
2025-11-10,19860.0
2025-11-18,19610.0
2025-11-19,19790.0
2025-11-21,19680.0
2025-11-24,19860.0
2025-11-25,19965.0
2025-11-26,19975.0
2025-11-27,19975.0
2025-11-28,19980.0
2025-12-01,20040.0
2025-12-02,19995.0
2025-12-03,19945.0
2025-12-04,19995.0
2025-12-05,19980.0
2025-12-08,19905.0
2025-12-09,19950.0
2025-12-10,19965.0
2025-12-11,20040.0
2025-12-12,20015.0
2025-12-15,20060.0
2025-12-16,20040.0
2025-12-17,20065.0
2025-12-18,20105.0
2025-12-19,20080.0
2025-12-22,20160.0
2025-12-23,20225.0
2025-12-24,20250.0
2025-12-25,20385.0
2025-12-26,20615.0
2025-12-29,20520.0
2025-12-30,20640.0
2025-12-31,20595.0
2026-01-05,20650.0
2026-01-06,20880.0
2026-01-07,21000.0
2026-01-08,20845.0
2026-01-09,20760.0
2026-01-12,20650.0
2026-01-13,20805.0
2026-01-14,20850.0
2026-01-15,20695.0
2026-01-16,20615.0
2026-01-19,20570.0
2026-01-20,20515.0
2026-01-21,20515.0
2026-01-22,20620.0
2026-01-23,20605.0
2026-01-26,20575.0
2026-01-27,20515.0
2026-01-28,20840.0
2026-01-29,20805.0
2026-01-30,20595.0
2026-02-02,20460.0
2026-02-03,20495.0
2026-02-04,20595.0
2026-02-05,20445.0
2026-02-06,20405.0
2026-02-09,20360.0
2026-02-10,20440.0
2026-02-11,20590.0
2026-02-12,20655.0
2026-02-13,20530.0
2026-02-24,21270.0
2026-02-25,21315.0
2026-02-26,21255.0
2026-02-27,21245.0
2026-03-02,21100.0
2026-03-03,21100.0
2026-03-04,21055.0
2026-03-05,21055.0
2026-03-06,21205.0
2026-03-09,21280.0
2026-03-10,21280.0
2026-03-11,21580.0
2026-03-12,21735.0
2026-03-13,21565.0
2026-03-16,21485.0
2026-03-17,21480.0
2026-03-18,21300.0
2026-03-19,21285.0
2026-03-20,21475.0
2026-03-23,21535.0
2026-03-24,21555.0
2026-03-25,21670.0
2026-03-26,21640.0
2026-03-27,21435.0
2026-03-30,21515.0
2026-03-31,21545.0
2026-04-01,21565.0
2026-04-02,21565.0
2026-04-03,21705.0
2026-04-07,21460.0
2026-04-08,21585.0
2026-04-09,21690.0
2026-04-10,21815.0
2026-04-13,21660.0
2026-04-14,21805.0
2026-04-15,21750.0
2026-04-16,22165.0
2026-04-17,22175.0
2026-04-20,22345.0
2026-04-21,22330.0
2026-04-22,22665.0
2026-04-23,22715.0
2026-04-24,22665.0
2026-04-27,22800.0
2026-04-28,22755.0
2026-04-29,22020.0
2026-04-30,22440.0
