datetime,SM2205
2021-05-24,7348.0
2021-05-25,7316.0
2021-05-26,7214.0
2021-05-28,7354.0
2021-05-31,7556.0
2021-06-01,7632.0
2021-06-02,7580.0
2021-06-03,7694.0
2021-06-04,7738.0
2021-06-07,7670.0
2021-06-08,7588.0
2021-06-09,7572.0
2021-06-10,7486.0
2021-06-11,7552.0
2021-06-15,7484.0
2021-06-16,7390.0
2021-06-17,7398.0
2021-06-18,7314.0
2021-06-21,7426.0
2021-06-22,7506.0
2021-06-23,7440.0
2021-06-24,7542.0
2021-06-25,7694.0
2021-06-28,7658.0
2021-06-29,7650.0
2021-07-01,7384.0
2021-07-02,7362.0
2021-07-05,7468.0
2021-07-07,7590.0
2021-07-08,7430.0
2021-07-09,7480.0
2021-07-12,7436.0
2021-07-13,7360.0
2021-07-14,7654.0
2021-07-15,7746.0
2021-07-16,7740.0
2021-07-19,7710.0
2021-07-20,7560.0
2021-07-21,7568.0
2021-07-22,7554.0
2021-07-23,7608.0
2021-07-26,7596.0
2021-07-27,7628.0
2021-07-28,7754.0
2021-07-29,7766.0
2021-07-30,7816.0
2021-08-02,7750.0
2021-08-03,7710.0
2021-08-04,7732.0
2021-08-05,7670.0
2021-08-06,7726.0
2021-08-09,7766.0
2021-08-10,7800.0
2021-08-11,7742.0
2021-08-12,7770.0
2021-08-13,7732.0
2021-08-16,7662.0
2021-08-17,7826.0
2021-08-18,7874.0
2021-08-19,7914.0
2021-08-20,7880.0
2021-08-23,8042.0
2021-08-24,7740.0
2021-08-25,7768.0
2021-08-26,7780.0
2021-08-27,7856.0
2021-08-30,8310.0
2021-08-31,8370.0
2021-09-01,8340.0
2021-09-02,8262.0
2021-09-03,8276.0
2021-09-06,8370.0
2021-09-07,8468.0
2021-09-08,8420.0
2021-09-09,8588.0
2021-09-10,8522.0
2021-09-13,8766.0
2021-09-14,8962.0
2021-09-15,9140.0
2021-09-16,9172.0
2021-09-17,9098.0
2021-09-22,9860.0
2021-09-23,10936.0
2021-09-24,10130.0
2021-09-27,10734.0
2021-09-28,11120.0
2021-09-29,10888.0
2021-09-30,11298.0
2021-10-08,11236.0
