datetime,J1909
2019-07-05,2140.0
2019-07-08,2122.5
2019-07-09,2119.0
2019-07-10,2082.0
2019-07-11,2093.5
2019-07-12,2118.5
2019-07-15,2167.5
2019-07-16,2173.5
2019-07-17,2209.5
2019-07-18,2194.5
2019-07-19,2187.0
2019-07-22,2141.0
2019-07-23,2154.0
2019-07-24,2122.0
2019-07-25,2139.0
2019-07-26,2180.5
2019-07-29,2169.0
2019-07-30,2150.0
2019-07-31,2141.5
2019-08-01,2105.0
2019-08-02,2051.0
2019-08-05,2031.5
2019-08-06,2036.5
2019-08-07,2066.5
2019-08-08,2063.0
2019-08-09,2037.5
2019-08-12,2060.0
2019-08-13,2053.0
2019-08-14,2045.5
2019-08-15,2049.5
2019-08-16,2049.5
2019-08-19,2054.0
2019-08-20,2061.0
2019-08-21,2044.5
2019-08-22,2047.0
2019-08-23,2044.0
2019-08-26,1971.0
2019-08-27,1945.5
2019-08-28,1931.5
2019-08-29,1892.5
2019-08-30,1859.0
2019-09-02,1907.5
2019-09-03,1888.0
2019-09-04,1860.0
2019-09-05,1885.0
2019-09-06,1866.0
2019-09-09,1888.5
2019-09-10,1910.0
2019-09-11,1902.5
2019-09-12,1893.0
2019-09-16,1835.0
