datetime,Y2609
2025-09-15,8026.0
2025-09-16,8066.0
2025-09-17,8048.0
2025-09-18,7946.0
2025-09-19,7990.0
2025-09-22,8034.0
2025-09-23,7790.0
2025-09-24,7780.0
2025-09-25,7866.0
2025-09-26,7858.0
2025-09-29,7854.0
2025-09-30,7828.0
2025-10-09,8006.0
2025-10-10,7968.0
2025-10-13,7948.0
2025-10-14,7908.0
2025-10-15,7972.0
2025-10-16,7976.0
2025-10-17,7946.0
2025-10-20,8008.0
2025-10-21,8014.0
2025-10-22,7970.0
2025-10-23,7930.0
2025-10-24,7906.0
2025-10-27,7944.0
2025-10-28,7904.0
2025-10-29,7866.0
2025-10-30,7890.0
2025-10-31,7866.0
2025-11-03,7840.0
2025-11-04,7850.0
2025-11-05,7882.0
2025-11-06,7918.0
2025-11-07,7878.0
2025-11-10,7912.0
2025-11-11,7944.0
2025-11-12,7986.0
2025-11-13,8004.0
2025-11-14,7942.0
2025-11-17,7962.0
2025-11-18,7998.0
2025-11-19,8070.0
2025-11-20,7976.0
2025-11-21,7926.0
2025-11-24,7920.0
2025-11-25,7904.0
2025-11-26,7916.0
2025-11-27,7958.0
2025-11-28,7992.0
2025-12-01,8030.0
2025-12-02,8038.0
2025-12-03,8030.0
2025-12-04,7994.0
2025-12-05,8012.0
2025-12-08,7952.0
2025-12-09,7900.0
2025-12-10,7906.0
2025-12-11,7948.0
2025-12-12,7902.0
2025-12-15,7844.0
2025-12-16,7792.0
2025-12-17,7754.0
2025-12-18,7758.0
2025-12-19,7662.0
2025-12-22,7694.0
2025-12-23,7718.0
2025-12-24,7700.0
2025-12-25,7720.0
2025-12-26,7740.0
2025-12-29,7716.0
2025-12-30,7756.0
2025-12-31,7732.0
2026-01-05,7730.0
2026-01-06,7774.0
2026-01-07,7808.0
2026-01-08,7814.0
2026-01-09,7838.0
2026-01-12,7864.0
2026-01-13,7842.0
2026-01-14,7862.0
2026-01-15,7804.0
2026-01-16,7886.0
2026-01-19,7876.0
2026-01-20,7908.0
2026-01-21,7948.0
2026-01-22,7998.0
2026-01-23,8000.0
2026-01-26,8138.0
2026-01-27,8172.0
2026-01-28,8240.0
2026-01-29,8294.0
2026-01-30,8214.0
2026-02-02,8028.0
2026-02-03,8030.0
2026-02-04,8074.0
2026-02-05,8046.0
2026-02-06,8054.0
2026-02-09,8064.0
2026-02-10,8048.0
2026-02-11,8052.0
2026-02-12,8022.0
2026-02-13,7984.0
2026-02-24,8070.0
2026-02-25,8168.0
2026-02-26,8158.0
2026-02-27,8186.0
2026-03-02,8244.0
2026-03-03,8322.0
2026-03-04,8340.0
2026-03-05,8342.0
2026-03-06,8364.0
2026-03-09,8600.0
2026-03-10,8380.0
2026-03-11,8456.0
2026-03-12,8540.0
2026-03-13,8576.0
2026-03-16,8652.0
2026-03-17,8546.0
2026-03-18,8452.0
2026-03-19,8530.0
2026-03-20,8548.0
2026-03-23,8666.0
2026-03-24,8532.0
2026-03-25,8480.0
2026-03-26,8588.0
2026-03-27,8630.0
2026-03-30,8674.0
2026-03-31,8628.0
2026-04-01,8584.0
2026-04-02,8664.0
2026-04-03,8674.0
2026-04-07,8748.0
2026-04-08,8460.0
2026-04-09,8496.0
2026-04-10,8506.0
2026-04-13,8487.0
2026-04-14,8458.0
2026-04-15,8425.0
2026-04-16,8448.0
2026-04-17,8466.0
2026-04-20,8473.0
2026-04-21,8587.0
2026-04-22,8626.0
2026-04-23,8618.0
2026-04-24,8527.0
2026-04-27,8533.0
2026-04-28,8559.0
2026-04-29,8573.0
2026-04-30,8605.0
2026-05-06,8664.0
2026-05-07,8581.0
2026-05-08,8487.0
2026-05-11,8562.0
2026-05-12,8551.0
2026-05-13,8544.0
2026-05-14,8514.0
2026-05-15,8435.0
2026-05-18,8475.0
2026-05-19,8588.0
2026-05-20,8636.0
2026-05-21,8537.0
2026-05-22,8505.0
2026-05-25,8440.0
2026-05-26,8415.0
2026-05-27,8442.0
2026-05-28,8538.0
2026-05-29,8553.0
2026-06-01,8596.0
2026-06-02,8558.0
2026-06-03,8590.0
2026-06-04,8499.0
2026-06-05,8440.0
2026-06-08,8376.0
