datetime,B2501
2024-10-30,3731.0
2024-10-31,3716.0
2024-11-01,3722.0
2024-11-04,3774.0
2024-11-05,3743.0
2024-11-06,3816.0
2024-11-07,3918.0
2024-11-08,3838.0
2024-11-11,3897.0
2024-11-12,3846.0
2024-11-13,3770.0
2024-11-14,3741.0
2024-11-15,3624.0
2024-11-18,3619.0
2024-11-19,3638.0
2024-11-20,3601.0
2024-11-21,3562.0
2024-11-22,3509.0
2024-11-25,3544.0
2024-11-26,3572.0
2024-11-27,3573.0
2024-11-28,3581.0
2024-11-29,3589.0
2024-12-02,3568.0
2024-12-03,3533.0
2024-12-04,3492.0
2024-12-05,3478.0
2024-12-06,3492.0
2024-12-09,3520.0
2024-12-10,3520.0
2024-12-11,3540.0
2024-12-12,3540.0
2024-12-13,3545.0
2024-12-16,3547.0
2024-12-17,3520.0
2024-12-18,3371.0
2024-12-19,3328.0
2024-12-20,3408.0
2024-12-23,3421.0
2024-12-24,3443.0
2024-12-25,3455.0
2024-12-26,3450.0
2024-12-27,3434.0
2024-12-30,3426.0
2024-12-31,3497.0
2025-01-02,3530.0
2025-01-06,3450.0
2025-01-14,3570.0
