datetime,V2605
2025-05-20,5207.0
2025-05-21,5218.0
2025-05-22,5165.0
2025-05-23,5103.0
2025-05-26,5100.0
2025-05-27,5042.0
2025-05-28,5005.0
2025-05-29,4956.0
2025-05-30,4963.0
2025-06-03,4905.0
2025-06-04,5001.0
2025-06-05,4951.0
2025-06-06,5000.0
2025-06-09,5028.0
2025-06-10,5016.0
2025-06-11,5041.0
2025-06-12,5032.0
2025-06-13,5057.0
2025-06-16,5058.0
2025-06-17,5035.0
2025-06-18,5096.0
2025-06-19,5100.0
2025-06-20,5122.0
2025-06-23,5104.0
2025-06-24,5063.0
2025-06-25,5085.0
2025-06-26,5080.0
2025-06-27,5139.0
2025-06-30,5126.0
2025-07-01,5079.0
2025-07-02,5191.0
2025-07-03,5194.0
2025-07-04,5193.0
2025-07-07,5197.0
2025-07-08,5205.0
2025-07-09,5244.0
2025-07-10,5326.0
2025-07-11,5294.0
2025-07-14,5305.0
2025-07-15,5277.0
2025-07-16,5242.0
2025-07-17,5275.0
2025-07-18,5260.0
2025-07-21,5427.0
2025-07-22,5563.0
2025-07-23,5466.0
2025-07-24,5546.0
2025-07-25,5694.0
2025-07-28,5524.0
2025-07-29,5582.0
2025-07-30,5561.0
2025-07-31,5469.0
2025-08-01,5439.0
2025-08-04,5419.0
2025-08-05,5469.0
2025-08-06,5489.0
2025-08-07,5452.0
2025-08-08,5451.0
2025-08-11,5485.0
2025-08-12,5508.0
2025-08-13,5491.0
2025-08-14,5449.0
2025-08-15,5411.0
2025-08-18,5359.0
2025-08-19,5308.0
2025-08-20,5310.0
2025-08-21,5301.0
2025-08-22,5310.0
2025-08-25,5351.0
2025-08-26,5299.0
2025-08-27,5255.0
2025-08-28,5248.0
2025-08-29,5200.0
2025-09-01,5194.0
2025-09-02,5182.0
2025-09-03,5172.0
2025-09-04,5185.0
2025-09-05,5223.0
2025-09-08,5200.0
2025-09-09,5155.0
2025-09-10,5159.0
2025-09-11,5188.0
2025-09-12,5179.0
2025-09-15,5224.0
2025-09-16,5261.0
2025-09-17,5276.0
2025-09-18,5228.0
2025-09-19,5253.0
2025-09-22,5240.0
2025-09-23,5191.0
2025-09-24,5220.0
2025-09-25,5235.0
2025-09-26,5201.0
2025-09-29,5206.0
2025-09-30,5159.0
2025-10-09,5092.0
2025-10-10,5053.0
2025-10-13,5039.0
2025-10-14,5004.0
2025-10-15,4991.0
2025-10-16,5006.0
2025-10-17,4993.0
2025-10-20,5007.0
2025-10-21,5000.0
2025-10-22,5021.0
2025-10-23,5030.0
2025-10-24,5007.0
2025-10-27,5032.0
2025-10-28,5004.0
2025-10-29,5061.0
2025-10-30,5050.0
2025-10-31,4993.0
2025-11-03,4982.0
2025-11-04,4969.0
2025-11-05,4939.0
2025-11-06,4933.0
2025-11-07,4915.0
2025-11-10,4909.0
2025-11-11,4868.0
2025-11-12,4883.0
2025-11-13,4893.0
2025-11-14,4918.0
2025-11-17,4916.0
2025-11-18,4839.0
2025-11-19,4798.0
2025-11-20,4767.0
2025-11-21,4756.0
2025-11-24,4790.0
2025-11-25,4787.0
2025-11-26,4782.0
2025-11-27,4798.0
2025-11-28,4839.0
2025-12-01,4832.0
2025-12-02,4853.0
2025-12-03,4814.0
2025-12-04,4782.0
2025-12-05,4717.0
2025-12-08,4726.0
2025-12-09,4654.0
2025-12-10,4612.0
2025-12-11,4562.0
2025-12-12,4473.0
2025-12-15,4583.0
2025-12-16,4669.0
2025-12-17,4680.0
2025-12-18,4708.0
2025-12-19,4652.0
2025-12-22,4591.0
2025-12-23,4738.0
2025-12-24,4781.0
2025-12-25,4757.0
2025-12-26,4832.0
2025-12-29,4777.0
2025-12-30,4810.0
2025-12-31,4805.0
2026-01-05,4764.0
2026-01-06,4919.0
2026-01-07,4972.0
2026-01-08,4905.0
2026-01-09,4897.0
2026-01-12,4940.0
2026-01-13,4888.0
2026-01-14,4878.0
2026-01-15,4868.0
2026-01-16,4803.0
2026-01-19,4801.0
2026-01-20,4807.0
2026-01-21,4743.0
2026-01-22,4849.0
2026-01-23,4921.0
2026-01-26,4959.0
2026-01-27,4911.0
2026-01-28,4913.0
2026-01-29,4895.0
2026-01-30,5063.0
2026-02-02,5014.0
2026-02-03,5071.0
2026-02-04,5155.0
2026-02-05,5052.0
2026-02-06,4981.0
2026-02-09,4992.0
2026-02-10,4971.0
2026-02-11,4990.0
2026-02-12,4938.0
2026-02-13,4905.0
2026-02-24,4948.0
2026-02-25,4963.0
2026-02-26,4855.0
2026-02-27,4792.0
2026-03-02,4868.0
2026-03-03,4939.0
2026-03-04,4995.0
2026-03-05,5016.0
2026-03-06,5276.0
2026-03-09,5466.0
2026-03-10,5229.0
