datetime,V2105
2020-05-20,5880.0
2020-05-21,5955.0
2020-05-22,5980.0
2020-05-25,6020.0
2020-05-26,6025.0
2020-05-27,5980.0
2020-05-28,5950.0
2020-05-29,5925.0
2020-06-01,6030.0
2020-06-02,6105.0
2020-06-03,6100.0
2020-06-04,6080.0
2020-06-05,6070.0
2020-06-08,6105.0
2020-06-09,6100.0
2020-06-10,6085.0
2020-06-11,6045.0
2020-06-12,6055.0
2020-06-15,6010.0
2020-06-16,6055.0
2020-06-17,6050.0
2020-06-18,6020.0
2020-06-19,6045.0
2020-06-22,5990.0
2020-06-23,5970.0
2020-06-24,5990.0
2020-06-29,5910.0
2020-06-30,5990.0
2020-07-01,5960.0
2020-07-02,6045.0
2020-07-03,6105.0
2020-07-06,6155.0
2020-07-07,6290.0
2020-07-08,6235.0
2020-07-09,6310.0
2020-07-10,6225.0
2020-07-13,6370.0
2020-07-14,6360.0
2020-07-15,6290.0
2020-07-16,6280.0
2020-07-17,6265.0
2020-07-20,6290.0
2020-07-21,6270.0
2020-07-22,6210.0
2020-07-23,6225.0
2020-07-24,6175.0
2020-07-27,6225.0
2020-07-28,6235.0
2020-07-29,6235.0
2020-07-30,6300.0
2020-07-31,6290.0
2020-08-03,6350.0
2020-08-04,6370.0
2020-08-05,6430.0
2020-08-06,6400.0
2020-08-07,6360.0
2020-08-10,6315.0
2020-08-11,6345.0
2020-08-12,6325.0
2020-08-13,6310.0
2020-08-14,6350.0
2020-08-17,6435.0
2020-08-18,6540.0
2020-08-19,6530.0
2020-08-20,6570.0
2020-08-21,6535.0
2020-08-24,6525.0
2020-08-25,6530.0
2020-08-26,6590.0
2020-08-27,6560.0
2020-08-28,6535.0
2020-08-31,6570.0
2020-09-01,6575.0
2020-09-02,6630.0
2020-09-03,6580.0
2020-09-04,6520.0
2020-09-07,6470.0
2020-09-08,6440.0
2020-09-09,6385.0
2020-09-10,6515.0
2020-09-11,6495.0
2020-09-14,6435.0
2020-09-15,6445.0
2020-09-16,6455.0
2020-09-17,6525.0
2020-09-18,6520.0
2020-09-21,6560.0
2020-09-22,6505.0
2020-09-23,6500.0
