d,c
2021-01-18,6116.0
2021-01-19,6116.0
2021-01-20,6036.0
2021-01-21,6108.0
2021-01-22,5998.0
2021-01-25,5990.0
2021-01-26,6006.0
2021-01-27,6126.0
2021-01-28,6106.0
2021-01-29,6130.0
2021-02-01,6128.0
2021-02-02,6074.0
2021-02-03,5908.0
2021-02-04,5980.0
2021-02-05,6034.0
2021-02-08,6066.0
2021-02-09,6196.0
2021-02-10,6194.0
2021-02-18,6360.0
2021-02-19,6394.0
2021-02-22,6500.0
2021-02-23,6584.0
2021-02-24,6630.0
2021-02-25,6684.0
2021-02-26,6610.0
2021-03-01,6632.0
2021-03-02,6488.0
2021-03-03,6572.0
2021-03-04,6588.0
2021-03-05,6586.0
2021-03-08,6814.0
2021-03-09,6708.0
2021-03-10,6788.0
2021-03-11,6772.0
2021-03-12,6826.0
2021-03-15,6824.0
2021-03-16,6722.0
2021-03-17,6684.0
2021-03-18,6604.0
2021-03-19,6496.0
2021-03-22,6598.0
2021-03-23,6842.0
2021-03-24,6830.0
2021-03-25,6842.0
2021-03-26,6586.0
2021-03-29,6568.0
2021-03-30,6486.0
2021-03-31,6450.0
2021-04-01,6644.0
2021-04-02,6668.0
2021-04-06,6732.0
2021-04-07,6748.0
2021-04-08,6630.0
2021-04-09,6612.0
2021-04-12,6454.0
2021-04-13,6494.0
2021-04-14,6550.0
2021-04-15,6658.0
2021-04-16,6816.0
2021-04-19,6816.0
2021-04-20,6936.0
2021-04-21,7112.0
2021-04-22,7146.0
2021-04-23,7286.0
2021-04-26,7036.0
2021-04-27,7140.0
2021-04-28,7046.0
2021-04-29,7120.0
2021-04-30,6988.0
2021-05-06,7466.0
2021-05-07,7690.0
2021-05-10,7576.0
2021-05-11,7616.0
2021-05-12,7912.0
2021-05-13,7956.0
2021-05-14,7672.0
2021-05-17,7554.0
2021-05-18,7734.0
2021-05-19,7622.0
2021-05-20,7558.0
2021-05-21,7122.0
2021-05-24,7076.0
2021-05-25,7150.0
2021-05-26,7206.0
2021-05-27,6984.0
2021-05-28,7230.0
2021-05-31,7196.0
2021-06-01,7278.0
2021-06-02,7496.0
2021-06-03,7790.0
2021-06-04,7658.0
2021-06-07,7694.0
2021-06-08,7376.0
2021-06-09,7380.0
2021-06-10,7422.0
2021-06-11,7194.0
2021-06-15,6854.0
2021-06-16,6690.0
2021-06-17,6696.0
2021-06-18,6458.0
2021-06-21,6572.0
2021-06-22,6706.0
2021-06-23,6782.0
2021-06-24,6658.0
2021-06-25,6786.0
2021-06-28,6800.0
2021-06-29,6776.0
2021-06-30,6908.0
2021-07-01,7116.0
2021-07-02,7226.0
2021-07-05,7252.0
2021-07-06,7334.0
2021-07-07,7162.0
2021-07-08,7134.0
2021-07-09,7308.0
2021-07-12,7328.0
2021-07-13,7424.0
2021-07-14,7500.0
2021-07-15,7572.0
2021-07-16,7646.0
2021-07-19,7662.0
2021-07-20,7714.0
2021-07-21,7588.0
2021-07-22,7574.0
2021-07-23,7756.0
2021-07-26,7802.0
2021-07-27,7966.0
2021-07-28,7826.0
2021-07-29,7920.0
2021-07-30,7942.0
2021-08-02,7510.0
2021-08-03,7538.0
2021-08-04,7708.0
2021-08-05,7726.0
2021-08-06,7734.0
2021-08-09,7848.0
2021-08-10,7902.0
2021-08-11,8208.0
2021-08-12,8222.0
2021-08-13,8172.0
2021-08-16,8298.0
2021-08-17,8418.0
2021-08-18,8166.0
2021-08-19,8172.0
2021-08-20,8060.0
2021-08-23,8084.0
2021-08-24,8168.0
2021-08-25,8290.0
2021-08-26,8258.0
