d,c
2020-05-18,3249.0
2020-05-19,3272.0
2020-05-20,3252.0
2020-05-21,3274.0
2020-05-22,3227.0
2020-05-25,3214.0
2020-05-26,3211.0
2020-05-27,3216.0
2020-05-28,3223.0
2020-05-29,3283.0
2020-06-01,3291.0
2020-06-02,3316.0
2020-06-03,3297.0
2020-06-04,3271.0
2020-06-05,3292.0
2020-06-08,3314.0
2020-06-09,3315.0
2020-06-10,3294.0
2020-06-11,3307.0
2020-06-12,3333.0
2020-06-15,3304.0
2020-06-16,3329.0
2020-06-17,3320.0
2020-06-18,3357.0
2020-06-19,3392.0
2020-06-22,3374.0
2020-06-23,3357.0
2020-06-24,3359.0
2020-06-29,3320.0
2020-06-30,3333.0
2020-07-01,3331.0
2020-07-02,3327.0
2020-07-03,3357.0
2020-07-06,3363.0
2020-07-07,3380.0
2020-07-08,3418.0
2020-07-09,3431.0
2020-07-10,3419.0
2020-07-13,3469.0
2020-07-14,3478.0
2020-07-15,3469.0
2020-07-16,3457.0
2020-07-17,3475.0
2020-07-20,3458.0
2020-07-21,3503.0
2020-07-22,3496.0
2020-07-23,3535.0
2020-07-24,3485.0
2020-07-27,3465.0
2020-07-28,3466.0
2020-07-29,3502.0
2020-07-30,3518.0
2020-07-31,3540.0
2020-08-03,3597.0
2020-08-04,3601.0
2020-08-05,3596.0
2020-08-06,3608.0
2020-08-07,3603.0
2020-08-10,3596.0
2020-08-11,3582.0
2020-08-12,3599.0
2020-08-13,3600.0
2020-08-14,3600.0
2020-08-17,3630.0
2020-08-18,3669.0
2020-08-19,3695.0
2020-08-20,3720.0
2020-08-21,3707.0
2020-08-24,3691.0
2020-08-25,3681.0
2020-08-26,3669.0
2020-08-27,3682.0
2020-08-28,3699.0
2020-08-31,3751.0
2020-09-01,3777.0
2020-09-02,3787.0
2020-09-03,3799.0
2020-09-04,3768.0
2020-09-07,3734.0
2020-09-08,3717.0
2020-09-09,3650.0
2020-09-10,3625.0
2020-09-11,3665.0
2020-09-14,3670.0
2020-09-15,3613.0
2020-09-16,3573.0
2020-09-17,3564.0
2020-09-18,3605.0
2020-09-21,3548.0
2020-09-22,3541.0
2020-09-23,3546.0
2020-09-24,3558.0
2020-09-25,3547.0
2020-09-28,3550.0
2020-09-29,3551.0
2020-09-30,3559.0
2020-10-09,3644.0
2020-10-12,3660.0
2020-10-13,3649.0
2020-10-14,3628.0
2020-10-15,3590.0
2020-10-16,3598.0
2020-10-19,3602.0
2020-10-20,3601.0
2020-10-21,3639.0
2020-10-22,3657.0
2020-10-23,3636.0
2020-10-26,3636.0
2020-10-27,3653.0
2020-10-28,3690.0
2020-10-29,3681.0
2020-10-30,3699.0
2020-11-02,3713.0
2020-11-03,3697.0
2020-11-04,3712.0
2020-11-05,3724.0
2020-11-06,3738.0
2020-11-09,3797.0
2020-11-10,3756.0
2020-11-11,3762.0
2020-11-12,3749.0
2020-11-13,3782.0
2020-11-16,3804.0
2020-11-17,3858.0
2020-11-18,3842.0
2020-11-19,3867.0
2020-11-20,3884.0
2020-11-23,3832.0
2020-11-24,3852.0
2020-11-25,3858.0
2020-11-26,3920.0
2020-11-27,3970.0
2020-11-30,3983.0
2020-12-01,3981.0
2020-12-02,4065.0
2020-12-03,4049.0
2020-12-04,4102.0
2020-12-07,4180.0
2020-12-08,4193.0
2020-12-09,4275.0
2020-12-10,4348.0
2020-12-11,4325.0
2020-12-14,4317.0
2020-12-15,4374.0
2020-12-16,4418.0
2020-12-17,4446.0
2020-12-18,4609.0
2020-12-21,4742.0
2020-12-22,4698.0
2020-12-23,4609.0
2020-12-24,4584.0
2020-12-25,4589.0
2020-12-28,4418.0
2020-12-29,4401.0
2020-12-30,4436.0
2020-12-31,4554.0
2021-01-04,4492.0
2021-01-05,4494.0
2021-01-06,4518.0
2021-01-07,4657.0
2021-01-08,4646.0
2021-01-11,4458.0
2021-01-12,4462.0
2021-01-13,4438.0
2021-01-14,4429.0
2021-01-15,4489.0
2021-01-18,4503.0
2021-01-19,4384.0
2021-01-20,4413.0
2021-01-21,4430.0
2021-01-22,4362.0
2021-01-25,4426.0
2021-01-26,4428.0
2021-01-27,4521.0
2021-01-28,4423.0
2021-01-29,4390.0
2021-02-01,4342.0
2021-02-02,4307.0
2021-02-03,4335.0
2021-02-04,4387.0
2021-02-05,4450.0
2021-02-08,4546.0
2021-02-09,4616.0
2021-02-10,4608.0
2021-02-18,4708.0
2021-02-19,4690.0
2021-02-22,4822.0
2021-02-23,4799.0
2021-02-24,4816.0
2021-02-25,4908.0
2021-02-26,4887.0
2021-03-01,4841.0
2021-03-02,4907.0
2021-03-03,5026.0
2021-03-04,5016.0
2021-03-05,4878.0
2021-03-08,4964.0
2021-03-09,4820.0
2021-03-10,4818.0
2021-03-11,4925.0
2021-03-12,4995.0
2021-03-15,5068.0
2021-03-16,4931.0
2021-03-17,4984.0
2021-03-18,5005.0
2021-03-19,5026.0
2021-03-22,5097.0
2021-03-23,5128.0
2021-03-24,5161.0
2021-03-25,5130.0
2021-03-26,5195.0
2021-03-29,5327.0
2021-03-30,5372.0
2021-03-31,5383.0
2021-04-01,5467.0
2021-04-02,5556.0
2021-04-06,5566.0
2021-04-07,5527.0
2021-04-08,5490.0
2021-04-09,5460.0
2021-04-12,5357.0
2021-04-13,5491.0
2021-04-14,5476.0
2021-04-15,5451.0
2021-04-16,5483.0
2021-04-19,5449.0
2021-04-20,5494.0
2021-04-21,5532.0
2021-04-22,5576.0
2021-04-23,5603.0
2021-04-26,5766.0
2021-04-27,5795.0
2021-04-28,5746.0
2021-04-29,5805.0
2021-04-30,5758.0
2021-05-06,5968.0
2021-05-07,6002.0
2021-05-10,6341.0
2021-05-11,6560.0
2021-05-12,6680.0
2021-05-13,6496.0
2021-05-14,6188.0
2021-05-17,6000.0
