d,c
2019-05-20,2099.0
2019-05-21,2097.0
2019-05-22,2075.0
2019-05-23,2076.0
2019-05-24,2082.0
2019-05-27,2113.0
2019-05-28,2112.0
2019-05-29,2128.0
2019-05-30,2111.0
2019-05-31,2106.0
2019-06-03,2100.0
2019-06-04,2114.0
2019-06-05,2098.0
2019-06-06,2095.0
2019-06-10,2106.0
2019-06-11,2099.0
2019-06-12,2098.0
2019-06-13,2108.0
2019-06-14,2095.0
2019-06-17,2101.0
2019-06-18,2090.0
2019-06-19,2071.0
2019-06-20,2058.0
2019-06-21,2064.0
2019-06-24,2074.0
2019-06-25,2070.0
2019-06-26,2065.0
2019-06-27,2063.0
2019-06-28,2075.0
2019-07-01,2056.0
2019-07-02,2050.0
2019-07-03,2058.0
2019-07-04,2057.0
2019-07-05,2059.0
2019-07-08,2057.0
2019-07-09,2046.0
2019-07-10,2036.0
2019-07-11,2036.0
2019-07-12,2042.0
2019-07-15,2050.0
2019-07-16,2046.0
2019-07-17,2044.0
2019-07-18,2050.0
2019-07-19,2040.0
2019-07-22,2026.0
2019-07-23,2033.0
2019-07-24,2038.0
2019-07-25,2038.0
2019-07-26,2036.0
2019-07-29,2046.0
2019-07-30,2036.0
2019-07-31,2040.0
2019-08-01,2043.0
2019-08-02,2039.0
2019-08-05,2039.0
2019-08-06,2039.0
2019-08-07,2030.0
2019-08-08,1993.0
2019-08-09,1992.0
2019-08-12,1985.0
2019-08-13,1976.0
2019-08-14,1973.0
2019-08-15,1973.0
2019-08-16,1968.0
2019-08-19,1944.0
2019-08-20,1947.0
2019-08-21,1961.0
2019-08-22,1969.0
2019-08-23,1979.0
2019-08-26,1976.0
2019-08-27,1958.0
2019-08-28,1954.0
2019-08-29,1946.0
2019-08-30,1933.0
2019-09-02,1931.0
2019-09-03,1935.0
2019-09-04,1941.0
2019-09-05,1936.0
2019-09-06,1941.0
2019-09-09,1945.0
2019-09-10,1940.0
2019-09-11,1935.0
2019-09-12,1932.0
2019-09-16,1929.0
2019-09-17,1928.0
2019-09-18,1936.0
2019-09-19,1928.0
2019-09-20,1921.0
2019-09-23,1925.0
2019-09-24,1924.0
2019-09-25,1921.0
2019-09-26,1916.0
2019-09-27,1908.0
2019-09-30,1893.0
2019-10-08,1892.0
2019-10-09,1905.0
2019-10-10,1912.0
2019-10-11,1921.0
2019-10-14,1909.0
2019-10-15,1913.0
2019-10-16,1919.0
2019-10-17,1920.0
2019-10-18,1927.0
2019-10-21,1922.0
2019-10-22,1927.0
2019-10-23,1911.0
2019-10-24,1906.0
2019-10-25,1906.0
2019-10-28,1924.0
2019-10-29,1940.0
2019-10-30,1947.0
2019-10-31,1952.0
2019-11-01,1961.0
2019-11-04,1954.0
2019-11-05,1955.0
2019-11-06,1940.0
2019-11-07,1935.0
2019-11-08,1949.0
2019-11-11,1938.0
2019-11-12,1919.0
2019-11-13,1920.0
2019-11-14,1921.0
2019-11-15,1919.0
2019-11-18,1938.0
2019-11-19,1935.0
2019-11-20,1925.0
2019-11-21,1934.0
2019-11-22,1927.0
2019-11-25,1923.0
2019-11-26,1919.0
2019-11-27,1913.0
2019-11-28,1896.0
2019-11-29,1901.0
2019-12-02,1892.0
2019-12-03,1898.0
2019-12-04,1896.0
2019-12-05,1894.0
2019-12-06,1904.0
2019-12-09,1895.0
2019-12-10,1905.0
2019-12-11,1903.0
2019-12-12,1904.0
2019-12-13,1893.0
2019-12-16,1894.0
2019-12-17,1886.0
2019-12-18,1891.0
2019-12-19,1882.0
2019-12-20,1885.0
2019-12-23,1895.0
2019-12-24,1902.0
2019-12-25,1907.0
2019-12-26,1915.0
2019-12-27,1913.0
2019-12-30,1915.0
2019-12-31,1910.0
2020-01-02,1918.0
2020-01-03,1918.0
2020-01-06,1913.0
2020-01-07,1926.0
2020-01-08,1918.0
2020-01-09,1921.0
2020-01-10,1911.0
2020-01-13,1918.0
2020-01-14,1919.0
2020-01-15,1924.0
2020-01-16,1946.0
2020-01-17,1947.0
2020-01-20,1944.0
2020-01-21,1928.0
2020-01-22,1924.0
2020-01-23,1912.0
2020-02-03,1926.0
2020-02-04,1944.0
2020-02-05,1921.0
2020-02-06,1934.0
2020-02-07,1938.0
2020-02-10,1926.0
2020-02-11,1923.0
2020-02-12,1923.0
2020-02-13,1926.0
2020-02-14,1919.0
2020-02-17,1927.0
2020-02-18,1907.0
2020-02-19,1910.0
2020-02-20,1905.0
2020-02-21,1912.0
2020-02-24,1913.0
2020-02-25,1915.0
2020-02-26,1913.0
2020-02-27,1927.0
2020-02-28,1922.0
2020-03-02,1943.0
2020-03-03,1941.0
2020-03-04,1938.0
2020-03-05,1943.0
2020-03-06,1935.0
2020-03-09,1933.0
2020-03-10,1947.0
2020-03-11,1955.0
2020-03-12,1953.0
2020-03-13,1953.0
2020-03-16,1946.0
2020-03-17,1943.0
2020-03-18,1932.0
2020-03-19,1932.0
2020-03-20,1943.0
2020-03-23,1959.0
2020-03-24,1954.0
2020-03-25,1967.0
2020-03-26,1959.0
2020-03-27,1974.0
2020-03-30,1988.0
2020-03-31,1990.0
2020-04-01,1979.0
2020-04-02,1979.0
2020-04-03,1979.0
2020-04-07,1976.0
2020-04-08,1988.0
2020-04-09,1987.0
2020-04-10,1987.0
2020-04-13,1993.0
2020-04-14,1999.0
2020-04-15,2027.0
2020-04-16,2021.0
2020-04-17,2023.0
2020-04-20,2017.0
2020-04-21,2016.0
2020-04-22,2025.0
2020-04-23,2039.0
2020-04-24,2036.0
2020-04-27,2053.0
2020-04-28,2054.0
2020-04-29,2052.0
2020-04-30,2026.0
2020-05-06,2048.0
2020-05-07,2029.0
2020-05-08,2005.0
2020-05-11,2006.0
2020-05-12,2018.0
2020-05-13,2000.0
2020-05-14,2000.0
2020-05-18,2000.0
