datetime,SM2509
2024-09-18,6002.0
2024-09-19,6138.0
2024-09-20,6102.0
2024-09-23,6040.0
2024-09-24,6130.0
2024-09-25,6234.0
2024-09-26,6258.0
2024-09-27,6396.0
2024-09-30,6770.0
2024-10-08,6432.0
2024-10-09,6456.0
2024-10-10,6466.0
2024-10-11,6486.0
2024-10-14,6480.0
2024-10-15,6494.0
2024-10-16,6438.0
2024-10-17,6268.0
2024-10-18,6310.0
2024-10-21,6274.0
2024-10-22,6266.0
2024-10-23,6276.0
2024-10-24,6268.0
2024-10-25,6436.0
2024-10-28,6540.0
2024-10-29,6490.0
2024-10-30,6498.0
2024-10-31,6532.0
2024-11-01,6468.0
2024-11-04,6546.0
2024-11-05,6530.0
2024-11-06,6498.0
2024-11-07,6586.0
2024-11-08,6520.0
2024-11-11,6408.0
2024-11-12,6426.0
2024-11-13,6468.0
2024-11-14,6412.0
2024-11-15,6328.0
2024-11-18,6352.0
2024-11-19,6368.0
2024-11-20,6430.0
2024-11-21,6446.0
2024-11-22,6434.0
2024-11-25,6462.0
2024-11-26,6470.0
2024-11-27,6490.0
2024-11-28,6506.0
2024-11-29,6486.0
2024-12-02,6526.0
2024-12-03,6454.0
2024-12-04,6424.0
2024-12-05,6358.0
2024-12-06,6382.0
2024-12-09,6320.0
2024-12-10,6400.0
2024-12-11,6428.0
2024-12-12,6434.0
2024-12-13,6356.0
2024-12-16,6362.0
2024-12-17,6358.0
2024-12-18,6286.0
2024-12-19,6280.0
2024-12-20,6230.0
2024-12-23,6228.0
2024-12-24,6236.0
2024-12-25,6214.0
2024-12-26,6168.0
2024-12-27,6144.0
2024-12-30,6160.0
2024-12-31,6140.0
2025-01-02,6176.0
2025-01-03,6136.0
2025-01-06,6122.0
2025-01-07,6092.0
2025-01-08,6084.0
2025-01-09,6116.0
2025-01-10,6340.0
2025-01-13,6392.0
2025-01-14,6528.0
2025-01-15,6714.0
2025-01-16,6680.0
2025-01-17,6770.0
2025-01-20,6756.0
2025-01-21,6640.0
2025-01-22,6722.0
2025-01-23,6682.0
2025-01-24,6808.0
2025-01-27,6790.0
2025-02-05,6738.0
2025-02-06,7116.0
2025-02-07,7080.0
2025-02-10,6944.0
2025-02-11,6572.0
2025-02-12,6472.0
2025-02-13,6456.0
2025-02-14,6376.0
2025-02-17,6412.0
2025-02-18,6486.0
2025-02-19,6498.0
2025-02-20,6540.0
2025-02-21,6492.0
2025-02-24,6512.0
2025-02-25,6410.0
2025-02-26,6438.0
2025-02-27,6408.0
2025-02-28,6402.0
2025-03-03,6406.0
2025-03-04,6408.0
2025-03-05,6410.0
2025-03-06,6434.0
2025-03-07,6458.0
2025-03-10,6406.0
2025-03-11,6412.0
2025-03-12,6378.0
2025-03-13,6360.0
2025-03-14,6370.0
2025-03-17,6254.0
2025-03-18,6246.0
2025-03-19,6186.0
2025-03-20,6184.0
2025-03-21,6152.0
2025-03-24,6194.0
2025-03-25,6186.0
2025-03-26,6210.0
2025-03-27,6194.0
2025-03-28,6142.0
2025-03-31,6144.0
2025-04-01,6218.0
2025-04-02,6222.0
2025-04-03,6228.0
2025-04-07,6106.0
2025-04-08,6056.0
2025-04-09,5998.0
2025-04-10,6056.0
2025-04-11,6046.0
2025-04-14,6040.0
2025-04-15,5960.0
2025-04-16,5896.0
2025-04-17,5902.0
2025-04-18,5896.0
2025-04-21,5920.0
2025-04-22,5810.0
2025-04-23,5892.0
2025-04-24,5822.0
2025-04-25,5796.0
2025-04-28,5804.0
2025-04-29,5758.0
2025-04-30,5752.0
2025-05-06,5560.0
2025-05-07,5598.0
2025-05-08,5758.0
2025-05-09,5758.0
2025-05-12,5866.0
2025-05-13,5810.0
2025-05-14,5864.0
2025-05-15,5876.0
2025-05-16,5858.0
2025-05-19,5844.0
2025-05-20,5778.0
2025-05-21,5792.0
2025-05-22,5998.0
2025-05-23,5718.0
2025-05-26,5668.0
2025-05-27,5616.0
2025-05-28,5606.0
2025-05-29,5530.0
2025-05-30,5478.0
2025-06-03,5422.0
2025-06-04,5502.0
2025-06-05,5482.0
2025-06-06,5538.0
2025-06-09,5552.0
2025-06-10,5542.0
2025-06-11,5486.0
2025-06-12,5426.0
2025-06-13,5476.0
2025-06-16,5584.0
2025-06-17,5536.0
2025-06-18,5556.0
2025-06-19,5584.0
2025-06-20,5616.0
2025-06-23,5610.0
2025-06-24,5556.0
2025-06-25,5654.0
2025-06-26,5676.0
2025-06-27,5670.0
2025-06-30,5642.0
2025-07-01,5624.0
2025-07-02,5726.0
2025-07-03,5712.0
2025-07-04,5648.0
2025-07-07,5646.0
2025-07-08,5650.0
2025-07-09,5718.0
2025-07-10,5808.0
2025-07-11,5746.0
2025-07-14,5782.0
2025-07-15,5784.0
2025-07-16,5750.0
2025-07-17,5794.0
2025-07-18,5804.0
2025-07-21,5914.0
2025-07-22,6012.0
2025-07-23,5938.0
2025-07-24,5948.0
2025-07-25,6414.0
2025-07-28,6028.0
2025-07-29,6212.0
2025-07-30,6116.0
2025-07-31,5946.0
2025-08-01,5962.0
2025-08-04,5972.0
2025-08-05,6018.0
2025-08-06,6096.0
2025-08-07,6064.0
2025-08-08,6046.0
2025-08-11,6100.0
2025-08-12,6110.0
2025-08-13,6074.0
2025-08-14,6050.0
2025-08-15,6026.0
2025-08-18,6026.0
2025-08-19,5842.0
2025-08-20,5756.0
2025-08-21,5746.0
2025-08-22,5742.0
2025-08-25,5798.0
2025-08-26,5766.0
