datetime,J2001
2019-01-16,1928.5
2019-01-17,1910.0
2019-01-18,1924.5
2019-01-21,1909.0
2019-01-22,1903.0
2019-01-23,1922.0
2019-01-24,1921.0
2019-01-25,1915.0
2019-01-28,1915.0
2019-01-29,1908.0
2019-01-30,1908.0
2019-01-31,1934.0
2019-02-01,1965.0
2019-02-11,1955.0
2019-02-12,1965.0
2019-02-13,1934.5
2019-02-14,1934.5
2019-02-15,1908.0
2019-02-18,1934.5
2019-02-19,1943.5
2019-02-20,1961.0
2019-02-21,1973.5
2019-02-22,2010.0
2019-02-25,1995.0
2019-02-26,1995.5
2019-02-27,1989.0
2019-02-28,1987.5
2019-03-01,2023.0
2019-03-04,1986.0
2019-03-05,1973.0
2019-03-06,1952.0
2019-03-07,1970.0
2019-03-08,1923.0
2019-03-11,1861.5
2019-03-12,1900.0
2019-03-13,1889.0
2019-03-14,1905.0
2019-03-15,1890.5
2019-03-18,1869.0
2019-03-19,1868.0
2019-03-20,1871.5
2019-03-21,1879.0
2019-03-22,1903.5
2019-03-25,1902.0
2019-03-26,1888.0
2019-03-27,1869.0
2019-03-28,1873.5
2019-03-29,1894.0
2019-04-01,1937.0
2019-04-02,1937.5
2019-04-03,1959.0
2019-04-04,1978.0
2019-04-08,2017.0
2019-04-09,1994.5
2019-04-10,1971.0
2019-04-11,1972.0
2019-04-12,1991.5
2019-04-15,2010.0
2019-04-16,2020.0
2019-04-17,2008.0
2019-04-18,1980.5
2019-04-19,2013.5
2019-04-23,2007.5
2019-04-24,2006.5
2019-04-25,1996.0
2019-04-26,1977.5
2019-04-29,2007.0
2019-04-30,2010.5
2019-05-06,2016.5
2019-05-07,2056.5
2019-05-08,2079.5
2019-05-09,2071.5
2019-05-10,2082.5
2019-05-13,2061.5
2019-05-14,2027.5
2019-05-15,2062.5
2019-05-16,2066.0
2019-05-17,2083.5
2019-05-20,2099.0
2019-05-21,2168.0
2019-05-22,2186.0
2019-05-23,2172.0
2019-05-24,2237.0
2019-05-27,2193.0
2019-05-28,2173.0
2019-05-29,2182.0
2019-05-30,2167.5
2019-05-31,2094.5
