datetime,SM2605
2026-04-23,6140.0
2026-04-24,6108.0
2026-04-27,6116.0
2026-04-28,6044.0
2026-04-29,6060.0
2026-04-30,6022.0
2026-05-06,6030.0
2026-05-07,6000.0
2026-05-08,5974.0
2026-05-11,5868.0
2026-05-12,5840.0
2026-05-13,5880.0
2026-05-14,5852.0
2026-05-15,5796.0
2026-05-18,5904.0
