d,c
2025-01-16,3369.0
2025-01-17,3407.0
2025-01-20,3413.0
2025-01-21,3419.0
2025-01-22,3410.0
2025-01-23,3419.0
2025-01-24,3430.0
2025-01-27,3450.0
2025-02-05,3382.0
2025-02-06,3416.0
2025-02-07,3403.0
2025-02-10,3385.0
2025-02-11,3346.0
2025-02-12,3361.0
2025-02-13,3330.0
2025-02-14,3330.0
2025-02-17,3365.0
2025-02-18,3394.0
2025-02-19,3404.0
2025-02-20,3438.0
2025-02-21,3440.0
2025-02-24,3421.0
2025-02-25,3365.0
2025-02-26,3410.0
2025-02-27,3419.0
2025-02-28,3419.0
2025-03-03,3394.0
2025-03-04,3374.0
2025-03-05,3349.0
2025-03-06,3372.0
2025-03-07,3339.0
2025-03-10,3319.0
2025-03-11,3304.0
2025-03-12,3319.0
2025-03-13,3351.0
2025-03-14,3372.0
2025-03-17,3320.0
2025-03-18,3307.0
2025-03-19,3281.0
2025-03-20,3291.0
2025-03-21,3274.0
2025-03-24,3318.0
2025-03-25,3319.0
2025-03-26,3306.0
2025-03-27,3305.0
2025-03-28,3281.0
2025-03-31,3271.0
2025-04-01,3283.0
2025-04-02,3276.0
2025-04-03,3266.0
2025-04-07,3182.0
2025-04-08,3156.0
2025-04-09,3128.0
2025-04-10,3171.0
2025-04-11,3164.0
2025-04-14,3157.0
2025-04-15,3157.0
2025-04-16,3131.0
2025-04-17,3131.0
2025-04-18,3111.0
2025-04-21,3142.0
2025-04-22,3108.0
2025-04-23,3166.0
2025-04-24,3140.0
2025-04-25,3137.0
2025-04-28,3157.0
2025-04-29,3128.0
2025-04-30,3122.0
2025-05-06,3109.0
2025-05-07,3126.0
2025-05-08,3074.0
2025-05-09,3037.0
2025-05-12,3103.0
2025-05-13,3102.0
2025-05-14,3155.0
2025-05-15,3150.0
2025-05-16,3107.0
2025-05-19,3097.0
2025-05-20,3083.0
2025-05-21,3085.0
2025-05-22,3081.0
2025-05-23,3059.0
2025-05-26,3020.0
2025-05-27,2998.0
2025-05-28,2978.0
2025-05-29,2985.0
2025-05-30,2967.0
2025-06-03,2905.0
2025-06-04,2970.0
2025-06-05,2951.0
2025-06-06,2971.0
2025-06-09,2979.0
2025-06-10,2970.0
2025-06-11,2985.0
2025-06-12,2962.0
2025-06-13,2968.0
2025-06-16,2985.0
2025-06-17,2974.0
2025-06-18,2978.0
2025-06-19,2979.0
2025-06-20,2985.0
2025-06-23,2991.0
2025-06-24,2977.0
2025-06-25,2978.0
2025-06-26,2978.0
2025-06-27,3005.0
2025-06-30,3015.0
2025-07-01,3016.0
2025-07-02,3079.0
2025-07-03,3090.0
2025-07-04,3093.0
2025-07-07,3080.0
2025-07-08,3083.0
2025-07-09,3087.0
2025-07-10,3151.0
2025-07-11,3161.0
2025-07-14,3170.0
2025-07-15,3160.0
2025-07-16,3150.0
2025-07-17,3179.0
2025-07-18,3191.0
2025-07-21,3277.0
2025-07-22,3367.0
2025-07-23,3324.0
2025-07-24,3353.0
2025-07-25,3399.0
2025-07-28,3289.0
2025-07-29,3384.0
2025-07-30,3371.0
2025-07-31,3261.0
2025-08-01,3257.0
2025-08-04,3271.0
2025-08-05,3306.0
2025-08-06,3309.0
2025-08-07,3304.0
2025-08-08,3286.0
2025-08-11,3319.0
2025-08-12,3336.0
2025-08-13,3296.0
2025-08-14,3267.0
2025-08-15,3269.0
2025-08-18,3237.0
2025-08-19,3208.0
2025-08-20,3207.0
2025-08-21,3200.0
2025-08-22,3195.0
2025-08-25,3224.0
2025-08-26,3185.0
2025-08-27,3172.0
2025-08-28,3205.0
2025-08-29,3160.0
2025-09-01,3115.0
2025-09-02,3117.0
2025-09-03,3106.0
2025-09-04,3117.0
2025-09-05,3143.0
2025-09-08,3132.0
2025-09-09,3123.0
2025-09-10,3109.0
2025-09-11,3092.0
2025-09-12,3127.0
2025-09-15,3136.0
2025-09-16,3166.0
2025-09-17,3168.0
2025-09-18,3147.0
2025-09-19,3172.0
2025-09-22,3185.0
2025-09-23,3155.0
2025-09-24,3164.0
2025-09-25,3167.0
2025-09-26,3114.0
2025-09-29,3097.0
2025-09-30,3072.0
2025-10-09,3096.0
2025-10-10,3103.0
2025-10-13,3083.0
2025-10-14,3061.0
2025-10-15,3034.0
2025-10-16,3049.0
2025-10-17,3037.0
2025-10-20,3045.0
2025-10-21,3047.0
2025-10-22,3068.0
2025-10-23,3071.0
2025-10-24,3046.0
2025-10-27,3100.0
2025-10-28,3091.0
2025-10-29,3133.0
2025-10-30,3106.0
2025-10-31,3106.0
2025-11-03,3079.0
2025-11-04,3044.0
2025-11-05,3024.0
2025-11-06,3037.0
2025-11-07,3034.0
2025-11-10,3044.0
2025-11-11,3025.0
2025-11-12,3038.0
2025-11-13,3046.0
2025-11-14,3053.0
2025-11-17,3097.0
2025-11-18,3090.0
2025-11-19,3070.0
2025-11-20,3050.0
2025-11-21,3057.0
2025-11-24,3089.0
2025-11-25,3106.0
2025-11-26,3099.0
2025-11-27,3093.0
2025-11-28,3110.0
2025-12-01,3134.0
2025-12-02,3133.0
2025-12-03,3137.0
2025-12-04,3148.0
2025-12-05,3137.0
2025-12-08,3117.0
2025-12-09,3093.0
2025-12-10,3115.0
2025-12-11,3085.0
2025-12-12,3082.0
2025-12-15,3083.0
2025-12-16,3090.0
2025-12-17,3095.0
2025-12-18,3126.0
2025-12-19,3120.0
2025-12-22,3128.0
2025-12-23,3116.0
2025-12-24,3121.0
2025-12-25,3107.0
2025-12-26,3097.0
2025-12-29,3106.0
2025-12-30,3113.0
2025-12-31,3100.0
2026-01-05,3088.0
2026-01-06,3082.0
2026-01-07,3130.0
2026-01-08,3127.0
2026-01-09,3089.0
2026-01-12,3133.0
2026-01-13,3134.0
2026-01-14,3143.0
2026-01-15,3165.0
