d,c
2023-09-15,3421.0
2023-09-18,3442.0
2023-09-19,3404.0
2023-09-20,3437.0
2023-09-21,3419.0
2023-09-22,3421.0
2023-09-25,3410.0
2023-09-26,3426.0
2023-09-27,3427.0
2023-09-28,3420.0
2023-10-09,3376.0
2023-10-10,3370.0
2023-10-11,3391.0
2023-10-12,3385.0
2023-10-13,3426.0
2023-10-16,3431.0
2023-10-17,3419.0
2023-10-18,3430.0
2023-10-19,3442.0
2023-10-20,3440.0
2023-10-23,3423.0
2023-10-24,3431.0
2023-10-25,3452.0
2023-10-26,3441.0
2023-10-27,3444.0
2023-10-30,3488.0
2023-10-31,3446.0
2023-11-01,3462.0
2023-11-02,3481.0
2023-11-03,3508.0
2023-11-06,3568.0
2023-11-07,3551.0
2023-11-08,3579.0
2023-11-09,3576.0
2023-11-10,3512.0
2023-11-13,3539.0
2023-11-14,3560.0
2023-11-15,3577.0
2023-11-16,3570.0
2023-11-17,3529.0
2023-11-20,3505.0
2023-11-21,3526.0
2023-11-22,3502.0
2023-11-23,3486.0
2023-11-24,3502.0
2023-11-27,3448.0
2023-11-28,3447.0
2023-11-29,3443.0
2023-11-30,3463.0
2023-12-01,3390.0
2023-12-04,3382.0
2023-12-05,3388.0
2023-12-06,3409.0
2023-12-07,3407.0
2023-12-08,3432.0
2023-12-11,3438.0
2023-12-12,3494.0
2023-12-13,3479.0
2023-12-14,3434.0
2023-12-15,3432.0
2023-12-18,3403.0
2023-12-19,3406.0
2023-12-20,3385.0
2023-12-21,3384.0
2023-12-22,3364.0
2023-12-25,3377.0
2023-12-26,3376.0
2023-12-27,3394.0
2023-12-28,3384.0
2023-12-29,3351.0
2024-01-02,3300.0
2024-01-03,3293.0
2024-01-04,3304.0
2024-01-05,3257.0
2024-01-08,3216.0
2024-01-09,3220.0
2024-01-10,3204.0
2024-01-11,3204.0
2024-01-12,3160.0
2024-01-15,3155.0
2024-01-16,3159.0
2024-01-17,3120.0
2024-01-18,3094.0
2024-01-19,3108.0
2024-01-22,3103.0
2024-01-23,3112.0
2024-01-24,3135.0
2024-01-25,3121.0
2024-01-26,3079.0
2024-01-29,3029.0
2024-01-30,3020.0
2024-01-31,3065.0
2024-02-01,3105.0
2024-02-02,3070.0
2024-02-05,3066.0
2024-02-06,3079.0
2024-02-07,3069.0
2024-02-08,3087.0
2024-02-19,3116.0
2024-02-20,3102.0
2024-02-21,3086.0
2024-02-22,3081.0
2024-02-23,3078.0
2024-02-26,3077.0
2024-02-27,3110.0
2024-02-28,3105.0
2024-02-29,3106.0
2024-03-01,3170.0
2024-03-04,3215.0
2024-03-05,3202.0
2024-03-06,3193.0
2024-03-07,3210.0
2024-03-08,3269.0
2024-03-11,3262.0
2024-03-12,3271.0
2024-03-13,3269.0
2024-03-14,3295.0
2024-03-15,3305.0
2024-03-18,3280.0
2024-03-19,3290.0
2024-03-20,3306.0
2024-03-21,3366.0
2024-03-22,3322.0
2024-03-25,3278.0
2024-03-26,3291.0
2024-03-27,3311.0
2024-03-28,3283.0
2024-03-29,3321.0
2024-04-01,3351.0
2024-04-02,3317.0
2024-04-03,3293.0
2024-04-08,3323.0
2024-04-09,3335.0
2024-04-10,3321.0
2024-04-11,3287.0
2024-04-12,3325.0
2024-04-15,3357.0
2024-04-16,3385.0
2024-04-17,3287.0
2024-04-18,3322.0
2024-04-19,3353.0
2024-04-22,3338.0
2024-04-23,3363.0
2024-04-24,3397.0
2024-04-25,3377.0
2024-04-26,3386.0
2024-04-29,3375.0
2024-04-30,3399.0
2024-05-06,3475.0
2024-05-07,3591.0
2024-05-08,3594.0
2024-05-09,3571.0
2024-05-10,3523.0
2024-05-13,3559.0
2024-05-14,3536.0
2024-05-15,3565.0
2024-05-16,3550.0
2024-05-17,3592.0
2024-05-20,3583.0
2024-05-21,3580.0
2024-05-22,3622.0
2024-05-23,3622.0
2024-05-24,3589.0
2024-05-27,3588.0
2024-05-28,3560.0
2024-05-29,3509.0
2024-05-30,3481.0
2024-05-31,3495.0
2024-06-03,3447.0
2024-06-04,3466.0
2024-06-05,3487.0
2024-06-06,3502.0
2024-06-07,3494.0
2024-06-11,3477.0
2024-06-12,3485.0
2024-06-13,3417.0
2024-06-14,3457.0
2024-06-17,3399.0
2024-06-18,3362.0
2024-06-19,3374.0
2024-06-20,3379.0
2024-06-21,3334.0
2024-06-24,3347.0
2024-06-25,3358.0
2024-06-26,3360.0
2024-06-27,3363.0
2024-06-28,3374.0
2024-07-01,3366.0
2024-07-02,3393.0
2024-07-03,3381.0
2024-07-04,3307.0
2024-07-05,3338.0
2024-07-08,3313.0
2024-07-09,3258.0
2024-07-10,3225.0
2024-07-11,3185.0
2024-07-12,3166.0
2024-07-15,3105.0
2024-07-16,3084.0
2024-07-17,3111.0
2024-07-18,3112.0
2024-07-19,3148.0
2024-07-22,3163.0
2024-07-23,3154.0
2024-07-24,3159.0
2024-07-25,3142.0
2024-07-26,3161.0
2024-07-29,3101.0
2024-07-30,3084.0
2024-07-31,3093.0
2024-08-01,3072.0
2024-08-02,3084.0
2024-08-05,3055.0
2024-08-06,3023.0
2024-08-07,2979.0
2024-08-08,2992.0
2024-08-09,2991.0
2024-08-12,2981.0
2024-08-13,2877.0
2024-08-14,2857.0
2024-08-15,2901.0
2024-08-16,2906.0
2024-08-19,2902.0
2024-08-20,2902.0
2024-08-21,2921.0
2024-08-22,2911.0
2024-08-23,2907.0
2024-08-26,2933.0
2024-08-27,2959.0
2024-08-28,2981.0
2024-08-29,2972.0
2024-08-30,2985.0
2024-09-02,3003.0
2024-09-03,3050.0
2024-09-04,3050.0
2024-09-05,3084.0
2024-09-06,3093.0
2024-09-09,3062.0
2024-09-10,3040.0
2024-09-11,3039.0
2024-09-12,3030.0
2024-09-13,3030.0
