datetime,MA2409
2024-03-20,2507.0
2024-03-21,2493.0
2024-03-22,2479.0
2024-03-25,2463.0
2024-03-26,2441.0
2024-03-27,2426.0
2024-03-28,2404.0
2024-03-29,2416.0
2024-04-01,2459.0
2024-04-02,2453.0
2024-04-03,2447.0
2024-04-08,2435.0
2024-04-09,2434.0
2024-04-10,2473.0
2024-04-11,2468.0
2024-04-12,2476.0
2024-04-15,2521.0
2024-04-16,2513.0
2024-04-17,2527.0
2024-04-18,2558.0
2024-04-19,2579.0
2024-04-22,2558.0
2024-04-23,2506.0
2024-04-24,2511.0
2024-04-25,2494.0
2024-04-26,2509.0
2024-04-29,2546.0
2024-04-30,2558.0
2024-05-06,2543.0
2024-05-07,2567.0
2024-05-08,2546.0
2024-05-09,2564.0
2024-05-10,2552.0
2024-05-13,2601.0
2024-05-14,2577.0
2024-05-15,2589.0
2024-05-16,2606.0
2024-05-17,2655.0
2024-05-20,2664.0
2024-05-21,2632.0
2024-05-22,2628.0
2024-05-23,2591.0
2024-05-24,2600.0
2024-05-27,2619.0
2024-05-28,2619.0
2024-05-29,2625.0
2024-05-30,2659.0
2024-05-31,2631.0
2024-06-03,2568.0
2024-06-04,2562.0
2024-06-05,2573.0
2024-06-06,2564.0
2024-06-07,2554.0
2024-06-11,2550.0
2024-06-12,2560.0
2024-06-13,2532.0
2024-06-14,2529.0
2024-06-17,2516.0
2024-06-18,2511.0
2024-06-19,2537.0
2024-06-20,2529.0
2024-06-21,2498.0
2024-06-24,2478.0
2024-06-25,2513.0
2024-06-26,2506.0
2024-06-27,2518.0
2024-06-28,2553.0
2024-07-01,2545.0
2024-07-02,2572.0
2024-07-03,2570.0
2024-07-04,2564.0
2024-07-05,2540.0
2024-07-08,2523.0
2024-07-09,2550.0
2024-07-10,2537.0
2024-07-11,2584.0
2024-07-12,2573.0
2024-07-15,2571.0
2024-07-16,2566.0
2024-07-17,2529.0
2024-07-18,2525.0
2024-07-19,2493.0
2024-07-22,2488.0
2024-07-23,2500.0
2024-07-24,2512.0
2024-07-25,2484.0
2024-07-26,2514.0
2024-07-29,2486.0
2024-07-30,2448.0
2024-07-31,2491.0
2024-08-01,2495.0
2024-08-02,2505.0
2024-08-05,2470.0
2024-08-06,2461.0
2024-08-07,2459.0
2024-08-08,2456.0
2024-08-09,2446.0
2024-08-12,2418.0
2024-08-13,2450.0
2024-08-14,2435.0
2024-08-15,2421.0
2024-08-16,2414.0
2024-08-19,2410.0
2024-08-20,2440.0
2024-08-21,2466.0
2024-08-22,2455.0
2024-08-23,2444.0
2024-08-26,2474.0
2024-08-27,2470.0
2024-08-28,2472.0
2024-08-29,2471.0
2024-08-30,2470.0
2024-09-02,2426.0
2024-09-03,2416.0
2024-09-04,2367.0
2024-09-05,2340.0
2024-09-06,2350.0
2024-09-09,2350.0
2024-09-10,2350.0
2024-09-12,2345.0
2024-09-13,2315.0
