datetime,TA1909
2018-09-17,6852.0
2018-09-18,6818.0
2018-09-19,6734.0
2018-09-20,6736.0
2018-09-21,6808.0
2018-09-25,6776.0
2018-09-26,6784.0
2018-09-27,6792.0
2018-09-28,6892.0
2018-10-08,6934.0
2018-10-09,7106.0
2018-10-10,7150.0
2018-10-11,7074.0
2018-10-12,7050.0
2018-10-15,7056.0
2018-10-16,6990.0
2018-10-17,6982.0
2018-10-18,6836.0
2018-10-19,6856.0
2018-10-22,6802.0
2018-10-23,6784.0
2018-10-24,6670.0
2018-10-25,6558.0
2018-10-26,6566.0
2018-10-29,6688.0
2018-10-30,6710.0
2018-10-31,6640.0
2018-11-01,6564.0
2018-11-02,6450.0
2018-11-05,6428.0
2018-11-06,6402.0
2018-11-07,6226.0
2018-11-08,6234.0
2018-11-09,6156.0
2018-11-12,6258.0
2018-11-13,6218.0
2018-11-14,6100.0
2018-11-15,6162.0
2018-11-16,6266.0
2018-11-19,6222.0
2018-11-20,6078.0
2018-11-21,6044.0
2018-11-22,5962.0
2018-11-23,5862.0
2018-11-26,5828.0
2018-11-27,5722.0
2018-11-28,5854.0
2018-11-29,5784.0
2018-11-30,5830.0
2018-12-03,5888.0
2018-12-04,5958.0
2018-12-05,6112.0
2018-12-06,6066.0
2018-12-07,6242.0
2018-12-10,6048.0
2018-12-11,5972.0
2018-12-12,5986.0
2018-12-13,5976.0
2018-12-14,6070.0
2018-12-17,6088.0
2018-12-18,6060.0
2018-12-19,6014.0
2018-12-20,5980.0
2018-12-21,5908.0
2018-12-24,5812.0
2018-12-25,5636.0
2018-12-26,5632.0
2018-12-27,5632.0
2018-12-28,5524.0
2019-01-02,5472.0
2019-01-03,5538.0
2019-01-04,5694.0
2019-01-07,5692.0
2019-01-08,5730.0
2019-01-09,5830.0
2019-01-10,5848.0
2019-01-11,5858.0
2019-01-14,5856.0
2019-01-15,5920.0
2019-01-16,5912.0
2019-01-17,5896.0
2019-01-18,6018.0
2019-01-21,6160.0
2019-01-22,6192.0
2019-01-23,6138.0
2019-01-24,6136.0
2019-01-25,6240.0
2019-01-28,6126.0
2019-01-29,6154.0
2019-01-30,6184.0
2019-01-31,6316.0
2019-02-01,6342.0
2019-02-11,6322.0
2019-02-12,6390.0
2019-02-13,6220.0
2019-02-14,6214.0
2019-02-15,6170.0
2019-02-18,6266.0
2019-02-19,6240.0
2019-02-20,6230.0
2019-02-21,6262.0
2019-02-22,6274.0
2019-02-25,6280.0
2019-02-26,6192.0
2019-02-27,6138.0
2019-02-28,6144.0
2019-03-01,6346.0
2019-03-04,6396.0
2019-03-05,6370.0
2019-03-06,6454.0
2019-03-07,6380.0
2019-03-08,6208.0
2019-03-11,6166.0
2019-03-12,6202.0
2019-03-13,6166.0
2019-03-14,6154.0
2019-03-15,6018.0
2019-03-18,5934.0
2019-03-19,5968.0
2019-03-20,5974.0
2019-03-21,5966.0
2019-03-22,5984.0
2019-03-25,5940.0
2019-03-26,5928.0
2019-03-27,5910.0
2019-03-28,5884.0
2019-03-29,5942.0
2019-04-01,6030.0
2019-04-02,5988.0
2019-04-03,5996.0
2019-04-04,6098.0
2019-04-08,6216.0
2019-04-09,6260.0
2019-04-10,6250.0
2019-04-11,6308.0
2019-04-12,6356.0
2019-04-15,6334.0
2019-04-16,6342.0
2019-04-17,6298.0
2019-04-18,6004.0
2019-04-19,6006.0
2019-04-23,6082.0
2019-04-24,6056.0
2019-04-25,6022.0
2019-04-26,5958.0
2019-04-29,5962.0
2019-04-30,5988.0
2019-05-06,5846.0
2019-05-07,5884.0
2019-05-08,5882.0
2019-05-09,5884.0
2019-05-10,5890.0
2019-05-13,5772.0
2019-05-14,5560.0
2019-05-15,5578.0
2019-05-16,5626.0
2019-05-17,5566.0
2019-05-20,5582.0
