datetime,OI2001
2019-01-16,6742.0
2019-01-17,6730.0
2019-01-18,6771.0
2019-01-21,6860.0
2019-01-22,6908.0
2019-01-23,6896.0
2019-01-24,6890.0
2019-01-25,6891.0
2019-01-28,6972.0
2019-01-29,6974.0
2019-01-30,6963.0
2019-01-31,6942.0
2019-02-01,6948.0
2019-02-11,6958.0
2019-02-12,6970.0
2019-02-13,6970.0
2019-02-14,6980.0
2019-02-15,6957.0
2019-02-18,6979.0
2019-02-19,7055.0
2019-02-20,6992.0
2019-02-21,6956.0
2019-02-22,6961.0
2019-02-25,6968.0
2019-02-26,6893.0
2019-02-27,6907.0
2019-02-28,6933.0
2019-03-01,7053.0
2019-03-04,7166.0
2019-03-05,7172.0
2019-03-06,7280.0
2019-03-07,7197.0
2019-03-08,7180.0
2019-03-11,7115.0
2019-03-12,7084.0
2019-03-13,6979.0
2019-03-14,6961.0
2019-03-15,6933.0
2019-03-18,6982.0
2019-03-19,7003.0
2019-03-20,7016.0
2019-03-21,7032.0
2019-03-22,7045.0
2019-03-25,7025.0
2019-03-26,7037.0
2019-03-27,7053.0
2019-03-28,6907.0
2019-03-29,6908.0
2019-04-01,6944.0
2019-04-02,6996.0
2019-04-03,7026.0
2019-04-04,7035.0
2019-04-08,7055.0
2019-04-09,7057.0
2019-04-10,7046.0
2019-04-11,7044.0
2019-04-12,7042.0
2019-04-15,7018.0
2019-04-16,7015.0
2019-04-17,7031.0
2019-04-18,6976.0
2019-04-19,6987.0
2019-04-23,6978.0
2019-04-24,6858.0
2019-04-25,6855.0
2019-04-26,6820.0
2019-04-29,6805.0
2019-04-30,6805.0
2019-05-06,6771.0
2019-05-07,6830.0
2019-05-08,6806.0
2019-05-09,6896.0
2019-05-10,6885.0
2019-05-13,6878.0
2019-05-14,6882.0
2019-05-15,6906.0
2019-05-16,6921.0
2019-05-17,6918.0
2019-05-20,6938.0
2019-05-21,6957.0
2019-05-22,6926.0
2019-05-23,6897.0
2019-05-24,6925.0
2019-05-27,7006.0
2019-05-28,7000.0
2019-05-29,7074.0
2019-05-30,7020.0
2019-05-31,7006.0
2019-06-03,6972.0
2019-06-04,7014.0
2019-06-05,6994.0
2019-06-06,7010.0
2019-06-10,7015.0
2019-06-11,7023.0
2019-06-12,7009.0
2019-06-13,7044.0
2019-06-14,7036.0
2019-06-17,7068.0
2019-06-18,7082.0
2019-06-19,6975.0
2019-06-20,6934.0
2019-06-21,6899.0
2019-06-24,6889.0
2019-06-25,6892.0
2019-06-26,6874.0
2019-06-27,6931.0
2019-06-28,6920.0
2019-07-01,6848.0
2019-07-02,6843.0
2019-07-03,6856.0
2019-07-04,6898.0
2019-07-05,6878.0
2019-07-08,6897.0
2019-07-09,6864.0
2019-07-10,6858.0
2019-07-11,6859.0
2019-07-12,6839.0
2019-07-15,6971.0
2019-07-16,6951.0
2019-07-18,6995.0
2019-07-19,6968.0
2019-07-22,6967.0
2019-07-23,6981.0
2019-07-24,6985.0
2019-07-25,6967.0
2019-07-26,6956.0
2019-07-29,7022.0
2019-07-30,7003.0
2019-07-31,6990.0
2019-08-01,6990.0
2019-08-02,6995.0
2019-08-05,7061.0
2019-08-06,7091.0
2019-08-07,7093.0
2019-08-08,7156.0
2019-08-09,7247.0
2019-08-12,7285.0
