datetime,OI2509
2024-09-18,8959.0
2024-09-19,8994.0
2024-09-20,9025.0
2024-09-23,8977.0
2024-09-24,9071.0
2024-09-25,9046.0
2024-09-26,9172.0
2024-09-27,9180.0
2024-09-30,9183.0
2024-10-08,9273.0
2024-10-09,9234.0
2024-10-10,9303.0
2024-10-11,9312.0
2024-10-14,9210.0
2024-10-15,9162.0
2024-10-16,9271.0
2024-10-17,9166.0
2024-10-18,9228.0
2024-10-21,9023.0
2024-10-22,9095.0
2024-10-23,9261.0
2024-10-24,9310.0
2024-10-25,9380.0
2024-10-28,9322.0
2024-10-29,9216.0
2024-10-30,9231.0
2024-10-31,9236.0
2024-11-01,9536.0
2024-11-04,9509.0
2024-11-05,9340.0
2024-11-06,9325.0
2024-11-07,9358.0
2024-11-08,9600.0
2024-11-11,9638.0
2024-11-12,9366.0
2024-11-13,9150.0
2024-11-14,9124.0
2024-11-15,9121.0
2024-11-18,9142.0
2024-11-19,9247.0
2024-11-20,9203.0
2024-11-21,9028.0
2024-11-22,8843.0
2024-11-25,8869.0
2024-11-26,8689.0
2024-11-27,8799.0
2024-11-28,8759.0
2024-11-29,8766.0
2024-12-02,8833.0
2024-12-03,8788.0
2024-12-04,8543.0
2024-12-05,8650.0
2024-12-06,8773.0
2024-12-09,8839.0
2024-12-10,8808.0
2024-12-11,9007.0
2024-12-12,8886.0
2024-12-13,8843.0
2024-12-16,9001.0
2024-12-17,8976.0
2024-12-18,8683.0
2024-12-19,8625.0
2024-12-20,8937.0
2024-12-23,8837.0
2024-12-24,8874.0
2024-12-25,8886.0
2024-12-26,8872.0
2024-12-27,8934.0
2024-12-30,8889.0
2024-12-31,8986.0
2025-01-02,8877.0
2025-01-03,8784.0
2025-01-06,8708.0
2025-01-07,8642.0
2025-01-08,8595.0
2025-01-09,8653.0
2025-01-10,8775.0
2025-01-13,8989.0
2025-01-14,8948.0
2025-01-15,8920.0
2025-01-16,8579.0
2025-01-17,8581.0
2025-01-20,8559.0
2025-01-21,8590.0
2025-01-22,8555.0
2025-01-23,8484.0
2025-01-24,8536.0
2025-01-27,8660.0
2025-02-05,8743.0
2025-02-06,8831.0
2025-02-07,8856.0
2025-02-10,8821.0
2025-02-11,8820.0
2025-02-12,8967.0
2025-02-13,8812.0
2025-02-14,8931.0
2025-02-17,8839.0
2025-02-18,8779.0
2025-02-19,8858.0
2025-02-20,8961.0
2025-02-21,9000.0
2025-02-24,9003.0
2025-02-25,8923.0
2025-02-26,8915.0
2025-02-27,9024.0
2025-02-28,9009.0
2025-03-03,9034.0
2025-03-04,8917.0
2025-03-05,8823.0
2025-03-06,8910.0
2025-03-07,8954.0
2025-03-10,9298.0
2025-03-11,9118.0
2025-03-12,9212.0
2025-03-13,9223.0
2025-03-14,9255.0
2025-03-17,9232.0
2025-03-18,9273.0
2025-03-19,9242.0
2025-03-20,9245.0
2025-03-21,9270.0
2025-03-24,9211.0
2025-03-25,9215.0
2025-03-26,9231.0
2025-03-27,9253.0
2025-03-28,9348.0
2025-03-31,9439.0
2025-04-01,9387.0
2025-04-02,9515.0
2025-04-03,9570.0
2025-04-07,9328.0
2025-04-08,9405.0
2025-04-09,9247.0
2025-04-10,9315.0
2025-04-11,9354.0
2025-04-14,9414.0
2025-04-15,9286.0
2025-04-16,9325.0
2025-04-17,9391.0
2025-04-18,9221.0
2025-04-21,9280.0
2025-04-22,9385.0
2025-04-23,9396.0
2025-04-24,9390.0
2025-04-25,9506.0
2025-04-28,9333.0
2025-04-29,9302.0
2025-04-30,9297.0
2025-05-06,9216.0
2025-05-07,9335.0
