datetime,PP2309
2022-09-16,7808.0
2022-09-19,7720.0
2022-09-20,7763.0
2022-09-21,7742.0
2022-09-22,7790.0
2022-09-23,7750.0
2022-09-26,7636.0
2022-09-27,7656.0
2022-09-28,7674.0
2022-09-29,7820.0
2022-09-30,7818.0
2022-10-10,8006.0
2022-10-11,7856.0
2022-10-12,7769.0
2022-10-13,7636.0
2022-10-14,7615.0
2022-10-17,7530.0
2022-10-18,7513.0
2022-10-19,7479.0
2022-10-20,7511.0
2022-10-21,7438.0
2022-10-24,7439.0
2022-10-25,7383.0
2022-10-26,7366.0
2022-10-27,7345.0
2022-10-28,7432.0
2022-10-31,7232.0
2022-11-01,7390.0
2022-11-02,7435.0
2022-11-03,7438.0
2022-11-04,7526.0
2022-11-07,7452.0
2022-11-08,7435.0
2022-11-09,7542.0
2022-11-10,7435.0
2022-11-11,7631.0
2022-11-14,7686.0
2022-11-15,7660.0
2022-11-16,7704.0
2022-11-17,7639.0
2022-11-18,7687.0
2022-11-21,7540.0
2022-11-22,7524.0
2022-11-23,7540.0
2022-11-24,7571.0
2022-11-25,7619.0
2022-11-28,7582.0
2022-11-29,7719.0
2022-11-30,7702.0
2022-12-01,7730.0
2022-12-02,7802.0
2022-12-05,7806.0
2022-12-06,7763.0
2022-12-07,7703.0
2022-12-08,7662.0
2022-12-09,7780.0
2022-12-12,7836.0
2022-12-13,7803.0
2022-12-14,7850.0
2022-12-15,7899.0
2022-12-16,7915.0
2022-12-19,7818.0
2022-12-20,7864.0
2022-12-21,7874.0
2022-12-22,7796.0
2022-12-23,7628.0
2022-12-26,7685.0
2022-12-27,7757.0
2022-12-28,7748.0
2022-12-29,7665.0
2022-12-30,7800.0
2023-01-03,7847.0
2023-01-04,7760.0
2023-01-05,7695.0
2023-01-06,7693.0
2023-01-09,7656.0
2023-01-10,7647.0
2023-01-11,7696.0
2023-01-12,7743.0
2023-01-13,7895.0
2023-01-16,7929.0
2023-01-17,7952.0
2023-01-18,8015.0
2023-01-19,8058.0
2023-01-20,8150.0
2023-01-30,8194.0
2023-01-31,8139.0
2023-02-01,8129.0
2023-02-02,8024.0
2023-02-03,7959.0
2023-02-06,7909.0
2023-02-07,7885.0
2023-02-08,7870.0
2023-02-09,7895.0
2023-02-10,7822.0
2023-02-13,7807.0
2023-02-14,7812.0
2023-02-15,7783.0
2023-02-16,7801.0
2023-02-17,7847.0
2023-02-20,7867.0
2023-02-21,7932.0
2023-02-22,7912.0
2023-02-23,7920.0
2023-02-24,7906.0
2023-02-27,7834.0
2023-02-28,7856.0
2023-03-01,7898.0
2023-03-02,7881.0
2023-03-03,7876.0
2023-03-06,7885.0
2023-03-07,7867.0
2023-03-08,7821.0
2023-03-09,7788.0
2023-03-10,7731.0
2023-03-13,7766.0
2023-03-14,7696.0
2023-03-15,7639.0
2023-03-16,7510.0
2023-03-17,7564.0
2023-03-20,7485.0
2023-03-21,7496.0
2023-03-22,7507.0
2023-03-23,7477.0
2023-03-24,7527.0
2023-03-27,7529.0
2023-03-28,7573.0
2023-03-29,7561.0
2023-03-30,7561.0
2023-03-31,7625.0
2023-04-03,7671.0
2023-04-04,7631.0
2023-04-06,7559.0
2023-04-07,7570.0
2023-04-10,7505.0
2023-04-11,7531.0
2023-04-12,7526.0
2023-04-13,7502.0
2023-04-14,7536.0
2023-04-17,7604.0
2023-04-18,7614.0
2023-04-19,7573.0
2023-04-20,7548.0
2023-04-21,7573.0
2023-04-24,7505.0
2023-04-25,7556.0
2023-04-26,7518.0
2023-04-27,7412.0
2023-04-28,7424.0
2023-05-04,7332.0
2023-05-05,7297.0
2023-05-08,7329.0
2023-05-09,7257.0
2023-05-10,7255.0
2023-05-11,7216.0
2023-05-12,7125.0
2023-05-15,7131.0
2023-05-16,7127.0
2023-05-17,7142.0
2023-05-18,7135.0
2023-05-19,7032.0
2023-05-22,6917.0
2023-05-23,6886.0
2023-05-24,6973.0
2023-05-25,6982.0
2023-05-26,6944.0
2023-05-29,7009.0
2023-05-30,6974.0
2023-05-31,6864.0
2023-06-01,6978.0
2023-06-02,6996.0
2023-06-05,6965.0
2023-06-06,6942.0
2023-06-07,6893.0
2023-06-08,6945.0
2023-06-09,6946.0
2023-06-12,6894.0
2023-06-13,6925.0
2023-06-14,6968.0
2023-06-15,6985.0
2023-06-16,7059.0
2023-06-19,7051.0
2023-06-20,7067.0
2023-06-21,7079.0
2023-06-26,6952.0
2023-06-27,7010.0
2023-06-28,6982.0
2023-06-29,7050.0
2023-06-30,7072.0
2023-07-03,7068.0
2023-07-04,7078.0
2023-07-05,7057.0
2023-07-06,7080.0
2023-07-07,7146.0
2023-07-10,7126.0
2023-07-11,7193.0
2023-07-12,7287.0
2023-07-13,7300.0
2023-07-14,7383.0
2023-07-17,7228.0
2023-07-18,7296.0
2023-07-19,7334.0
2023-07-20,7289.0
2023-07-21,7272.0
2023-07-24,7234.0
2023-07-25,7319.0
2023-07-26,7358.0
2023-07-27,7337.0
2023-07-28,7459.0
2023-07-31,7448.0
2023-08-01,7461.0
2023-08-02,7463.0
2023-08-03,7362.0
2023-08-04,7416.0
2023-08-07,7392.0
2023-08-08,7346.0
2023-08-09,7410.0
2023-08-10,7400.0
2023-08-11,7423.0
2023-08-14,7376.0
2023-08-15,7418.0
2023-08-16,7375.0
2023-08-17,7450.0
2023-08-18,7599.0
2023-08-21,7649.0
2023-08-22,7679.0
2023-08-23,7656.0
2023-08-24,7632.0
2023-08-25,7660.0
2023-08-28,7628.0
2023-08-29,7643.0
2023-08-30,7748.0
2023-08-31,7771.0
2023-09-01,7845.0
2023-09-04,7825.0
2023-09-05,7886.0
2023-09-06,7968.0
2023-09-07,7851.0
2023-09-08,7855.0
2023-09-11,7897.0
2023-09-12,8000.0
2023-09-13,8010.0
2023-09-14,7989.0
