datetime,SF2609
2025-09-15,5802.0
2025-09-16,5892.0
2025-09-17,5920.0
2025-09-18,5930.0
2025-09-19,5944.0
2025-09-22,5854.0
2025-09-23,5842.0
2025-09-24,5908.0
2025-09-25,5922.0
2025-09-26,5832.0
2025-09-29,5770.0
2025-09-30,5706.0
2025-10-09,5688.0
2025-10-10,5620.0
2025-10-13,5584.0
2025-10-14,5542.0
2025-10-15,5554.0
2025-10-16,5658.0
2025-10-17,5610.0
2025-10-20,5600.0
2025-10-21,5616.0
2025-10-22,5676.0
2025-10-23,5706.0
2025-10-24,5680.0
2025-10-27,5690.0
2025-10-28,5708.0
2025-10-29,5740.0
2025-10-30,5732.0
2025-10-31,5674.0
2025-11-03,5690.0
2025-11-04,5682.0
2025-11-05,5696.0
2025-11-06,5728.0
2025-11-07,5672.0
2025-11-10,5712.0
2025-11-11,5616.0
2025-11-12,5600.0
2025-11-13,5620.0
2025-11-14,5572.0
2025-11-17,5680.0
2025-11-18,5572.0
2025-11-19,5552.0
2025-11-20,5496.0
2025-11-21,5504.0
2025-11-24,5500.0
2025-11-25,5492.0
2025-11-26,5468.0
2025-11-27,5430.0
2025-11-28,5424.0
2025-12-01,5490.0
2025-12-02,5470.0
2025-12-03,5472.0
2025-12-04,5562.0
2025-12-05,5496.0
2025-12-08,5462.0
2025-12-09,5462.0
2025-12-10,5456.0
2025-12-11,5444.0
2025-12-12,5480.0
2025-12-15,5532.0
2025-12-16,5512.0
2025-12-17,5570.0
2025-12-18,5616.0
2025-12-19,5646.0
2025-12-22,5654.0
2025-12-23,5662.0
2025-12-24,5666.0
2025-12-25,5680.0
2025-12-26,5676.0
2025-12-29,5690.0
2025-12-30,5770.0
2025-12-31,5700.0
2026-01-05,5674.0
2026-01-06,5800.0
2026-01-07,5884.0
2026-01-08,5718.0
2026-01-09,5704.0
2026-01-12,5736.0
2026-01-13,5730.0
2026-01-14,5738.0
2026-01-15,5678.0
2026-01-16,5636.0
2026-01-19,5628.0
2026-01-20,5614.0
2026-01-21,5620.0
2026-01-22,5656.0
2026-01-23,5690.0
2026-01-26,5682.0
2026-01-27,5658.0
2026-01-28,5678.0
2026-01-29,5748.0
2026-01-30,5700.0
2026-02-02,5672.0
2026-02-03,5680.0
2026-02-04,5712.0
2026-02-05,5712.0
2026-02-06,5692.0
2026-02-09,5666.0
2026-02-10,5640.0
2026-02-11,5622.0
2026-02-12,5534.0
2026-02-13,5512.0
2026-02-24,5510.0
2026-02-25,5524.0
2026-02-26,5584.0
2026-02-27,5776.0
2026-03-02,5814.0
2026-03-03,5828.0
2026-03-04,5870.0
2026-03-05,5878.0
2026-03-06,5918.0
2026-03-09,5940.0
2026-03-10,5928.0
2026-03-11,5946.0
2026-03-12,6002.0
2026-03-13,5960.0
2026-03-16,5958.0
2026-03-17,5998.0
2026-03-18,5880.0
2026-03-19,5890.0
2026-03-20,6006.0
2026-03-23,6194.0
2026-03-24,6180.0
2026-03-25,6166.0
2026-03-26,6082.0
2026-03-27,6112.0
2026-03-30,6162.0
2026-03-31,5980.0
2026-04-01,5930.0
2026-04-02,6002.0
2026-04-03,5930.0
2026-04-07,5838.0
2026-04-08,5738.0
2026-04-09,5654.0
2026-04-10,5640.0
2026-04-13,5656.0
2026-04-14,5682.0
2026-04-15,5680.0
2026-04-16,5696.0
2026-04-17,5676.0
2026-04-20,5708.0
2026-04-21,5682.0
2026-04-22,5722.0
2026-04-23,5768.0
2026-04-24,5714.0
2026-04-27,5772.0
2026-04-28,5736.0
2026-04-29,5774.0
2026-04-30,5766.0
2026-05-06,5808.0
2026-05-07,5876.0
2026-05-08,5748.0
2026-05-11,5682.0
2026-05-12,5730.0
2026-05-13,5794.0
2026-05-14,5766.0
2026-05-15,5710.0
2026-05-18,5756.0
2026-05-19,5810.0
2026-05-20,5838.0
2026-05-21,5834.0
2026-05-22,5804.0
2026-05-25,6018.0
2026-05-26,5822.0
2026-05-27,5876.0
2026-05-28,5846.0
2026-05-29,5794.0
2026-06-01,5856.0
2026-06-02,5852.0
2026-06-03,5906.0
2026-06-04,5886.0
2026-06-05,5802.0
2026-06-08,5840.0
