datetime,FG2109
2020-09-15,1560.0
2020-09-16,1564.0
2020-09-17,1564.0
2020-09-18,1586.0
2020-09-21,1557.0
2020-09-22,1577.0
2020-09-23,1577.0
2020-09-24,1581.0
2020-09-25,1586.0
2020-09-28,1583.0
2020-09-29,1594.0
2020-09-30,1618.0
2020-10-09,1630.0
2020-10-12,1649.0
2020-10-13,1633.0
2020-10-14,1631.0
2020-10-15,1619.0
2020-10-16,1626.0
2020-10-19,1616.0
2020-10-20,1622.0
2020-10-21,1603.0
2020-10-22,1616.0
2020-10-23,1610.0
2020-10-26,1617.0
2020-10-27,1635.0
2020-10-28,1624.0
2020-10-29,1611.0
2020-10-30,1643.0
2020-11-02,1636.0
2020-11-03,1624.0
2020-11-04,1625.0
2020-11-05,1624.0
2020-11-06,1633.0
2020-11-09,1646.0
2020-11-10,1649.0
2020-11-11,1660.0
2020-11-12,1654.0
2020-11-13,1694.0
2020-11-16,1704.0
2020-11-17,1712.0
2020-11-18,1691.0
2020-11-19,1722.0
2020-11-20,1716.0
2020-11-23,1704.0
2020-11-24,1708.0
2020-11-25,1706.0
2020-11-26,1724.0
2020-11-27,1755.0
2020-11-30,1752.0
2020-12-01,1745.0
2020-12-02,1773.0
2020-12-03,1786.0
2020-12-04,1796.0
2020-12-07,1819.0
2020-12-08,1843.0
2020-12-09,1863.0
2020-12-10,1879.0
2020-12-11,1888.0
2020-12-14,1868.0
2020-12-15,1890.0
2020-12-16,1882.0
2020-12-17,1890.0
2020-12-18,1921.0
2020-12-21,1951.0
2020-12-22,1918.0
2020-12-23,1919.0
2020-12-24,1888.0
2020-12-25,1895.0
2020-12-28,1833.0
2020-12-29,1836.0
2020-12-30,1831.0
2020-12-31,1838.0
2021-01-04,1848.0
2021-01-05,1820.0
2021-01-06,1807.0
2021-01-07,1814.0
2021-01-08,1817.0
2021-01-11,1815.0
2021-01-12,1805.0
2021-01-13,1775.0
2021-01-14,1721.0
2021-01-15,1735.0
2021-01-18,1792.0
2021-01-19,1790.0
2021-01-20,1793.0
2021-01-21,1810.0
2021-01-22,1825.0
2021-01-25,1846.0
2021-01-26,1802.0
2021-01-27,1812.0
2021-01-28,1813.0
2021-01-29,1810.0
2021-02-01,1830.0
2021-02-02,1803.0
2021-02-03,1800.0
2021-02-04,1836.0
2021-02-05,1851.0
2021-02-08,1861.0
2021-02-09,1883.0
2021-02-10,1881.0
2021-02-18,1922.0
2021-02-19,1920.0
2021-02-22,1961.0
2021-02-23,1964.0
2021-02-24,1966.0
2021-02-25,2017.0
2021-02-26,2009.0
2021-03-01,2040.0
2021-03-02,2044.0
2021-03-03,2051.0
2021-03-04,2030.0
2021-03-05,2046.0
2021-03-08,2027.0
2021-03-09,1980.0
2021-03-10,2001.0
2021-03-11,1977.0
2021-03-12,1965.0
2021-03-15,2014.0
2021-03-16,2018.0
2021-03-17,2059.0
2021-03-18,2068.0
2021-03-19,2060.0
2021-03-22,2086.0
2021-03-23,2094.0
