datetime,TA2501
2024-08-08,5588.0
2024-08-09,5564.0
2024-08-12,5592.0
2024-08-13,5624.0
2024-08-14,5580.0
2024-08-15,5540.0
2024-08-16,5550.0
2024-08-19,5378.0
2024-08-20,5390.0
2024-08-21,5440.0
2024-08-22,5348.0
2024-08-23,5350.0
2024-08-26,5464.0
2024-08-27,5478.0
2024-08-28,5414.0
2024-08-29,5406.0
2024-08-30,5398.0
2024-09-02,5140.0
2024-09-03,5174.0
2024-09-04,5102.0
2024-09-05,5014.0
2024-09-06,5036.0
2024-09-09,4926.0
2024-09-10,4750.0
2024-09-11,4832.0
2024-09-12,4876.0
2024-09-13,4882.0
2024-09-18,4766.0
2024-09-19,4882.0
2024-09-20,4866.0
2024-09-23,4806.0
2024-09-24,4930.0
2024-09-25,4954.0
2024-09-26,4908.0
2024-09-27,5010.0
2024-09-30,5194.0
2024-10-08,5310.0
2024-10-09,5234.0
2024-10-10,5220.0
2024-10-11,5236.0
2024-10-14,5194.0
2024-10-15,5064.0
2024-10-16,5000.0
2024-10-17,4912.0
2024-10-18,4992.0
2024-10-21,4962.0
2024-10-22,5018.0
2024-10-23,5036.0
2024-10-24,5012.0
2024-10-25,5014.0
2024-10-28,4984.0
2024-10-29,4862.0
2024-10-30,4888.0
2024-10-31,4918.0
2024-11-01,4932.0
2024-11-04,4938.0
2024-11-05,4954.0
2024-11-06,4834.0
2024-11-07,4958.0
2024-11-08,4968.0
2024-11-11,4926.0
2024-11-12,4868.0
2024-11-13,4906.0
2024-11-14,4834.0
2024-11-15,4772.0
2024-11-18,4812.0
2024-11-19,4848.0
2024-11-20,4876.0
2024-11-21,4874.0
2024-11-22,4868.0
2024-11-25,4840.0
2024-11-26,4800.0
2024-11-27,4814.0
2024-11-28,4756.0
2024-11-29,4810.0
2024-12-02,4806.0
2024-12-03,4802.0
2024-12-04,4816.0
2024-12-05,4724.0
2024-12-06,4720.0
2024-12-09,4680.0
2024-12-10,4728.0
2024-12-11,4774.0
2024-12-12,4784.0
2024-12-13,4798.0
2024-12-16,4918.0
2024-12-17,4914.0
2024-12-18,4890.0
2024-12-19,4858.0
2024-12-20,4850.0
2024-12-23,4874.0
2024-12-24,4858.0
2024-12-25,4844.0
2024-12-26,4780.0
2024-12-27,4734.0
2024-12-30,4764.0
2024-12-31,4800.0
2025-01-02,4890.0
2025-01-03,4892.0
2025-01-06,4896.0
2025-01-07,4816.0
2025-01-08,4818.0
2025-01-09,4974.0
2025-01-10,4966.0
2025-01-13,5078.0
2025-01-14,5074.0
2025-01-15,5120.0
