datetime,CF2501
2025-01-02,13495.0
2025-01-03,13390.0
2025-01-06,13335.0
2025-01-07,13415.0
2025-01-08,13415.0
2025-01-09,13460.0
2025-01-10,13555.0
2025-01-13,13555.0
2025-01-14,13740.0
2025-01-15,13500.0
