datetime,SF2509
2024-09-20,6256.0
2024-09-23,6194.0
2024-09-24,6306.0
2024-09-25,6406.0
2024-09-26,6418.0
2024-09-27,6534.0
2024-09-30,6794.0
2024-10-08,6774.0
2024-10-09,6726.0
2024-10-10,6734.0
2024-10-11,6754.0
2024-10-14,6722.0
2024-10-15,6764.0
2024-10-16,6652.0
2024-10-17,6508.0
2024-10-18,6548.0
2024-10-21,6462.0
2024-10-22,6432.0
2024-10-23,6442.0
2024-10-24,6398.0
2024-10-25,6668.0
2024-10-28,6676.0
2024-10-29,6602.0
2024-10-30,6588.0
2024-10-31,6600.0
2024-11-01,6600.0
2024-11-04,6582.0
2024-11-05,6594.0
2024-11-06,6480.0
2024-11-07,6570.0
2024-11-08,6512.0
2024-11-11,6458.0
2024-11-12,6464.0
2024-11-13,6494.0
2024-11-14,6456.0
2024-11-15,6416.0
2024-11-18,6482.0
2024-11-19,6478.0
2024-11-20,6522.0
2024-11-21,6538.0
2024-11-22,6500.0
2024-11-25,6462.0
2024-11-26,6500.0
2024-11-27,6478.0
2024-11-28,6466.0
2024-11-29,6448.0
2024-12-02,6508.0
2024-12-03,6476.0
2024-12-04,6456.0
2024-12-05,6402.0
2024-12-06,6396.0
2024-12-09,6368.0
2024-12-10,6386.0
2024-12-11,6446.0
2024-12-12,6426.0
2024-12-13,6362.0
2024-12-16,6420.0
2024-12-17,6394.0
2024-12-18,6350.0
2024-12-19,6352.0
2024-12-20,6320.0
2024-12-23,6324.0
2024-12-24,6360.0
2024-12-25,6354.0
2024-12-26,6306.0
2024-12-27,6268.0
2024-12-30,6292.0
2024-12-31,6330.0
2025-01-02,6336.0
2025-01-03,6310.0
2025-01-06,6312.0
2025-01-07,6244.0
2025-01-08,6230.0
2025-01-09,6292.0
2025-01-10,6342.0
2025-01-13,6360.0
2025-01-14,6390.0
2025-01-15,6462.0
2025-01-16,6434.0
2025-01-17,6454.0
2025-01-20,6382.0
2025-01-21,6412.0
2025-01-22,6346.0
2025-01-23,6344.0
2025-01-24,6360.0
2025-01-27,6392.0
2025-02-05,6320.0
2025-02-06,6480.0
2025-02-07,6560.0
2025-02-10,6496.0
2025-02-11,6398.0
2025-02-12,6398.0
2025-02-13,6328.0
2025-02-14,6302.0
2025-02-17,6306.0
2025-02-18,6284.0
2025-02-19,6270.0
2025-02-20,6290.0
2025-02-21,6264.0
2025-02-24,6262.0
2025-02-25,6232.0
2025-02-26,6230.0
2025-02-27,6232.0
2025-02-28,6196.0
2025-03-03,6204.0
2025-03-04,6176.0
2025-03-05,6144.0
2025-03-06,6142.0
2025-03-07,6132.0
2025-03-10,6072.0
2025-03-11,6086.0
2025-03-12,6044.0
2025-03-13,6038.0
2025-03-14,6094.0
2025-03-17,6090.0
2025-03-18,6068.0
2025-03-19,6030.0
2025-03-20,6040.0
2025-03-21,6012.0
2025-03-24,6060.0
2025-03-25,6036.0
2025-03-26,6036.0
2025-03-27,6024.0
2025-03-28,6032.0
2025-03-31,6006.0
2025-04-01,6014.0
2025-04-02,5984.0
2025-04-03,5984.0
2025-04-07,5888.0
2025-04-08,5938.0
2025-04-09,5926.0
2025-04-10,5938.0
2025-04-11,5920.0
2025-04-14,5922.0
2025-04-15,5844.0
2025-04-16,5766.0
2025-04-17,5746.0
2025-04-18,5760.0
2025-04-21,5788.0
2025-04-22,5732.0
2025-04-23,5758.0
2025-04-24,5724.0
2025-04-25,5704.0
2025-04-28,5702.0
2025-04-29,5664.0
2025-04-30,5630.0
2025-05-06,5444.0
2025-05-07,5452.0
2025-05-08,5466.0
2025-05-09,5460.0
2025-05-12,5558.0
2025-05-13,5536.0
2025-05-14,5602.0
2025-05-15,5580.0
2025-05-16,5618.0
2025-05-19,5594.0
2025-05-20,5552.0
2025-05-21,5534.0
2025-05-22,5542.0
2025-05-23,5430.0
2025-05-26,5420.0
2025-05-27,5358.0
2025-05-28,5344.0
2025-05-29,5226.0
2025-05-30,5172.0
2025-06-03,5080.0
2025-06-04,5146.0
2025-06-05,5102.0
2025-06-06,5104.0
2025-06-09,5174.0
2025-06-10,5174.0
2025-06-11,5184.0
2025-06-12,5166.0
2025-06-13,5192.0
2025-06-16,5292.0
2025-06-17,5264.0
2025-06-18,5290.0
2025-06-19,5310.0
2025-06-20,5300.0
2025-06-23,5316.0
2025-06-24,5288.0
2025-06-25,5374.0
2025-06-26,5384.0
2025-06-27,5370.0
2025-06-30,5344.0
2025-07-01,5270.0
2025-07-02,5436.0
2025-07-03,5390.0
2025-07-04,5364.0
2025-07-07,5364.0
2025-07-08,5350.0
2025-07-09,5392.0
2025-07-10,5576.0
2025-07-11,5460.0
2025-07-14,5484.0
2025-07-15,5494.0
2025-07-16,5408.0
2025-07-17,5482.0
2025-07-18,5508.0
2025-07-21,5668.0
2025-07-22,5874.0
2025-07-23,5832.0
2025-07-24,5754.0
2025-07-25,6166.0
2025-07-28,5840.0
2025-07-29,6110.0
2025-07-30,6008.0
2025-07-31,5696.0
2025-08-01,5682.0
2025-08-04,5674.0
2025-08-05,5716.0
2025-08-06,5908.0
2025-08-07,5834.0
2025-08-08,5772.0
2025-08-11,5830.0
2025-08-12,5820.0
2025-08-13,5794.0
2025-08-14,5744.0
2025-08-15,5754.0
2025-08-18,5710.0
