d,c
2020-01-16,3315.0
2020-01-17,3347.0
2020-01-20,3346.0
2020-01-21,3320.0
2020-01-22,3307.0
2020-01-23,3286.0
2020-02-03,3072.0
2020-02-04,3151.0
2020-02-05,3161.0
2020-02-06,3195.0
2020-02-07,3212.0
2020-02-10,3200.0
2020-02-11,3250.0
2020-02-12,3264.0
2020-02-13,3267.0
2020-02-14,3280.0
2020-02-17,3315.0
2020-02-18,3298.0
2020-02-19,3299.0
2020-02-20,3322.0
2020-02-21,3337.0
2020-02-24,3331.0
2020-02-25,3350.0
2020-02-26,3326.0
2020-02-27,3315.0
2020-02-28,3259.0
2020-03-02,3330.0
2020-03-03,3338.0
2020-03-04,3356.0
2020-03-05,3360.0
2020-03-06,3339.0
2020-03-09,3343.0
2020-03-10,3346.0
2020-03-11,3354.0
2020-03-12,3335.0
2020-03-13,3346.0
2020-03-16,3330.0
2020-03-17,3316.0
2020-03-18,3285.0
2020-03-19,3248.0
2020-03-20,3161.0
2020-03-23,3057.0
2020-03-24,3135.0
2020-03-25,3144.0
2020-03-26,3100.0
2020-03-27,3112.0
2020-03-30,3027.0
2020-03-31,3022.0
2020-04-01,2931.0
2020-04-02,3000.0
2020-04-03,2960.0
2020-04-07,2990.0
2020-04-08,3024.0
2020-04-09,3058.0
2020-04-10,3106.0
2020-04-13,3125.0
2020-04-14,3113.0
2020-04-15,3111.0
2020-04-16,3143.0
2020-04-17,3143.0
2020-04-20,3119.0
2020-04-21,3085.0
2020-04-22,3110.0
2020-04-23,3070.0
2020-04-24,3089.0
2020-04-27,3075.0
2020-04-28,3059.0
2020-04-29,3067.0
2020-04-30,3120.0
2020-05-06,3152.0
2020-05-07,3203.0
2020-05-08,3225.0
2020-05-11,3219.0
2020-05-12,3230.0
2020-05-13,3235.0
2020-05-14,3242.0
2020-05-15,3263.0
2020-05-18,3338.0
2020-05-19,3359.0
2020-05-20,3342.0
2020-05-21,3363.0
2020-05-22,3310.0
2020-05-25,3294.0
2020-05-26,3295.0
2020-05-27,3308.0
2020-05-28,3318.0
2020-05-29,3392.0
2020-06-01,3403.0
2020-06-02,3431.0
2020-06-03,3388.0
2020-06-04,3368.0
2020-06-05,3391.0
2020-06-08,3418.0
2020-06-09,3424.0
2020-06-10,3393.0
2020-06-11,3410.0
2020-06-12,3446.0
2020-06-15,3414.0
2020-06-16,3444.0
2020-06-17,3433.0
2020-06-18,3478.0
2020-06-19,3516.0
2020-06-22,3493.0
2020-06-23,3470.0
2020-06-24,3471.0
2020-06-29,3427.0
2020-06-30,3442.0
2020-07-01,3440.0
2020-07-02,3437.0
2020-07-03,3467.0
2020-07-06,3476.0
2020-07-07,3490.0
2020-07-08,3540.0
2020-07-09,3560.0
2020-07-10,3534.0
2020-07-13,3596.0
2020-07-14,3602.0
2020-07-15,3607.0
2020-07-16,3584.0
2020-07-17,3605.0
2020-07-20,3586.0
2020-07-21,3630.0
2020-07-22,3650.0
2020-07-23,3680.0
2020-07-24,3610.0
2020-07-27,3595.0
2020-07-28,3594.0
2020-07-29,3632.0
2020-07-30,3660.0
2020-07-31,3677.0
2020-08-03,3744.0
2020-08-04,3755.0
2020-08-05,3751.0
2020-08-06,3767.0
2020-08-07,3761.0
2020-08-10,3754.0
2020-08-11,3740.0
2020-08-12,3762.0
2020-08-13,3775.0
2020-08-14,3774.0
2020-08-17,3812.0
2020-08-18,3862.0
2020-08-19,3856.0
2020-08-20,3862.0
2020-08-21,3862.0
2020-08-24,3829.0
2020-08-25,3824.0
2020-08-26,3813.0
2020-08-27,3830.0
2020-08-28,3854.0
2020-08-31,3910.0
2020-09-01,3938.0
2020-09-02,3934.0
2020-09-03,3942.0
2020-09-04,3910.0
2020-09-07,3864.0
2020-09-08,3842.0
2020-09-09,3752.0
2020-09-10,3732.0
2020-09-11,3779.0
2020-09-14,3786.0
2020-09-15,3730.0
2020-09-16,3689.0
2020-09-17,3687.0
2020-09-18,3723.0
2020-09-21,3661.0
2020-09-22,3652.0
2020-09-23,3666.0
2020-09-24,3674.0
2020-09-25,3660.0
2020-09-28,3669.0
2020-09-29,3674.0
2020-09-30,3692.0
2020-10-09,3772.0
2020-10-12,3795.0
2020-10-13,3784.0
2020-10-14,3757.0
2020-10-15,3725.0
2020-10-16,3740.0
2020-10-19,3740.0
2020-10-20,3745.0
2020-10-21,3788.0
2020-10-22,3810.0
2020-10-23,3785.0
2020-10-26,3795.0
2020-10-27,3812.0
2020-10-28,3854.0
2020-10-29,3842.0
2020-10-30,3864.0
2020-11-02,3875.0
2020-11-03,3862.0
2020-11-04,3887.0
2020-11-05,3903.0
2020-11-06,3920.0
