d,c
2021-05-20,941.5
2021-05-21,908.0
2021-05-24,886.0
2021-05-25,880.5
2021-05-26,833.0
2021-05-27,868.0
2021-05-28,886.5
2021-05-31,930.0
2021-06-01,974.0
2021-06-02,981.0
2021-06-03,1003.0
2021-06-04,978.5
2021-06-07,931.5
2021-06-08,945.0
2021-06-09,966.0
2021-06-10,964.5
2021-06-11,1004.0
2021-06-15,993.5
2021-06-16,967.5
2021-06-17,984.5
2021-06-18,970.5
2021-06-21,900.5
2021-06-22,912.5
2021-06-23,935.0
2021-06-24,922.0
2021-06-25,945.5
2021-06-28,950.0
2021-06-29,916.0
2021-06-30,926.0
2021-07-01,920.5
2021-07-02,932.0
2021-07-05,957.0
2021-07-06,965.0
2021-07-07,981.0
2021-07-08,948.0
2021-07-09,931.5
2021-07-12,950.0
2021-07-13,973.0
2021-07-14,971.5
2021-07-15,994.0
2021-07-16,1018.0
2021-07-19,1003.0
2021-07-20,1001.5
2021-07-21,958.5
2021-07-22,936.5
2021-07-23,941.5
2021-07-26,935.0
2021-07-27,911.5
2021-07-28,914.5
2021-07-29,896.5
2021-07-30,858.0
2021-08-02,880.0
2021-08-03,879.0
2021-08-04,873.5
2021-08-05,816.0
2021-08-06,825.0
2021-08-09,789.5
2021-08-10,787.5
2021-08-11,807.5
2021-08-12,780.0
2021-08-13,783.5
2021-08-16,793.0
2021-08-17,776.0
2021-08-18,759.0
2021-08-19,723.0
2021-08-20,736.0
2021-08-23,709.5
2021-08-24,756.0
2021-08-25,734.5
2021-08-26,745.0
2021-08-27,777.0
2021-08-30,771.0
2021-08-31,744.0
2021-09-01,709.5
2021-09-02,719.5
2021-09-03,733.5
2021-09-06,676.5
2021-09-07,711.0
2021-09-08,699.0
2021-09-09,682.5
2021-09-10,688.0
2021-09-13,674.0
2021-09-14,677.5
2021-09-15,655.0
2021-09-16,638.5
2021-09-17,601.0
2021-09-22,642.0
2021-09-23,641.0
2021-09-24,658.0
2021-09-27,675.0
2021-09-28,657.0
2021-09-29,676.0
2021-09-30,697.5
2021-10-08,731.5
2021-10-11,770.0
2021-10-12,747.0
2021-10-13,702.5
2021-10-14,710.5
2021-10-15,702.5
2021-10-18,685.0
2021-10-19,684.0
2021-10-20,688.5
2021-10-21,630.0
2021-10-22,666.5
2021-10-25,665.0
2021-10-26,688.0
2021-10-27,687.5
2021-10-28,667.0
2021-10-29,631.0
2021-11-01,615.5
2021-11-02,560.5
2021-11-03,584.0
2021-11-04,576.0
2021-11-05,556.5
2021-11-08,567.5
2021-11-09,555.0
2021-11-10,530.5
2021-11-11,565.0
2021-11-12,541.5
2021-11-15,538.0
2021-11-16,545.5
2021-11-17,540.0
2021-11-18,514.0
2021-11-19,536.5
2021-11-22,560.0
2021-11-23,580.5
2021-11-24,614.0
2021-11-25,608.5
2021-11-26,578.0
2021-11-29,620.0
2021-11-30,613.0
2021-12-01,633.5
2021-12-02,609.0
2021-12-03,612.5
2021-12-06,615.5
2021-12-07,659.5
2021-12-08,658.5
2021-12-09,642.5
2021-12-10,639.5
2021-12-13,668.5
2021-12-14,650.5
2021-12-15,649.0
2021-12-16,673.0
2021-12-17,676.5
2021-12-20,673.5
2021-12-21,702.0
2021-12-22,693.5
2021-12-23,692.5
2021-12-24,713.5
2021-12-27,683.0
2021-12-28,673.5
2021-12-29,663.0
2021-12-30,667.0
2021-12-31,680.0
2022-01-04,689.0
2022-01-05,694.0
2022-01-06,717.0
2022-01-07,719.0
2022-01-10,699.5
2022-01-11,723.5
2022-01-12,737.5
2022-01-13,726.0
2022-01-14,722.0
2022-01-17,705.0
2022-01-18,715.0
2022-01-19,735.0
2022-01-20,742.0
2022-01-21,755.5
2022-01-24,740.0
2022-01-25,766.5
2022-01-26,776.0
2022-01-27,769.0
2022-01-28,829.0
2022-02-07,817.0
2022-02-08,821.0
2022-02-09,781.0
2022-02-10,821.5
2022-02-11,805.0
2022-02-14,776.5
2022-02-15,699.0
2022-02-16,720.0
2022-02-17,684.5
2022-02-18,685.0
2022-02-21,707.0
2022-02-22,684.5
2022-02-23,700.0
2022-02-24,703.0
2022-02-25,680.5
2022-02-28,705.5
2022-03-01,737.5
2022-03-02,755.0
2022-03-03,797.5
2022-03-04,812.5
2022-03-07,870.0
2022-03-08,844.5
2022-03-09,812.5
2022-03-10,807.5
2022-03-11,822.0
2022-03-14,759.5
2022-03-15,756.0
2022-03-16,804.0
2022-03-17,810.0
2022-03-18,833.5
2022-03-21,832.5
2022-03-22,799.0
2022-03-23,822.5
2022-03-24,818.0
2022-03-25,856.0
2022-03-28,879.0
2022-03-29,879.0
2022-03-30,914.0
2022-03-31,915.5
2022-04-01,940.0
2022-04-06,950.0
2022-04-07,928.0
2022-04-08,940.0
2022-04-11,897.0
2022-04-12,945.0
2022-04-13,911.5
2022-04-14,929.0
2022-04-15,943.0
2022-04-18,945.0
2022-04-19,918.0
2022-04-20,931.0
2022-04-21,936.0
2022-04-22,927.0
2022-04-25,860.5
2022-04-26,877.5
2022-04-27,894.0
2022-04-28,926.0
2022-04-29,980.0
2022-05-05,990.0
2022-05-06,950.0
2022-05-09,949.5
2022-05-10,943.0
2022-05-11,998.0
2022-05-12,952.5
2022-05-13,950.5
2022-05-16,957.0
2022-05-17,957.0
2022-05-18,957.0
