datetime,V2101
2020-01-16,6380.0
2020-01-17,6360.0
2020-01-20,6355.0
2020-01-21,6360.0
2020-01-22,6365.0
2020-01-23,6345.0
2020-02-03,6145.0
2020-02-04,6195.0
2020-02-05,6215.0
2020-02-06,6245.0
2020-02-07,6250.0
2020-02-10,6255.0
2020-02-11,6300.0
2020-02-12,6310.0
2020-02-13,6305.0
2020-02-14,6330.0
2020-02-17,6320.0
2020-02-18,6320.0
2020-02-19,6310.0
2020-02-20,6325.0
2020-02-21,6355.0
2020-02-24,6340.0
2020-02-25,6345.0
2020-02-26,6330.0
2020-02-27,6300.0
2020-02-28,6285.0
2020-03-02,6310.0
2020-03-03,6320.0
2020-03-04,6325.0
2020-03-05,6330.0
2020-03-06,6310.0
2020-03-09,6180.0
2020-03-10,6275.0
2020-03-11,6295.0
2020-03-12,6275.0
2020-03-13,6290.0
2020-03-16,6250.0
2020-03-17,6235.0
2020-03-18,6125.0
2020-03-19,5990.0
2020-03-20,6020.0
2020-03-23,5785.0
2020-03-24,5690.0
2020-03-25,5640.0
2020-03-26,5500.0
2020-03-27,5410.0
2020-03-30,5145.0
2020-03-31,5035.0
2020-04-01,5100.0
2020-04-02,5210.0
2020-04-03,5285.0
2020-04-07,5445.0
2020-04-08,5385.0
2020-04-09,5390.0
2020-04-10,5415.0
2020-04-13,5450.0
2020-04-14,5395.0
2020-04-15,5390.0
2020-04-16,5370.0
2020-04-17,5395.0
2020-04-20,5395.0
2020-04-21,5320.0
2020-04-22,5270.0
2020-04-23,5340.0
2020-04-24,5315.0
2020-04-27,5380.0
2020-04-28,5390.0
2020-04-29,5420.0
2020-04-30,5460.0
2020-05-06,5635.0
2020-05-07,5585.0
2020-05-08,5720.0
2020-05-11,5675.0
2020-05-12,5605.0
2020-05-13,5640.0
2020-05-14,5685.0
2020-05-15,5770.0
2020-05-18,5835.0
2020-05-19,5800.0
2020-05-20,5890.0
2020-05-21,5950.0
2020-05-22,5925.0
2020-05-25,5970.0
2020-05-26,5980.0
2020-05-27,5955.0
2020-05-28,5925.0
2020-05-29,5890.0
2020-06-01,6025.0
2020-06-02,6120.0
2020-06-03,6110.0
2020-06-04,6090.0
2020-06-05,6110.0
2020-06-08,6155.0
2020-06-09,6135.0
2020-06-10,6125.0
2020-06-11,6085.0
2020-06-12,6095.0
2020-06-15,6070.0
2020-06-16,6135.0
2020-06-17,6120.0
2020-06-18,6075.0
2020-06-19,6090.0
2020-06-22,6020.0
2020-06-23,6000.0
2020-06-24,6020.0
2020-06-29,5945.0
2020-06-30,6030.0
2020-07-01,5995.0
2020-07-02,6110.0
2020-07-03,6145.0
2020-07-06,6210.0
2020-07-07,6360.0
2020-07-08,6320.0
2020-07-09,6380.0
2020-07-10,6345.0
2020-07-13,6510.0
2020-07-14,6465.0
2020-07-15,6390.0
2020-07-16,6385.0
2020-07-17,6340.0
2020-07-20,6410.0
2020-07-21,6410.0
2020-07-22,6365.0
2020-07-23,6355.0
2020-07-24,6270.0
2020-07-27,6340.0
2020-07-28,6365.0
2020-07-29,6335.0
2020-07-30,6410.0
2020-07-31,6415.0
2020-08-03,6490.0
2020-08-04,6515.0
2020-08-05,6600.0
2020-08-06,6530.0
2020-08-07,6470.0
2020-08-10,6400.0
2020-08-11,6445.0
2020-08-12,6420.0
2020-08-13,6420.0
2020-08-14,6470.0
2020-08-17,6580.0
2020-08-18,6675.0
2020-08-19,6640.0
2020-08-20,6685.0
2020-08-21,6615.0
2020-08-24,6625.0
2020-08-25,6630.0
2020-08-26,6695.0
2020-08-27,6650.0
2020-08-28,6605.0
2020-08-31,6660.0
2020-09-01,6670.0
2020-09-02,6725.0
2020-09-03,6685.0
2020-09-04,6620.0
2020-09-07,6590.0
2020-09-08,6555.0
2020-09-09,6505.0
2020-09-10,6645.0
2020-09-11,6635.0
2020-09-14,6550.0
2020-09-15,6565.0
2020-09-16,6585.0
2020-09-17,6670.0
2020-09-18,6660.0
2020-09-21,6715.0
2020-09-22,6645.0
2020-09-23,6650.0
2020-09-24,6540.0
2020-09-25,6575.0
2020-09-28,6570.0
2020-09-29,6595.0
2020-09-30,6570.0
2020-10-09,6765.0
2020-10-12,6865.0
2020-10-13,6825.0
2020-10-14,6875.0
2020-10-15,6860.0
2020-10-16,6855.0
2020-10-19,6820.0
2020-10-20,6795.0
2020-10-21,6715.0
2020-10-22,6715.0
2020-10-23,6710.0
2020-10-26,6765.0
2020-10-27,6810.0
2020-10-28,6885.0
2020-10-29,6855.0
2020-10-30,6925.0
2020-11-02,7085.0
2020-11-03,7110.0
2020-11-04,7090.0
2020-11-05,7065.0
2020-11-06,7120.0
2020-11-09,7275.0
2020-11-10,7050.0
2020-11-11,7060.0
2020-11-12,7035.0
2020-11-13,7335.0
2020-11-16,7475.0
2020-11-17,7525.0
2020-11-18,7520.0
2020-11-19,7450.0
2020-11-20,7375.0
2020-11-23,7480.0
2020-11-24,7435.0
2020-11-25,7355.0
2020-11-26,7360.0
2020-11-27,7585.0
2020-11-30,7455.0
2020-12-01,7750.0
2020-12-02,7665.0
2020-12-03,7710.0
2020-12-04,7840.0
2020-12-07,7940.0
2020-12-08,7830.0
2020-12-09,8125.0
2020-12-10,8200.0
2020-12-11,8385.0
2020-12-14,7945.0
