datetime,JM2501
2024-01-16,1678.0
2024-01-17,1682.0
2024-01-18,1702.5
2024-01-19,1711.0
2024-01-22,1718.5
2024-01-23,1717.5
2024-01-24,1727.5
2024-01-25,1750.0
2024-01-26,1699.0
2024-01-29,1702.0
2024-01-30,1677.5
2024-01-31,1642.0
2024-02-01,1671.5
2024-02-02,1646.0
2024-02-05,1653.0
2024-02-06,1644.5
2024-02-07,1631.5
2024-02-08,1678.0
2024-02-19,1607.5
2024-02-20,1594.0
2024-02-21,1673.5
2024-02-22,1721.0
2024-02-23,1696.0
2024-02-26,1636.0
2024-02-27,1700.5
2024-02-28,1698.5
2024-02-29,1722.0
2024-03-01,1702.0
2024-03-04,1702.5
2024-03-05,1674.0
2024-03-06,1678.0
2024-03-07,1692.0
2024-03-08,1714.0
2024-03-11,1673.5
2024-03-12,1704.0
2024-03-13,1650.5
2024-03-14,1641.5
2024-03-15,1600.0
2024-03-18,1620.0
2024-03-19,1642.0
2024-03-20,1643.5
2024-03-21,1662.5
2024-03-22,1655.5
2024-03-25,1665.0
2024-03-26,1621.5
2024-03-27,1593.0
2024-03-28,1584.0
2024-03-29,1517.5
2024-04-01,1533.0
2024-04-02,1517.5
2024-04-03,1519.0
2024-04-08,1549.0
2024-04-09,1600.0
2024-04-10,1588.5
2024-04-11,1641.0
2024-04-12,1690.0
2024-04-15,1724.0
2024-04-16,1729.0
2024-04-17,1774.5
2024-04-18,1793.5
2024-04-19,1803.0
2024-04-22,1798.0
2024-04-23,1748.5
2024-04-24,1810.0
2024-04-25,1824.5
2024-04-26,1847.0
2024-04-29,1859.0
2024-04-30,1866.0
2024-05-06,1945.0
2024-05-07,1922.0
2024-05-08,1877.0
2024-05-09,1875.5
2024-05-10,1824.0
2024-05-13,1804.5
2024-05-14,1728.5
2024-05-15,1721.5
2024-05-16,1793.5
2024-05-17,1812.0
2024-05-20,1836.0
2024-05-21,1838.5
2024-05-22,1895.0
2024-05-23,1870.0
2024-05-24,1905.0
2024-05-27,1849.5
2024-05-28,1824.0
2024-05-29,1854.0
2024-05-30,1817.0
2024-05-31,1805.5
2024-06-03,1822.0
