d,c
2024-05-20,2685.0
2024-05-21,2701.0
2024-05-22,2726.0
2024-05-23,2736.0
2024-05-24,2735.0
2024-05-27,2730.0
2024-05-28,2723.0
2024-05-29,2682.0
2024-05-30,2676.0
2024-05-31,2673.0
2024-06-03,2648.0
2024-06-04,2637.0
2024-06-05,2637.0
2024-06-06,2635.0
2024-06-07,2630.0
2024-06-11,2630.0
2024-06-12,2629.0
2024-06-13,2590.0
2024-06-14,2614.0
2024-06-17,2574.0
2024-06-18,2564.0
2024-06-19,2571.0
2024-06-20,2578.0
2024-06-21,2567.0
2024-06-24,2573.0
2024-06-25,2572.0
2024-06-26,2582.0
2024-06-27,2595.0
2024-06-28,2591.0
2024-07-01,2586.0
2024-07-02,2604.0
2024-07-03,2614.0
2024-07-04,2588.0
2024-07-05,2603.0
2024-07-08,2592.0
2024-07-09,2567.0
2024-07-10,2537.0
2024-07-11,2527.0
2024-07-12,2510.0
2024-07-15,2473.0
2024-07-16,2488.0
2024-07-17,2494.0
2024-07-18,2521.0
2024-07-19,2545.0
2024-07-22,2548.0
2024-07-23,2522.0
2024-07-24,2530.0
2024-07-25,2513.0
2024-07-26,2532.0
2024-07-29,2486.0
2024-07-30,2475.0
2024-07-31,2482.0
2024-08-01,2459.0
2024-08-02,2455.0
2024-08-05,2432.0
2024-08-06,2400.0
2024-08-07,2369.0
2024-08-08,2355.0
2024-08-09,2355.0
2024-08-12,2343.0
2024-08-13,2254.0
2024-08-14,2224.0
2024-08-15,2253.0
2024-08-16,2233.0
2024-08-19,2237.0
2024-08-20,2253.0
2024-08-21,2284.0
2024-08-22,2258.0
2024-08-23,2237.0
2024-08-26,2271.0
2024-08-27,2287.0
2024-08-28,2292.0
2024-08-29,2298.0
2024-08-30,2316.0
2024-09-02,2306.0
2024-09-03,2443.0
2024-09-04,2458.0
2024-09-05,2526.0
2024-09-06,2528.0
2024-09-09,2516.0
2024-09-10,2480.0
2024-09-11,2523.0
2024-09-12,2549.0
2024-09-13,2573.0
2024-09-18,2592.0
2024-09-19,2560.0
2024-09-20,2561.0
2024-09-23,2533.0
2024-09-24,2575.0
2024-09-25,2543.0
2024-09-26,2602.0
2024-09-27,2584.0
2024-09-30,2635.0
2024-10-08,2529.0
2024-10-09,2499.0
2024-10-10,2521.0
2024-10-11,2472.0
2024-10-14,2494.0
2024-10-15,2480.0
2024-10-16,2497.0
2024-10-17,2456.0
2024-10-18,2488.0
2024-10-21,2398.0
2024-10-22,2413.0
2024-10-23,2464.0
2024-10-24,2476.0
2024-10-25,2457.0
2024-10-28,2483.0
2024-10-29,2467.0
2024-10-30,2442.0
2024-10-31,2414.0
2024-11-01,2419.0
2024-11-04,2427.0
2024-11-05,2411.0
2024-11-06,2432.0
2024-11-07,2531.0
2024-11-08,2498.0
2024-11-11,2569.0
2024-11-12,2557.0
2024-11-13,2552.0
2024-11-14,2548.0
2024-11-15,2468.0
2024-11-18,2508.0
2024-11-19,2511.0
2024-11-20,2490.0
2024-11-21,2464.0
2024-11-22,2378.0
2024-11-25,2385.0
2024-11-26,2341.0
2024-11-27,2363.0
2024-11-28,2364.0
2024-11-29,2373.0
2024-12-02,2351.0
2024-12-03,2332.0
2024-12-04,2274.0
2024-12-05,2239.0
2024-12-06,2226.0
2024-12-09,2263.0
2024-12-10,2276.0
2024-12-11,2274.0
2024-12-12,2272.0
2024-12-13,2257.0
2024-12-16,2297.0
2024-12-17,2274.0
2024-12-18,2236.0
2024-12-19,2269.0
2024-12-20,2349.0
2024-12-23,2327.0
2024-12-24,2329.0
2024-12-25,2365.0
2024-12-26,2373.0
2024-12-27,2372.0
2024-12-30,2383.0
2024-12-31,2410.0
2025-01-02,2409.0
2025-01-03,2357.0
2025-01-06,2356.0
2025-01-07,2284.0
2025-01-08,2263.0
2025-01-09,2261.0
2025-01-10,2271.0
2025-01-13,2359.0
2025-01-14,2383.0
2025-01-15,2433.0
2025-01-16,2413.0
2025-01-17,2433.0
2025-01-20,2467.0
2025-01-21,2479.0
2025-01-22,2473.0
2025-01-23,2465.0
2025-01-24,2497.0
2025-01-27,2465.0
2025-02-05,2565.0
2025-02-06,2500.0
2025-02-07,2501.0
2025-02-10,2525.0
2025-02-11,2529.0
2025-02-12,2520.0
2025-02-13,2494.0
2025-02-14,2533.0
2025-02-17,2495.0
2025-02-18,2528.0
2025-02-19,2592.0
2025-02-20,2615.0
2025-02-21,2621.0
2025-02-24,2587.0
2025-02-25,2574.0
2025-02-26,2555.0
2025-02-27,2596.0
2025-02-28,2566.0
2025-03-03,2636.0
2025-03-04,2576.0
2025-03-05,2477.0
2025-03-06,2464.0
2025-03-07,2456.0
2025-03-10,2611.0
2025-03-11,2684.0
2025-03-12,2730.0
2025-03-13,2695.0
2025-03-14,2679.0
2025-03-17,2658.0
2025-03-18,2674.0
2025-03-19,2677.0
2025-03-20,2597.0
2025-03-21,2598.0
2025-03-24,2577.0
2025-03-25,2615.0
2025-03-26,2576.0
2025-03-27,2602.0
2025-03-28,2569.0
2025-03-31,2601.0
2025-04-01,2520.0
2025-04-02,2552.0
2025-04-03,2610.0
2025-04-07,2598.0
2025-04-08,2715.0
2025-04-09,2631.0
2025-04-10,2579.0
2025-04-11,2596.0
2025-04-14,2627.0
2025-04-15,2584.0
2025-04-16,2506.0
2025-04-17,2487.0
2025-04-18,2493.0
2025-04-21,2524.0
2025-04-22,2549.0
2025-04-23,2572.0
2025-04-24,2626.0
2025-04-25,2570.0
2025-04-28,2524.0
2025-04-29,2472.0
2025-04-30,2454.0
2025-05-06,2465.0
2025-05-07,2484.0
2025-05-08,2485.0
2025-05-09,2475.0
2025-05-12,2434.0
2025-05-13,2410.0
2025-05-14,2416.0
2025-05-15,2431.0
2025-05-19,2421.0
