datetime,L2401
2023-09-28,8247.0
2023-10-09,8125.0
2023-10-10,8025.0
2023-10-11,8032.0
2023-10-12,8037.0
2023-10-13,8021.0
2023-10-16,8055.0
2023-10-17,7998.0
2023-10-18,7931.0
2023-10-19,7939.0
2023-10-20,7954.0
2023-10-23,7989.0
2023-10-24,7993.0
2023-10-25,8033.0
2023-10-26,8050.0
2023-10-27,8159.0
2023-10-30,8169.0
2023-10-31,8142.0
2023-11-01,8160.0
2023-11-02,8153.0
2023-11-03,8235.0
2023-11-06,8229.0
2023-11-07,8181.0
2023-11-08,8202.0
2023-11-09,8169.0
2023-11-10,8162.0
2023-11-13,8032.0
2023-11-14,8059.0
2023-11-15,8161.0
2023-11-16,8186.0
2023-11-17,8161.0
2023-11-20,8078.0
2023-11-21,7966.0
2023-11-22,7928.0
2023-11-23,7854.0
2023-11-24,7934.0
2023-11-27,7893.0
2023-11-28,7864.0
2023-11-29,7869.0
2023-11-30,7968.0
2023-12-01,7932.0
2023-12-04,7856.0
2023-12-05,7894.0
2023-12-06,7964.0
2023-12-07,7950.0
2023-12-08,8057.0
2023-12-11,8018.0
2023-12-12,8068.0
2023-12-13,8032.0
2023-12-14,8052.0
2023-12-15,8103.0
2023-12-18,8090.0
2023-12-19,8101.0
2023-12-20,8166.0
2023-12-21,8192.0
2023-12-22,8185.0
2023-12-25,8218.0
2023-12-26,8230.0
2023-12-27,8266.0
2023-12-28,8229.0
2023-12-29,8125.0
2024-01-02,8103.0
2024-01-03,8088.0
2024-01-04,7972.0
2024-01-05,7920.0
2024-01-08,7931.0
2024-01-09,7930.0
2024-01-10,7839.0
2024-01-11,7899.0
2024-01-12,7895.0
2024-01-15,7920.0
