datetime,JM2605
2025-05-20,875.0
2025-05-21,870.5
2025-05-22,870.0
2025-05-23,841.5
2025-05-26,830.0
2025-05-27,828.0
2025-05-28,808.5
2025-05-29,795.0
2025-05-30,778.5
2025-06-03,767.5
2025-06-04,804.5
2025-06-05,802.5
2025-06-06,818.5
2025-06-09,822.5
2025-06-10,819.0
2025-06-11,813.0
2025-06-12,802.5
2025-06-13,812.0
2025-06-16,836.0
2025-06-17,834.0
2025-06-18,838.5
2025-06-19,839.5
2025-06-20,848.0
2025-06-23,866.0
2025-06-24,852.5
2025-06-25,872.5
2025-06-26,881.5
2025-06-27,912.5
2025-06-30,890.0
2025-07-01,884.0
2025-07-02,915.5
2025-07-03,939.0
2025-07-04,920.0
2025-07-07,920.5
2025-07-08,920.0
2025-07-09,937.0
2025-07-10,957.0
2025-07-11,961.5
2025-07-14,978.5
2025-07-15,985.0
2025-07-16,970.0
2025-07-17,989.0
2025-07-18,991.5
2025-07-21,1074.5
2025-07-22,1154.0
2025-07-23,1214.5
2025-07-24,1284.0
2025-07-25,1309.5
2025-07-28,1184.5
2025-07-29,1241.0
2025-07-30,1266.5
2025-07-31,1163.5
2025-08-01,1120.0
2025-08-04,1190.5
2025-08-05,1233.0
2025-08-06,1268.0
2025-08-07,1265.0
2025-08-08,1266.0
2025-08-11,1285.0
2025-08-12,1334.5
2025-08-13,1274.0
2025-08-14,1252.5
2025-08-15,1286.0
2025-08-18,1233.0
2025-08-19,1230.0
2025-08-20,1201.0
2025-08-21,1193.0
2025-08-22,1209.5
2025-08-25,1261.5
2025-08-26,1199.0
2025-08-27,1195.5
2025-08-28,1222.0
2025-08-29,1193.0
2025-09-01,1167.5
2025-09-02,1159.5
2025-09-03,1153.5
2025-09-04,1149.5
2025-09-05,1230.5
2025-09-08,1227.5
2025-09-09,1205.0
2025-09-10,1195.0
2025-09-11,1228.0
2025-09-12,1225.5
2025-09-15,1284.5
2025-09-16,1329.5
2025-09-17,1313.0
2025-09-18,1295.5
2025-09-19,1334.0
2025-09-22,1306.5
2025-09-23,1314.0
2025-09-24,1312.0
2025-09-25,1328.0
2025-09-26,1281.5
2025-09-29,1239.5
2025-09-30,1212.0
2025-10-09,1263.0
2025-10-10,1259.0
2025-10-13,1242.5
2025-10-14,1234.0
2025-10-15,1228.5
2025-10-16,1269.5
2025-10-17,1261.5
2025-10-20,1287.5
2025-10-21,1250.0
2025-10-22,1284.5
2025-10-23,1325.0
2025-10-24,1312.5
2025-10-27,1326.0
2025-10-28,1307.5
2025-10-29,1378.5
2025-10-30,1359.0
2025-10-31,1354.0
2025-11-03,1347.5
2025-11-04,1311.5
2025-11-05,1332.0
2025-11-06,1345.0
2025-11-07,1316.5
2025-11-10,1303.0
2025-11-11,1272.0
2025-11-12,1279.5
2025-11-13,1261.0
2025-11-14,1250.0
2025-11-17,1277.0
2025-11-18,1232.0
2025-11-19,1210.5
2025-11-20,1182.5
2025-11-21,1188.5
2025-11-24,1179.5
2025-11-25,1184.0
2025-11-26,1176.5
2025-11-27,1165.0
2025-11-28,1152.0
2025-12-01,1183.0
2025-12-02,1179.5
2025-12-03,1164.5
2025-12-04,1184.0
2025-12-05,1140.0
2025-12-08,1093.5
2025-12-09,1082.5
2025-12-10,1070.0
2025-12-11,1035.0
2025-12-12,1016.5
2025-12-15,1061.0
2025-12-16,1067.5
2025-12-17,1062.0
2025-12-18,1126.5
2025-12-19,1108.0
2025-12-22,1114.0
2025-12-23,1125.5
2025-12-24,1132.0
2025-12-25,1124.0
2025-12-26,1115.5
2025-12-29,1088.0
2025-12-30,1119.5
2025-12-31,1115.0
2026-01-05,1080.5
2026-01-06,1096.0
2026-01-07,1164.0
2026-01-08,1190.0
2026-01-09,1195.5
2026-01-12,1238.0
2026-01-13,1191.0
2026-01-14,1196.5
2026-01-15,1187.5
2026-01-16,1171.0
2026-01-19,1174.5
2026-01-20,1124.0
2026-01-21,1129.0
2026-01-22,1131.5
2026-01-23,1157.0
2026-01-26,1159.5
2026-01-27,1116.5
2026-01-28,1134.5
2026-01-29,1165.0
2026-01-30,1155.5
2026-02-02,1141.5
2026-02-03,1167.5
2026-02-04,1209.0
2026-02-05,1172.0
2026-02-06,1138.5
2026-02-09,1147.0
2026-02-10,1119.0
2026-02-11,1123.5
2026-02-12,1120.0
2026-02-13,1121.0
2026-02-24,1101.5
2026-02-25,1126.0
2026-02-26,1090.0
2026-02-27,1093.5
2026-03-02,1094.0
2026-03-03,1127.0
2026-03-04,1097.0
2026-03-05,1105.5
2026-03-06,1123.0
2026-03-09,1168.0
2026-03-10,1121.5
2026-03-11,1144.5
2026-03-12,1153.0
2026-03-13,1178.0
2026-03-16,1181.0
2026-03-17,1176.0
2026-03-18,1156.5
2026-03-19,1159.5
2026-03-20,1171.0
2026-03-23,1289.5
2026-03-24,1249.5
2026-03-25,1241.0
2026-03-26,1230.0
2026-03-27,1219.0
2026-03-30,1214.0
2026-03-31,1148.5
2026-04-01,1114.5
2026-04-02,1131.5
2026-04-03,1112.5
2026-04-07,1108.5
2026-04-08,1120.5
2026-04-09,1077.0
2026-04-10,1056.0
2026-04-13,1066.0
2026-04-14,1065.0
2026-04-15,1083.0
2026-04-16,1103.0
2026-04-17,1075.5
2026-04-20,1108.0
2026-04-21,1097.5
2026-04-22,1114.0
2026-04-23,1099.5
2026-04-24,1105.5
2026-04-27,1123.0
2026-04-28,1113.0
2026-04-29,1110.5
2026-04-30,1149.0
2026-05-06,1166.5
2026-05-07,1152.0
2026-05-08,1132.0
2026-05-11,1130.5
2026-05-12,1078.0
2026-05-18,1100.0
2026-05-19,1100.0
