datetime,PP2101
2020-01-16,7573.0
2020-01-17,7555.0
2020-01-20,7555.0
2020-01-21,7522.0
2020-01-22,7389.0
2020-01-23,7380.0
2020-02-03,6954.0
2020-02-04,7083.0
2020-02-05,7084.0
2020-02-06,7110.0
2020-02-07,7085.0
2020-02-10,7061.0
2020-02-11,7082.0
2020-02-12,7085.0
2020-02-13,7045.0
2020-02-14,7079.0
2020-02-17,7127.0
2020-02-18,7164.0
2020-02-19,7237.0
2020-02-20,7304.0
2020-02-21,7281.0
2020-02-24,7254.0
2020-02-25,7260.0
2020-02-26,7230.0
2020-02-27,7200.0
2020-02-28,7034.0
2020-03-02,7168.0
2020-03-03,7248.0
2020-03-04,7280.0
2020-03-05,7325.0
2020-03-06,7316.0
2020-03-09,7007.0
2020-03-10,7126.0
2020-03-11,7117.0
2020-03-12,7016.0
2020-03-13,7009.0
2020-03-16,6871.0
2020-03-17,6852.0
2020-03-18,6672.0
2020-03-19,6601.0
2020-03-20,6695.0
2020-03-23,6483.0
2020-03-24,6500.0
2020-03-25,6500.0
2020-03-26,6262.0
2020-03-27,6002.0
2020-03-30,5713.0
2020-03-31,5872.0
2020-04-01,5847.0
2020-04-02,6198.0
2020-04-03,6340.0
2020-04-07,6548.0
2020-04-08,6475.0
2020-04-09,6650.0
2020-04-10,6854.0
2020-04-13,6986.0
2020-04-14,6561.0
2020-04-15,6584.0
2020-04-16,6650.0
2020-04-17,6752.0
2020-04-20,6710.0
2020-04-21,6479.0
2020-04-22,6368.0
2020-04-23,6738.0
2020-04-24,6756.0
2020-04-27,6790.0
2020-04-28,6771.0
2020-04-29,6712.0
2020-04-30,6847.0
2020-05-06,6991.0
2020-05-07,6852.0
2020-05-08,6847.0
2020-05-11,6661.0
2020-05-12,6696.0
2020-05-13,6729.0
2020-05-14,6719.0
2020-05-15,6785.0
2020-05-18,6756.0
2020-05-19,6822.0
2020-05-20,6962.0
2020-05-21,6998.0
2020-05-22,6870.0
2020-05-25,6906.0
2020-05-26,6906.0
2020-05-27,6937.0
2020-05-28,6939.0
2020-05-29,6915.0
2020-06-01,7062.0
2020-06-02,7125.0
2020-06-03,7195.0
2020-06-04,7055.0
2020-06-05,7113.0
2020-06-08,7063.0
2020-06-09,7142.0
2020-06-10,7078.0
2020-06-11,7038.0
2020-06-12,7033.0
2020-06-15,7012.0
2020-06-16,7117.0
2020-06-17,7154.0
2020-06-18,7180.0
2020-06-19,7164.0
2020-06-22,7152.0
2020-06-23,7169.0
2020-06-24,7160.0
2020-06-29,7061.0
2020-06-30,7112.0
2020-07-01,7140.0
2020-07-02,7157.0
2020-07-03,7255.0
2020-07-06,7404.0
2020-07-07,7403.0
2020-07-08,7318.0
2020-07-09,7388.0
2020-07-10,7295.0
2020-07-13,7366.0
2020-07-14,7342.0
2020-07-15,7297.0
2020-07-16,7255.0
2020-07-17,7276.0
