datetime,JM2505
2024-05-20,1810.0
2024-05-21,1790.0
2024-05-22,1847.0
2024-05-23,1853.5
2024-05-24,1867.0
2024-05-27,1855.0
2024-05-28,1811.0
2024-05-29,1820.0
2024-05-30,1790.0
2024-05-31,1785.0
2024-06-03,1780.5
2024-06-04,1765.5
2024-06-05,1751.0
2024-06-06,1732.0
2024-06-07,1738.0
2024-06-11,1709.0
2024-06-12,1731.5
2024-06-13,1732.0
2024-06-14,1777.5
2024-06-17,1743.5
2024-06-18,1720.5
2024-06-19,1744.0
2024-06-20,1733.5
2024-06-21,1714.5
2024-06-24,1704.0
2024-06-25,1691.0
2024-06-26,1724.0
2024-06-27,1725.0
2024-06-28,1729.0
2024-07-01,1770.0
2024-07-02,1786.0
2024-07-03,1797.0
2024-07-04,1783.5
2024-07-05,1732.0
2024-07-08,1725.0
2024-07-09,1736.5
2024-07-10,1697.0
2024-07-11,1728.0
2024-07-12,1731.5
2024-07-15,1739.0
2024-07-16,1735.0
2024-07-17,1712.5
2024-07-18,1705.0
2024-07-19,1681.0
2024-07-22,1626.5
2024-07-23,1600.0
2024-07-24,1605.0
2024-07-25,1570.0
2024-07-26,1580.5
2024-07-29,1563.0
2024-07-30,1525.0
2024-07-31,1548.0
2024-08-01,1533.0
2024-08-02,1536.0
2024-08-05,1534.5
2024-08-06,1509.0
2024-08-07,1488.0
2024-08-08,1455.0
2024-08-09,1444.0
2024-08-12,1407.0
2024-08-13,1377.5
2024-08-14,1340.0
2024-08-15,1350.5
2024-08-16,1325.0
2024-08-19,1336.0
2024-08-20,1310.5
2024-08-21,1360.0
2024-08-22,1334.5
2024-08-23,1314.5
2024-08-26,1361.5
2024-08-27,1368.0
2024-08-28,1377.5
2024-08-29,1372.0
2024-08-30,1366.5
2024-09-02,1339.5
2024-09-03,1328.5
2024-09-04,1278.0
2024-09-05,1263.5
2024-09-06,1257.5
2024-09-09,1241.0
2024-09-10,1240.5
2024-09-11,1280.5
2024-09-12,1292.0
2024-09-13,1260.0
2024-09-18,1262.0
2024-09-19,1287.0
2024-09-20,1276.0
2024-09-23,1242.5
2024-09-24,1309.5
2024-09-25,1330.5
2024-09-26,1379.5
2024-09-27,1447.5
2024-09-30,1592.5
2024-10-08,1512.5
2024-10-09,1496.0
2024-10-10,1469.0
2024-10-11,1526.5
2024-10-14,1535.5
2024-10-15,1531.5
2024-10-16,1484.0
2024-10-17,1395.5
