datetime,J2605
2025-05-20,1473.0
2025-05-21,1474.0
2025-05-22,1454.0
2025-05-23,1450.0
2025-05-26,1400.0
2025-05-27,1397.0
2025-05-28,1370.0
2025-05-29,1364.5
2025-05-30,1362.0
2025-06-03,1353.0
2025-06-04,1382.5
2025-06-05,1363.0
2025-06-06,1377.0
2025-06-09,1376.0
2025-06-10,1383.0
2025-06-11,1374.0
2025-06-12,1362.0
2025-06-13,1381.5
2025-06-16,1384.0
2025-06-17,1396.0
2025-06-18,1415.0
2025-06-19,1414.5
2025-06-20,1435.0
2025-06-23,1450.0
2025-06-24,1418.0
2025-06-25,1458.5
2025-06-26,1457.0
2025-06-27,1498.5
2025-06-30,1481.0
2025-07-01,1460.0
2025-07-02,1507.0
2025-07-03,1535.0
2025-07-04,1510.0
2025-07-07,1504.5
2025-07-08,1518.0
2025-07-09,1535.0
2025-07-10,1560.0
2025-07-11,1573.0
2025-07-14,1600.0
2025-07-15,1596.5
2025-07-16,1573.5
2025-07-17,1590.0
2025-07-18,1598.0
2025-07-21,1699.0
2025-07-22,1797.5
2025-07-23,1780.0
2025-07-24,1826.5
2025-07-25,1845.0
2025-07-28,1677.0
2025-07-29,1746.5
2025-07-30,1792.5
2025-07-31,1715.0
2025-08-01,1668.0
2025-08-04,1747.0
2025-08-05,1802.5
2025-08-06,1814.0
2025-08-07,1823.5
2025-08-08,1817.0
2025-08-11,1843.5
2025-08-12,1894.5
2025-08-13,1826.0
2025-08-14,1783.0
2025-08-15,1831.5
2025-08-18,1796.0
2025-08-19,1802.0
2025-08-20,1767.5
2025-08-21,1752.0
2025-08-22,1769.5
2025-08-25,1825.5
2025-08-26,1770.0
2025-08-27,1757.0
2025-08-28,1760.0
2025-08-29,1733.5
2025-09-01,1691.0
2025-09-02,1689.0
2025-09-03,1688.0
2025-09-04,1677.5
2025-09-05,1755.5
2025-09-08,1741.0
2025-09-09,1725.5
2025-09-10,1732.5
2025-09-11,1760.0
2025-09-12,1762.5
2025-09-15,1828.0
2025-09-16,1873.5
2025-09-17,1863.5
2025-09-18,1848.0
2025-09-19,1883.0
2025-09-22,1851.5
2025-09-23,1861.0
2025-09-24,1871.0
2025-09-25,1900.0
2025-09-26,1835.5
2025-09-29,1790.0
2025-09-30,1766.5
2025-10-09,1809.0
2025-10-10,1819.0
2025-10-13,1794.5
2025-10-14,1796.5
2025-10-15,1785.0
2025-10-16,1824.5
2025-10-17,1824.0
2025-10-20,1858.0
2025-10-21,1817.5
2025-10-22,1854.5
2025-10-23,1896.0
2025-10-24,1887.0
2025-10-27,1910.0
2025-10-28,1877.0
2025-10-29,1944.0
2025-10-30,1927.0
2025-10-31,1916.5
2025-11-03,1908.5
2025-11-04,1870.0
2025-11-05,1895.0
2025-11-06,1912.0
2025-11-07,1886.0
2025-11-10,1876.5
2025-11-11,1831.0
2025-11-12,1835.5
2025-11-13,1820.0
2025-11-14,1812.0
2025-11-17,1847.5
2025-11-18,1795.0
2025-11-19,1795.5
2025-11-20,1783.5
2025-11-21,1778.0
2025-11-24,1782.0
2025-11-25,1788.5
2025-11-26,1765.0
2025-11-27,1751.0
2025-11-28,1731.0
2025-12-01,1770.0
2025-12-02,1764.5
2025-12-03,1751.5
2025-12-04,1782.5
2025-12-05,1734.0
2025-12-08,1690.5
2025-12-09,1677.0
2025-12-10,1701.0
2025-12-11,1657.0
2025-12-12,1628.0
2025-12-15,1671.0
2025-12-16,1670.0
2025-12-17,1663.5
2025-12-18,1743.0
2025-12-19,1740.0
2025-12-22,1743.5
2025-12-23,1741.0
2025-12-24,1746.0
2025-12-25,1739.0
2025-12-26,1720.0
2025-12-29,1680.5
2025-12-30,1715.0
2025-12-31,1693.0
2026-01-05,1648.5
2026-01-06,1655.0
2026-01-07,1773.0
2026-01-08,1765.0
2026-01-09,1748.0
2026-01-12,1770.0
2026-01-13,1745.0
2026-01-14,1738.5
2026-01-15,1745.0
2026-01-16,1717.0
2026-01-19,1721.0
2026-01-20,1673.5
2026-01-21,1683.5
2026-01-22,1688.0
2026-01-23,1722.0
2026-01-26,1719.0
2026-01-27,1668.0
