datetime,L2509
2024-09-18,7715.0
2024-09-19,7800.0
2024-09-20,7800.0
2024-09-23,7715.0
2024-09-24,7834.0
2024-09-25,7872.0
2024-09-26,7841.0
2024-09-27,7940.0
2024-09-30,8110.0
2024-10-08,8201.0
2024-10-09,8169.0
2024-10-10,8148.0
2024-10-11,8155.0
2024-10-14,8150.0
2024-10-15,8098.0
2024-10-16,8112.0
2024-10-17,8018.0
2024-10-18,8047.0
2024-10-21,7991.0
2024-10-22,8008.0
2024-10-23,8026.0
2024-10-24,8056.0
2024-10-25,8071.0
2024-10-28,8090.0
2024-10-29,8007.0
2024-10-30,7953.0
2024-10-31,8007.0
2024-11-01,8012.0
2024-11-04,8037.0
2024-11-05,8065.0
2024-11-06,8015.0
2024-11-07,8081.0
2024-11-08,8054.0
2024-11-11,8024.0
2024-11-12,8028.0
2024-11-13,8029.0
2024-11-14,8053.0
2024-11-15,8034.0
2024-11-18,8022.0
2024-11-19,8055.0
2024-11-20,8080.0
2024-11-21,8030.0
2024-11-22,8042.0
2024-11-25,8040.0
2024-11-26,8094.0
2024-11-27,8095.0
2024-11-28,8072.0
2024-11-29,8090.0
2024-12-02,8135.0
2024-12-03,8083.0
2024-12-04,8066.0
2024-12-05,8034.0
2024-12-06,7978.0
2024-12-09,7990.0
2024-12-10,8002.0
2024-12-11,8042.0
2024-12-12,8061.0
2024-12-13,8029.0
2024-12-16,8101.0
2024-12-17,8084.0
2024-12-18,8073.0
2024-12-19,8047.0
2024-12-20,7980.0
2024-12-23,7968.0
2024-12-24,7975.0
2024-12-25,7939.0
2024-12-26,7952.0
2024-12-27,7937.0
2024-12-30,7949.0
2024-12-31,8029.0
2025-01-02,8038.0
2025-01-03,7955.0
2025-01-06,7819.0
2025-01-07,7796.0
2025-01-08,7773.0
2025-01-09,7796.0
2025-01-10,7819.0
2025-01-13,7848.0
2025-01-14,7811.0
2025-01-15,7832.0
2025-01-16,7830.0
2025-01-17,7852.0
2025-01-20,7810.0
2025-01-21,7788.0
2025-01-22,7753.0
2025-01-23,7718.0
2025-01-24,7721.0
2025-01-27,7767.0
2025-02-05,7685.0
2025-02-06,7711.0
2025-02-07,7752.0
2025-02-10,7737.0
2025-02-11,7789.0
2025-02-12,7796.0
2025-02-13,7709.0
2025-02-14,7750.0
2025-02-17,7785.0
2025-02-18,7775.0
2025-02-19,7800.0
