datetime,SM1905
2018-12-06,7588.0
2018-12-07,7680.0
2018-12-10,7496.0
2018-12-11,7508.0
2018-12-12,7432.0
2018-12-13,7480.0
2018-12-14,7452.0
2018-12-17,7468.0
2018-12-18,7448.0
2018-12-19,7398.0
2018-12-20,7382.0
2018-12-21,7280.0
2018-12-24,7244.0
2018-12-25,7244.0
2018-12-26,7280.0
2018-12-27,7264.0
2018-12-28,7318.0
2019-01-02,7198.0
2019-01-03,7312.0
2019-01-04,7382.0
2019-01-07,7394.0
2019-01-08,7352.0
2019-01-09,7332.0
2019-01-10,7266.0
2019-01-11,7338.0
2019-01-14,7364.0
2019-01-15,7384.0
2019-01-16,7376.0
2019-01-17,7386.0
2019-01-18,7510.0
2019-01-21,7482.0
2019-01-22,7304.0
2019-01-23,7318.0
2019-01-24,7294.0
2019-01-25,7256.0
2019-01-28,7342.0
2019-01-29,7242.0
2019-01-30,7350.0
2019-01-31,7448.0
2019-02-01,7428.0
2019-02-11,7578.0
2019-02-12,7614.0
2019-02-13,7528.0
2019-02-14,7544.0
2019-02-15,7490.0
2019-02-18,7410.0
2019-02-19,7426.0
2019-02-20,7592.0
2019-02-21,7658.0
2019-02-22,7624.0
2019-02-25,7616.0
2019-02-26,7646.0
2019-02-27,7636.0
2019-02-28,7564.0
2019-03-01,7642.0
2019-03-04,7718.0
2019-03-05,7694.0
2019-03-06,7726.0
2019-03-07,7808.0
2019-03-08,7802.0
2019-03-11,7866.0
2019-03-12,7924.0
2019-03-13,7900.0
2019-03-14,7900.0
2019-03-15,7790.0
2019-03-18,7736.0
2019-03-19,7766.0
2019-03-20,7796.0
2019-03-21,7796.0
2019-03-22,7822.0
2019-03-25,7684.0
2019-03-26,7636.0
2019-03-27,7608.0
2019-03-28,7630.0
2019-03-29,7634.0
2019-04-01,7668.0
2019-04-02,7600.0
2019-04-03,7650.0
2019-04-04,7600.0
2019-04-08,7746.0
2019-04-09,7674.0
2019-04-10,7610.0
2019-04-11,7518.0
2019-04-12,7494.0
2019-04-15,7482.0
2019-04-16,7410.0
2019-04-17,7450.0
2019-04-18,7488.0
2019-04-19,7410.0
2019-04-23,7454.0
2019-04-24,7440.0
2019-04-25,7360.0
2019-04-26,7320.0
2019-04-29,7336.0
2019-04-30,7314.0
2019-05-06,7166.0
2019-05-07,7176.0
2019-05-08,7176.0
2019-05-09,7208.0
2019-05-10,7238.0
2019-05-13,7238.0
2019-05-14,7280.0
2019-05-15,7276.0
2019-05-16,7276.0
2019-05-17,7110.0
