datetime,PP2301
2022-06-21,8505.0
2022-06-22,8433.0
2022-06-23,8402.0
2022-06-24,8304.0
2022-06-27,8397.0
2022-06-28,8500.0
2022-06-29,8459.0
2022-06-30,8424.0
2022-07-01,8314.0
2022-07-04,8435.0
2022-07-05,8401.0
2022-07-06,8207.0
2022-07-07,8170.0
2022-07-08,8274.0
2022-07-11,8087.0
2022-07-12,7977.0
2022-07-13,7930.0
2022-07-14,7900.0
2022-07-15,7610.0
2022-07-18,7929.0
2022-07-19,7822.0
2022-07-20,7805.0
2022-07-21,7604.0
2022-07-22,7618.0
2022-07-25,7630.0
2022-07-26,7747.0
2022-07-27,7755.0
2022-07-28,7907.0
2022-07-29,7923.0
2022-08-01,7868.0
2022-08-02,7879.0
2022-08-03,7886.0
2022-08-04,7727.0
2022-08-05,7668.0
2022-08-08,7804.0
2022-08-09,7763.0
2022-08-10,7681.0
2022-08-11,7760.0
2022-08-12,7774.0
2022-08-15,7733.0
2022-08-16,7658.0
2022-08-17,7499.0
2022-08-18,7484.0
2022-08-19,7535.0
2022-08-22,7576.0
2022-08-23,7574.0
2022-08-24,7675.0
2022-08-25,7729.0
2022-08-26,7840.0
2022-08-29,7789.0
2022-08-30,7853.0
2022-08-31,7778.0
2022-09-01,7779.0
2022-09-02,7789.0
2022-09-05,7959.0
2022-09-06,8065.0
2022-09-07,7984.0
2022-09-08,7980.0
2022-09-09,8140.0
2022-09-13,8136.0
2022-09-14,8058.0
2022-09-15,7983.0
2022-09-16,7990.0
2022-09-19,7904.0
2022-09-20,7896.0
2022-09-21,7915.0
2022-09-22,7970.0
2022-09-23,7901.0
2022-09-26,7749.0
2022-09-27,7834.0
2022-09-28,7790.0
2022-09-29,7979.0
2022-09-30,7972.0
2022-10-10,8184.0
2022-10-11,8022.0
2022-10-12,7934.0
2022-10-13,7751.0
2022-10-14,7747.0
2022-10-17,7658.0
2022-10-18,7630.0
2022-10-19,7605.0
2022-10-20,7620.0
2022-10-21,7566.0
2022-10-24,7578.0
2022-10-25,7524.0
2022-10-26,7515.0
2022-10-27,7507.0
2022-10-28,7587.0
2022-10-31,7363.0
2022-11-01,7555.0
2022-11-02,7600.0
2022-11-03,7589.0
2022-11-04,7675.0
2022-11-07,7562.0
2022-11-08,7553.0
2022-11-09,7669.0
2022-11-10,7549.0
2022-11-11,7744.0
2022-11-14,7778.0
2022-11-15,7769.0
2022-11-16,7783.0
2022-11-17,7703.0
2022-11-18,7745.0
2022-11-21,7576.0
2022-11-22,7571.0
2022-11-23,7610.0
2022-11-24,7657.0
2022-11-25,7699.0
2022-11-28,7645.0
2022-11-29,7788.0
2022-11-30,7754.0
2022-12-01,7754.0
2022-12-02,7832.0
2022-12-05,7808.0
2022-12-06,7759.0
2022-12-07,7688.0
2022-12-08,7643.0
2022-12-09,7757.0
2022-12-12,7878.0
2022-12-13,7790.0
2022-12-14,7834.0
2022-12-15,7861.0
2022-12-16,7886.0
2022-12-19,7812.0
2022-12-20,7855.0
2022-12-21,7851.0
2022-12-22,7794.0
2022-12-23,7640.0
2022-12-26,7713.0
2022-12-27,7800.0
2022-12-28,7794.0
2022-12-29,7709.0
2022-12-30,7783.0
2023-01-03,7815.0
2023-01-04,7755.0
2023-01-05,7648.0
2023-01-06,7655.0
2023-01-09,7583.0
2023-01-10,7610.0
2023-01-11,7650.0
2023-01-12,7680.0
2023-01-13,7858.0
2023-01-16,7858.0
