datetime,V2601
2025-01-16,5625.0
2025-01-17,5622.0
2025-01-20,5575.0
2025-01-21,5582.0
2025-01-22,5569.0
2025-01-23,5453.0
2025-01-24,5457.0
2025-01-27,5542.0
2025-02-05,5447.0
2025-02-06,5451.0
2025-02-07,5503.0
2025-02-10,5490.0
2025-02-11,5504.0
2025-02-12,5546.0
2025-02-13,5471.0
2025-02-14,5507.0
2025-02-17,5553.0
2025-02-18,5559.0
2025-02-19,5549.0
2025-02-20,5566.0
2025-02-21,5543.0
2025-02-24,5531.0
2025-02-25,5495.0
2025-02-26,5448.0
2025-02-27,5478.0
2025-02-28,5471.0
2025-03-03,5509.0
2025-03-04,5470.0
2025-03-05,5401.0
2025-03-06,5427.0
2025-03-07,5400.0
2025-03-10,5372.0
2025-03-11,5353.0
2025-03-12,5309.0
2025-03-13,5330.0
2025-03-14,5354.0
2025-03-17,5352.0
2025-03-18,5295.0
2025-03-19,5297.0
2025-03-20,5303.0
2025-03-21,5283.0
2025-03-24,5414.0
2025-03-25,5377.0
2025-03-26,5353.0
2025-03-27,5387.0
2025-03-28,5375.0
2025-03-31,5346.0
2025-04-01,5364.0
2025-04-02,5342.0
2025-04-03,5342.0
2025-04-07,5200.0
2025-04-08,5176.0
2025-04-09,5126.0
2025-04-10,5183.0
2025-04-11,5193.0
2025-04-14,5208.0
2025-04-15,5196.0
2025-04-16,5182.0
2025-04-17,5168.0
2025-04-18,5161.0
2025-04-21,5178.0
2025-04-22,5066.0
2025-04-23,5134.0
2025-04-24,5092.0
2025-04-25,5084.0
2025-04-28,5113.0
2025-04-29,5073.0
2025-04-30,5060.0
2025-05-06,4965.0
2025-05-07,4985.0
2025-05-08,4948.0
2025-05-09,4914.0
2025-05-12,4934.0
2025-05-13,4936.0
2025-05-14,5084.0
2025-05-15,5144.0
2025-05-16,5033.0
2025-05-19,5052.0
2025-05-20,5040.0
2025-05-21,5063.0
2025-05-22,5017.0
2025-05-23,4938.0
2025-05-26,4951.0
2025-05-27,4881.0
2025-05-28,4840.0
2025-05-29,4794.0
2025-05-30,4803.0
2025-06-03,4769.0
2025-06-04,4871.0
2025-06-05,4814.0
2025-06-06,4865.0
2025-06-09,4895.0
2025-06-10,4887.0
2025-06-11,4911.0
2025-06-12,4897.0
2025-06-13,4934.0
2025-06-16,4934.0
2025-06-17,4907.0
2025-06-18,4985.0
2025-06-19,4982.0
2025-06-20,4985.0
2025-06-23,4969.0
2025-06-24,4917.0
2025-06-25,4944.0
2025-06-26,4946.0
2025-06-27,5009.0
2025-06-30,4978.0
2025-07-01,4914.0
2025-07-02,5029.0
2025-07-03,5024.0
2025-07-04,5003.0
2025-07-07,4991.0
2025-07-08,5001.0
2025-07-09,5058.0
2025-07-10,5143.0
2025-07-11,5092.0
2025-07-14,5123.0
2025-07-15,5088.0
2025-07-16,5049.0
2025-07-17,5073.0
2025-07-18,5056.0
2025-07-21,5237.0
2025-07-22,5374.0
2025-07-23,5269.0
2025-07-24,5352.0
2025-07-25,5486.0
2025-07-28,5277.0
2025-07-29,5316.0
2025-07-30,5296.0
2025-07-31,5176.0
2025-08-01,5151.0
2025-08-04,5118.0
2025-08-05,5177.0
2025-08-06,5189.0
2025-08-07,5172.0
2025-08-08,5133.0
2025-08-11,5158.0
2025-08-12,5193.0
2025-08-13,5167.0
2025-08-14,5124.0
2025-08-15,5097.0
2025-08-18,5054.0
2025-08-19,5001.0
2025-08-20,5008.0
2025-08-21,5004.0
2025-08-22,5019.0
2025-08-25,5047.0
2025-08-26,4999.0
2025-08-27,4949.0
2025-08-28,4946.0
2025-08-29,4907.0
2025-09-01,4894.0
2025-09-02,4888.0
2025-09-03,4878.0
2025-09-04,4883.0
2025-09-05,4913.0
2025-09-08,4890.0
2025-09-09,4847.0
2025-09-10,4857.0
2025-09-11,4888.0
2025-09-12,4876.0
2025-09-15,4921.0
2025-09-16,4960.0
2025-09-17,4973.0
2025-09-18,4923.0
2025-09-19,4950.0
2025-09-22,4938.0
2025-09-23,4891.0
2025-09-24,4919.0
2025-09-25,4935.0
2025-09-26,4897.0
2025-09-29,4896.0
2025-09-30,4839.0
2025-10-09,4769.0
2025-10-10,4735.0
2025-10-13,4721.0
2025-10-14,4692.0
2025-10-15,4677.0
2025-10-16,4694.0
2025-10-17,4688.0
2025-10-20,4702.0
2025-10-21,4699.0
2025-10-22,4719.0
2025-10-23,4730.0
2025-10-24,4708.0
2025-10-27,4746.0
2025-10-28,4716.0
2025-10-29,4775.0
2025-10-30,4766.0
2025-10-31,4701.0
2025-11-03,4680.0
2025-11-04,4670.0
2025-11-05,4638.0
2025-11-06,4630.0
2025-11-07,4611.0
2025-11-10,4614.0
2025-11-11,4572.0
2025-11-12,4581.0
2025-11-13,4586.0
2025-11-14,4608.0
2025-11-17,4601.0
2025-11-18,4520.0
2025-11-19,4492.0
2025-11-20,4456.0
2025-11-21,4456.0
2025-11-24,4496.0
2025-11-25,4491.0
2025-11-26,4489.0
2025-11-27,4517.0
2025-11-28,4549.0
2025-12-01,4553.0
2025-12-02,4575.0
2025-12-03,4541.0
2025-12-04,4500.0
2025-12-05,4426.0
2025-12-08,4431.0
2025-12-09,4367.0
2025-12-10,4328.0
2025-12-11,4276.0
2025-12-12,4220.0
2025-12-15,4315.0
2025-12-16,4399.0
2025-12-17,4423.0
2025-12-18,4431.0
2025-12-19,4375.0
2025-12-22,4314.0
2025-12-23,4450.0
2025-12-24,4494.0
2025-12-25,4469.0
2025-12-26,4532.0
2025-12-29,4486.0
2025-12-30,4511.0
2025-12-31,4492.0
2026-01-05,4469.0
2026-01-06,4618.0
2026-01-07,4660.0
2026-01-08,4590.0
2026-01-09,4574.0
2026-01-12,4670.0
2026-01-13,4580.0
2026-01-14,4576.0
2026-01-15,4575.0
2026-01-16,4510.0
