datetime,FG1909
2018-09-17,1308.0
2018-09-18,1315.0
2018-09-19,1328.0
2018-09-20,1333.0
2018-09-21,1336.0
2018-09-25,1328.0
2018-09-26,1332.0
2018-09-27,1319.0
2018-09-28,1316.0
2018-10-08,1290.0
2018-10-09,1301.0
2018-10-10,1308.0
2018-10-11,1292.0
2018-10-12,1302.0
2018-10-15,1287.0
2018-10-16,1288.0
2018-10-17,1289.0
2018-10-18,1276.0
2018-10-19,1283.0
2018-10-22,1288.0
2018-10-23,1288.0
2018-10-24,1293.0
2018-10-25,1288.0
2018-10-26,1293.0
2018-10-29,1287.0
2018-10-30,1292.0
2018-10-31,1288.0
2018-11-01,1286.0
2018-11-02,1291.0
2018-11-05,1288.0
2018-11-06,1281.0
2018-11-07,1279.0
2018-11-08,1238.0
2018-11-09,1221.0
2018-11-12,1208.0
2018-11-13,1209.0
2018-11-14,1210.0
2018-11-15,1211.0
2018-11-16,1219.0
2018-11-19,1225.0
2018-11-20,1223.0
2018-11-21,1235.0
2018-11-22,1239.0
2018-11-23,1238.0
2018-11-26,1216.0
2018-11-27,1228.0
2018-11-28,1228.0
2018-11-29,1227.0
2018-11-30,1223.0
2018-12-03,1239.0
2018-12-04,1245.0
2018-12-05,1242.0
2018-12-06,1241.0
2018-12-07,1255.0
2018-12-10,1259.0
2018-12-11,1252.0
2018-12-12,1260.0
2018-12-13,1272.0
2018-12-14,1279.0
2018-12-17,1299.0
2018-12-18,1293.0
2018-12-19,1290.0
2018-12-20,1293.0
2018-12-21,1291.0
2018-12-24,1275.0
2018-12-25,1280.0
2018-12-26,1277.0
2018-12-27,1279.0
2018-12-28,1285.0
2019-01-02,1276.0
2019-01-03,1295.0
2019-01-04,1306.0
2019-01-07,1305.0
2019-01-08,1299.0
2019-01-09,1299.0
2019-01-10,1295.0
2019-01-11,1310.0
2019-01-14,1303.0
2019-01-15,1299.0
2019-01-16,1305.0
2019-01-17,1297.0
2019-01-18,1305.0
2019-01-21,1330.0
2019-01-22,1323.0
2019-01-23,1323.0
2019-01-24,1327.0
2019-01-25,1330.0
2019-01-28,1333.0
2019-01-29,1332.0
2019-01-30,1347.0
2019-01-31,1354.0
2019-02-01,1366.0
2019-02-11,1370.0
2019-02-12,1353.0
2019-02-13,1339.0
2019-02-14,1330.0
2019-02-15,1318.0
2019-02-18,1316.0
2019-02-19,1343.0
2019-02-20,1337.0
2019-02-21,1334.0
2019-02-22,1332.0
2019-02-25,1331.0
2019-02-26,1333.0
2019-02-27,1334.0
2019-02-28,1303.0
2019-03-01,1309.0
2019-03-04,1303.0
2019-03-05,1296.0
2019-03-06,1291.0
2019-03-07,1294.0
2019-03-08,1290.0
2019-03-11,1281.0
2019-03-12,1285.0
2019-03-13,1280.0
2019-03-14,1288.0
2019-03-15,1289.0
2019-03-18,1279.0
2019-03-19,1263.0
2019-03-20,1273.0
2019-03-21,1276.0
2019-03-22,1281.0
2019-03-25,1276.0
2019-03-26,1274.0
2019-03-27,1277.0
2019-03-28,1278.0
2019-03-29,1291.0
2019-04-01,1296.0
2019-04-02,1291.0
2019-04-03,1296.0
2019-04-04,1307.0
2019-04-08,1316.0
2019-04-09,1315.0
2019-04-10,1328.0
2019-04-11,1337.0
2019-04-12,1332.0
2019-04-15,1330.0
2019-04-16,1341.0
2019-04-17,1335.0
2019-04-18,1320.0
2019-04-19,1342.0
2019-04-23,1359.0
2019-04-24,1356.0
2019-04-25,1356.0
2019-04-26,1360.0
2019-04-29,1352.0
2019-04-30,1354.0
2019-05-06,1340.0
2019-05-07,1334.0
2019-05-08,1338.0
2019-05-09,1354.0
2019-05-10,1360.0
2019-05-13,1372.0
2019-05-14,1362.0
2019-05-15,1393.0
2019-05-16,1395.0
2019-05-17,1406.0
2019-05-20,1400.0
2019-05-21,1407.0
2019-05-22,1421.0
2019-05-23,1396.0
2019-05-24,1398.0
2019-05-27,1403.0
2019-05-28,1388.0
2019-05-29,1384.0
2019-05-30,1383.0
2019-05-31,1377.0
2019-06-03,1377.0
2019-06-04,1369.0
2019-06-05,1374.0
2019-06-06,1396.0
2019-06-10,1404.0
2019-06-11,1463.0
2019-06-12,1448.0
2019-06-13,1463.0
2019-06-14,1463.0
2019-06-17,1458.0
2019-06-18,1466.0
2019-06-19,1476.0
2019-06-20,1487.0
2019-06-21,1485.0
2019-06-24,1489.0
2019-06-25,1486.0
2019-06-26,1508.0
2019-06-27,1495.0
2019-06-28,1492.0
2019-07-01,1506.0
2019-07-02,1508.0
2019-07-03,1485.0
2019-07-04,1488.0
2019-07-05,1483.0
2019-07-08,1489.0
2019-07-09,1503.0
2019-07-10,1484.0
2019-07-11,1484.0
2019-07-12,1485.0
2019-07-15,1494.0
2019-07-16,1497.0
2019-07-18,1488.0
2019-07-19,1499.0
2019-07-22,1478.0
2019-07-23,1483.0
2019-07-24,1488.0
2019-07-25,1494.0
2019-07-26,1498.0
2019-07-29,1477.0
2019-07-30,1474.0
2019-07-31,1474.0
2019-08-01,1476.0
2019-08-02,1468.0
2019-08-05,1484.0
2019-08-06,1492.0
2019-08-07,1477.0
2019-08-08,1483.0
2019-08-09,1486.0
2019-08-12,1492.0
2019-08-13,1490.0
2019-08-14,1493.0
2019-08-15,1504.0
2019-08-16,1514.0
2019-08-19,1510.0
2019-08-20,1507.0
2019-08-21,1507.0
2019-08-22,1512.0
2019-08-23,1522.0
2019-08-26,1521.0
2019-08-27,1522.0
2019-08-28,1524.0
2019-08-29,1526.0
2019-08-30,1530.0
2019-09-02,1533.0
2019-09-04,1535.0
2019-09-05,1500.0
2019-09-06,1505.0
2019-09-09,1537.0
2019-09-11,1539.0
2019-09-12,1530.0
2019-09-16,1471.0
