datetime,CY2101
2020-03-05,22365.0
2020-03-13,21435.0
2020-03-17,21020.0
2020-03-19,20320.0
2020-03-20,20385.0
2020-03-23,19610.0
2020-03-24,19210.0
2020-03-25,19700.0
2020-03-26,19400.0
2020-03-30,19535.0
2020-04-01,19125.0
2020-04-02,19235.0
2020-04-07,19630.0
2020-04-08,19960.0
2020-04-09,20015.0
2020-04-10,20140.0
2020-04-13,19855.0
2020-04-17,19690.0
2020-04-20,19840.0
2020-04-21,19450.0
2020-04-22,19355.0
2020-04-27,19775.0
2020-05-08,19950.0
2020-05-11,19950.0
2020-05-12,19780.0
2020-05-13,19760.0
2020-05-14,19730.0
2020-05-18,19930.0
2020-05-19,19980.0
2020-05-20,20080.0
2020-05-21,20025.0
2020-05-22,19935.0
2020-05-25,19885.0
2020-05-26,20040.0
2020-05-28,19965.0
2020-05-29,19875.0
2020-06-02,20100.0
2020-06-03,20190.0
2020-06-04,20125.0
2020-06-05,20295.0
2020-06-08,20420.0
2020-06-09,20290.0
2020-06-10,20400.0
2020-06-11,20135.0
2020-06-12,20030.0
2020-06-15,20005.0
2020-06-16,20135.0
2020-06-17,20170.0
2020-06-18,20120.0
2020-06-23,20030.0
2020-06-24,19960.0
2020-06-30,20040.0
2020-07-01,20130.0
2020-07-02,20160.0
2020-07-03,20290.0
2020-07-06,20160.0
2020-07-07,20250.0
2020-07-09,20175.0
2020-07-10,20110.0
2020-07-13,20160.0
2020-07-14,20105.0
2020-07-21,20020.0
2020-07-22,20130.0
2020-07-23,19860.0
2020-07-24,19930.0
2020-07-27,19940.0
2020-07-28,19900.0
2020-07-29,20020.0
2020-07-30,20145.0
2020-07-31,19965.0
2020-08-03,19950.0
2020-08-04,19815.0
2020-08-05,19400.0
2020-08-06,19930.0
2020-08-07,19910.0
2020-08-10,19910.0
2020-08-11,19940.0
2020-08-12,20080.0
2020-08-13,19965.0
2020-08-14,19930.0
2020-08-17,19920.0
2020-08-18,19990.0
2020-08-19,19680.0
2020-08-20,19790.0
2020-08-21,19725.0
2020-08-24,19670.0
2020-08-25,19615.0
2020-08-26,19725.0
2020-08-27,19600.0
2020-08-28,19730.0
2020-08-31,19745.0
2020-09-01,19850.0
2020-09-02,19895.0
2020-09-03,19660.0
2020-09-04,19715.0
2020-09-07,19680.0
2020-09-08,19755.0
2020-09-09,19190.0
2020-09-10,19410.0
2020-09-11,19350.0
2020-09-14,19545.0
2020-09-15,19645.0
2020-09-16,19695.0
2020-09-17,19610.0
2020-09-18,19645.0
2020-09-21,19795.0
2020-09-22,19790.0
2020-09-23,19520.0
2020-09-24,19430.0
2020-09-25,19465.0
2020-09-28,19565.0
2020-09-29,19380.0
2020-09-30,19420.0
2020-10-09,19975.0
2020-10-12,20710.0
2020-10-13,20865.0
2020-10-14,21335.0
2020-10-15,21390.0
2020-10-16,21685.0
2020-10-19,22225.0
2020-10-20,22025.0
2020-10-21,21685.0
2020-10-22,21380.0
2020-10-23,21260.0
2020-10-26,21310.0
2020-10-27,21375.0
2020-10-28,21445.0
2020-10-29,21185.0
2020-10-30,21095.0
2020-11-02,20760.0
2020-11-03,20515.0
2020-11-04,20685.0
2020-11-05,20595.0
2020-11-06,20485.0
2020-11-09,20625.0
2020-11-10,20745.0
2020-11-11,20790.0
2020-11-12,20520.0
2020-11-13,20445.0
2020-11-16,20570.0
2020-11-17,20710.0
2020-11-18,20375.0
2020-11-19,20595.0
2020-11-20,20710.0
2020-11-23,20740.0
2020-11-24,20840.0
2020-11-25,20535.0
2020-11-26,20510.0
2020-11-27,20740.0
2020-11-30,20845.0
2020-12-01,20815.0
2020-12-02,20690.0
2020-12-03,20495.0
2020-12-04,20145.0
2020-12-07,20655.0
2020-12-08,20420.0
2020-12-09,20230.0
2020-12-10,20180.0
2020-12-11,20280.0
2020-12-14,20305.0
2020-12-15,20130.0
2020-12-16,20315.0
2020-12-17,20250.0
2020-12-18,20310.0
2020-12-21,20535.0
2020-12-22,20280.0
2020-12-23,20340.0
2020-12-24,20520.0
2020-12-25,20630.0
2020-12-28,20625.0
2020-12-29,20585.0
2020-12-30,20620.0
2020-12-31,20725.0
2021-01-04,21415.0
2021-01-05,21415.0
2021-01-06,21585.0
2021-01-07,21600.0
2021-01-11,22500.0
2021-01-12,21800.0
2021-01-13,21700.0
2021-01-14,22100.0
