datetime,V2005
2019-09-23,6380.0
2019-09-24,6360.0
2019-09-25,6330.0
2019-09-26,6300.0
2019-09-27,6290.0
2019-09-30,6340.0
2019-10-08,6295.0
2019-10-09,6265.0
2019-10-10,6275.0
2019-10-11,6290.0
2019-10-14,6305.0
2019-10-15,6280.0
2019-10-16,6245.0
2019-10-17,6230.0
2019-10-18,6235.0
2019-10-21,6210.0
2019-10-22,6225.0
2019-10-23,6240.0
2019-10-24,6230.0
2019-10-25,6240.0
2019-10-28,6280.0
2019-10-29,6250.0
2019-10-30,6215.0
2019-10-31,6240.0
2019-11-01,6245.0
2019-11-04,6290.0
2019-11-05,6285.0
2019-11-06,6285.0
2019-11-07,6255.0
2019-11-08,6260.0
2019-11-11,6265.0
2019-11-12,6315.0
2019-11-13,6305.0
2019-11-14,6345.0
2019-11-15,6385.0
2019-11-18,6330.0
2019-11-19,6320.0
2019-11-20,6350.0
2019-11-21,6350.0
2019-11-22,6345.0
2019-11-25,6400.0
2019-11-26,6420.0
2019-11-27,6455.0
2019-11-28,6525.0
2019-11-29,6565.0
2019-12-02,6555.0
2019-12-03,6505.0
2019-12-04,6435.0
2019-12-05,6470.0
2019-12-06,6475.0
2019-12-09,6575.0
2019-12-10,6585.0
2019-12-11,6630.0
2019-12-12,6535.0
2019-12-13,6560.0
2019-12-16,6595.0
2019-12-17,6560.0
2019-12-18,6570.0
2019-12-19,6610.0
2019-12-20,6605.0
2019-12-23,6510.0
2019-12-24,6525.0
2019-12-25,6495.0
2019-12-26,6510.0
2019-12-27,6505.0
2019-12-30,6540.0
2019-12-31,6525.0
2020-01-02,6500.0
2020-01-03,6495.0
2020-01-06,6545.0
2020-01-07,6510.0
2020-01-08,6565.0
2020-01-09,6515.0
2020-01-10,6620.0
2020-01-13,6525.0
2020-01-14,6490.0
2020-01-15,6485.0
2020-01-16,6480.0
2020-01-17,6475.0
2020-01-20,6470.0
2020-01-21,6475.0
2020-01-22,6475.0
2020-01-23,6450.0
2020-02-03,6145.0
2020-02-04,6180.0
2020-02-05,6205.0
2020-02-06,6245.0
2020-02-07,6230.0
2020-02-10,6235.0
2020-02-11,6290.0
2020-02-12,6285.0
2020-02-13,6285.0
2020-02-14,6320.0
2020-02-17,6300.0
2020-02-18,6295.0
2020-02-19,6260.0
2020-02-20,6315.0
2020-02-21,6340.0
2020-02-24,6330.0
2020-02-25,6340.0
2020-02-26,6315.0
2020-02-27,6295.0
2020-02-28,6230.0
2020-03-02,6260.0
2020-03-03,6270.0
2020-03-04,6270.0
2020-03-05,6255.0
2020-03-06,6230.0
2020-03-09,6080.0
2020-03-10,6190.0
2020-03-11,6220.0
2020-03-12,6210.0
2020-03-13,6235.0
2020-03-16,6195.0
2020-03-17,6165.0
2020-03-18,6055.0
2020-03-19,5945.0
2020-03-20,5965.0
2020-03-23,5730.0
2020-03-24,5680.0
2020-03-25,5615.0
2020-03-26,5455.0
2020-03-27,5390.0
2020-03-30,5115.0
2020-03-31,5015.0
2020-04-01,5125.0
2020-04-02,5250.0
2020-04-03,5345.0
2020-04-07,5500.0
2020-04-08,5440.0
2020-04-09,5460.0
2020-04-10,5490.0
2020-04-13,5500.0
2020-04-14,5475.0
2020-04-15,5475.0
2020-04-16,5455.0
2020-04-17,5440.0
2020-04-20,5415.0
2020-04-21,5335.0
2020-04-22,5320.0
2020-04-23,5395.0
2020-04-24,5365.0
2020-04-27,5445.0
2020-04-28,5405.0
2020-04-29,5445.0
2020-04-30,5540.0
2020-05-06,5660.0
2020-05-08,5760.0
2020-05-11,5760.0
2020-05-12,5720.0
2020-05-14,5640.0
2020-05-18,5860.0
2020-05-19,5950.0
