datetime,JM2401
2023-01-17,1722.0
2023-01-18,1752.0
2023-01-19,1756.5
2023-01-20,1759.5
2023-01-30,1733.0
2023-01-31,1695.0
2023-02-01,1665.0
2023-02-02,1677.0
2023-02-03,1680.5
2023-02-06,1697.0
2023-02-07,1692.0
2023-02-08,1695.0
2023-02-09,1700.0
2023-02-10,1690.5
2023-02-13,1650.0
2023-02-14,1671.0
2023-02-15,1675.0
2023-02-16,1687.5
2023-02-17,1694.0
2023-02-20,1709.0
2023-02-21,1728.5
2023-02-22,1745.5
2023-02-23,1778.0
2023-02-24,1809.5
2023-02-27,1815.0
2023-02-28,1781.5
2023-03-01,1789.5
2023-03-02,1778.0
2023-03-03,1784.0
2023-03-06,1775.0
2023-03-07,1770.0
2023-03-08,1772.5
2023-03-09,1773.5
2023-03-10,1757.0
2023-03-13,1793.5
2023-03-14,1760.5
2023-03-15,1711.0
2023-03-16,1663.0
2023-03-17,1685.0
2023-03-20,1673.0
2023-03-21,1640.0
2023-03-22,1645.0
2023-03-23,1639.5
2023-03-24,1671.5
2023-03-27,1655.0
2023-03-28,1636.0
2023-03-29,1649.5
2023-03-30,1656.0
2023-03-31,1668.0
2023-04-03,1625.5
2023-04-04,1606.0
2023-04-06,1581.0
2023-04-07,1569.5
2023-04-10,1511.5
2023-04-11,1516.0
2023-04-12,1493.0
2023-04-13,1470.0
2023-04-14,1484.0
2023-04-17,1502.5
2023-04-18,1517.5
2023-04-19,1509.0
2023-04-20,1468.0
2023-04-21,1431.5
2023-04-24,1432.0
2023-04-25,1424.0
2023-04-26,1402.0
2023-04-27,1386.0
2023-04-28,1350.0
2023-05-04,1297.0
2023-05-05,1315.0
2023-05-08,1376.0
2023-05-09,1323.5
2023-05-10,1325.5
2023-05-11,1310.0
2023-05-12,1325.5
2023-05-15,1356.0
2023-05-16,1351.5
2023-05-17,1387.5
2023-05-18,1373.0
2023-05-19,1321.0
2023-05-22,1287.0
2023-05-23,1298.5
2023-05-24,1278.0
2023-05-25,1245.0
2023-05-26,1244.0
2023-05-29,1233.5
2023-05-30,1204.5
2023-05-31,1212.0
2023-06-01,1237.5
2023-06-02,1255.5
2023-06-05,1240.0
2023-06-06,1249.5
2023-06-07,1246.0
2023-06-08,1244.5
2023-06-09,1269.5
2023-06-12,1261.5
2023-06-13,1304.5
2023-06-14,1309.0
2023-06-15,1343.0
2023-06-16,1364.0
2023-06-19,1339.0
2023-06-20,1332.5
2023-06-21,1327.0
2023-06-26,1276.0
2023-06-27,1312.5
2023-06-28,1301.0
2023-06-29,1306.5
2023-06-30,1323.5
2023-07-03,1310.0
2023-07-04,1292.5
2023-07-05,1291.0
2023-07-06,1314.0
2023-07-07,1293.5
2023-07-10,1301.5
2023-07-11,1336.0
2023-07-12,1366.0
2023-07-13,1378.5
2023-07-14,1399.0
2023-07-17,1363.5
2023-07-18,1428.5
2023-07-19,1428.0
2023-07-20,1465.0
2023-07-21,1442.0
2023-07-24,1412.5
2023-07-25,1411.0
2023-07-26,1453.0
2023-07-27,1417.0
2023-07-28,1392.0
2023-07-31,1395.5
2023-08-01,1418.0
2023-08-02,1424.0
2023-08-03,1371.5
2023-08-04,1386.0
2023-08-07,1379.5
2023-08-08,1355.0
2023-08-09,1379.5
2023-08-10,1373.5
2023-08-11,1409.0
2023-08-14,1379.5
2023-08-15,1400.0
2023-08-16,1367.0
2023-08-17,1402.0
2023-08-18,1414.0
2023-08-21,1442.0
2023-08-22,1490.0
2023-08-23,1521.0
2023-08-24,1499.5
2023-08-25,1509.0
2023-08-28,1498.5
2023-08-29,1466.0
2023-08-30,1519.5
2023-08-31,1536.5
2023-09-01,1626.0
2023-09-04,1675.0
2023-09-05,1713.5
2023-09-06,1726.0
2023-09-07,1704.5
2023-09-08,1642.0
2023-09-11,1739.5
2023-09-12,1784.5
2023-09-13,1755.0
2023-09-14,1807.5
2023-09-15,1822.5
2023-09-18,1890.0
2023-09-19,1876.5
2023-09-20,1925.0
2023-09-21,1843.0
2023-09-22,1861.0
2023-09-25,1832.0
2023-09-26,1771.5
2023-09-27,1784.0
2023-09-28,1849.0
2023-10-09,1862.0
2023-10-10,1734.0
2023-10-11,1710.5
2023-10-12,1744.5
2023-10-13,1731.5
2023-10-16,1786.0
2023-10-17,1782.0
2023-10-18,1731.5
2023-10-19,1720.5
2023-10-20,1702.0
2023-10-23,1672.5
2023-10-24,1727.0
2023-10-25,1796.0
2023-10-26,1786.0
2023-10-27,1821.0
2023-10-30,1839.0
2023-10-31,1815.0
2023-11-01,1814.5
2023-11-02,1805.5
2023-11-03,1874.0
2023-11-06,1894.5
2023-11-07,1911.5
2023-11-08,1957.0
2023-11-09,1964.0
2023-11-10,1999.0
2023-11-13,2015.0
2023-11-14,2004.5
2023-11-15,1989.5
2023-11-16,2082.5
2023-11-17,2044.5
2023-11-20,2064.5
2023-11-21,2005.0
2023-11-22,2028.5
2023-11-23,2015.0
2023-11-24,2092.5
2023-11-27,2171.0
2023-11-28,2124.0
2023-11-29,2085.0
2023-11-30,2090.0
2023-12-01,2116.5
2023-12-04,1995.0
2023-12-05,1989.5
2023-12-06,2018.0
2023-12-07,2064.0
2023-12-08,2014.0
2023-12-11,2007.5
2023-12-12,2052.5
2023-12-13,1981.5
2023-12-14,1965.0
2023-12-15,1973.5
2023-12-18,1955.5
2023-12-19,1966.5
