datetime,PF2305
2022-05-23,8238.0
2022-05-26,8190.0
2022-05-27,8158.0
2022-05-30,8186.0
2022-05-31,8252.0
2022-06-01,8088.0
2022-06-02,8118.0
2022-06-06,8448.0
2022-06-07,8540.0
2022-06-08,8600.0
2022-06-09,8692.0
2022-06-10,8710.0
2022-06-13,8574.0
2022-06-14,8580.0
2022-06-15,8512.0
2022-06-16,8484.0
2022-06-17,8408.0
2022-06-20,8310.0
2022-06-21,8282.0
2022-06-22,8078.0
2022-06-23,8002.0
2022-06-24,7738.0
2022-06-27,7798.0
2022-06-28,7952.0
2022-06-29,7812.0
2022-06-30,7764.0
2022-07-01,7626.0
2022-07-04,7708.0
2022-07-05,7658.0
2022-07-06,7384.0
2022-07-07,7370.0
2022-07-08,7414.0
2022-07-11,7414.0
2022-07-12,7274.0
2022-07-13,6984.0
2022-07-14,6906.0
2022-07-15,6796.0
2022-07-18,7156.0
2022-07-19,7004.0
2022-07-20,7118.0
2022-07-21,7064.0
2022-07-22,7004.0
2022-07-25,6970.0
2022-07-26,7168.0
2022-07-27,7020.0
2022-07-28,7236.0
2022-07-29,7176.0
2022-08-01,7172.0
2022-08-02,7084.0
2022-08-03,7234.0
2022-08-04,6970.0
2022-08-05,6886.0
2022-08-08,7034.0
2022-08-09,7046.0
2022-08-10,6982.0
2022-08-11,7042.0
2022-08-12,7098.0
2022-08-15,7110.0
2022-08-16,6978.0
2022-08-17,6900.0
2022-08-18,6914.0
2022-08-19,6790.0
2022-08-22,6834.0
2022-08-23,6980.0
2022-08-24,7074.0
2022-08-25,7002.0
2022-08-26,7024.0
2022-08-29,6922.0
2022-08-30,6920.0
2022-08-31,6908.0
2022-09-01,6956.0
2022-09-02,6800.0
2022-09-05,7102.0
2022-09-06,7092.0
2022-09-07,6942.0
2022-09-08,6968.0
2022-09-09,7104.0
2022-09-13,7202.0
2022-09-14,7174.0
2022-09-15,7140.0
2022-09-16,7106.0
2022-09-19,6948.0
2022-09-20,6980.0
2022-09-21,7060.0
2022-09-22,7048.0
2022-09-23,6974.0
2022-09-26,6830.0
2022-09-27,6832.0
2022-09-28,6714.0
2022-09-29,6810.0
2022-09-30,6826.0
2022-10-10,7076.0
2022-10-11,6954.0
2022-10-12,6892.0
2022-10-13,6808.0
2022-10-14,6858.0
2022-10-17,6788.0
2022-10-18,6880.0
2022-10-19,6764.0
2022-10-20,6800.0
2022-10-21,6790.0
2022-10-24,6748.0
2022-10-25,6692.0
2022-10-26,6688.0
2022-10-27,6648.0
2022-10-28,6500.0
2022-10-31,6424.0
2022-11-01,6528.0
2022-11-02,6546.0
2022-11-03,6578.0
2022-11-04,6770.0
2022-11-07,6728.0
2022-11-08,6754.0
2022-11-09,6750.0
2022-11-10,6752.0
2022-11-11,6960.0
2022-11-14,6940.0
2022-11-15,6930.0
2022-11-16,6976.0
2022-11-17,6858.0
2022-11-18,6940.0
2022-11-21,6728.0
2022-11-22,6668.0
2022-11-23,6630.0
2022-11-24,6644.0
2022-11-25,6602.0
2022-11-28,6502.0
2022-11-29,6594.0
2022-11-30,6586.0
2022-12-01,6656.0
2022-12-02,6692.0
2022-12-05,6644.0
2022-12-06,6578.0
2022-12-07,6496.0
2022-12-08,6568.0
2022-12-09,6684.0
2022-12-12,6772.0
2022-12-13,6878.0
2022-12-14,6890.0
2022-12-15,6984.0
2022-12-16,7134.0
2022-12-19,6988.0
2022-12-20,7080.0
2022-12-21,7126.0
2022-12-22,7146.0
2022-12-23,7022.0
2022-12-26,7080.0
2022-12-27,7184.0
2022-12-28,7152.0
2022-12-29,7146.0
2022-12-30,7198.0
2023-01-03,7206.0
2023-01-04,7110.0
2023-01-05,6960.0
2023-01-06,6974.0
2023-01-09,6922.0
2023-01-10,6956.0
2023-01-11,6970.0
2023-01-12,7144.0
2023-01-13,7278.0
2023-01-16,7244.0
2023-01-17,7304.0
2023-01-18,7506.0
2023-01-19,7504.0
2023-01-20,7690.0
2023-01-30,7566.0
2023-01-31,7474.0
2023-02-01,7504.0
2023-02-02,7328.0
2023-02-03,7352.0
2023-02-06,7312.0
2023-02-07,7352.0
2023-02-08,7298.0
2023-02-09,7284.0
2023-02-10,7092.0
2023-02-13,7066.0
2023-02-14,7066.0
2023-02-15,7076.0
2023-02-16,7152.0
2023-02-17,7084.0
2023-02-20,7090.0
2023-02-21,7226.0
2023-02-22,7228.0
2023-02-23,7222.0
2023-02-24,7286.0
2023-02-27,7172.0
2023-02-28,7226.0
2023-03-01,7328.0
2023-03-02,7320.0
2023-03-03,7336.0
2023-03-06,7344.0
2023-03-07,7362.0
2023-03-08,7348.0
2023-03-09,7286.0
2023-03-10,7218.0
2023-03-13,7252.0
2023-03-14,7070.0
2023-03-15,7090.0
2023-03-16,6970.0
2023-03-17,7142.0
2023-03-20,7244.0
2023-03-21,7286.0
2023-03-22,7304.0
2023-03-23,7286.0
2023-03-24,7376.0
2023-03-27,7422.0
2023-03-28,7472.0
2023-03-29,7512.0
2023-03-30,7576.0
2023-03-31,7530.0
2023-04-03,7558.0
2023-04-04,7630.0
2023-04-06,7478.0
2023-04-07,7372.0
2023-04-10,7336.0
2023-04-11,7484.0
2023-04-12,7414.0
2023-04-13,7442.0
2023-04-14,7562.0
2023-04-17,7662.0
2023-04-18,7638.0
2023-04-19,7492.0
2023-04-20,7410.0
2023-04-21,7330.0
2023-04-24,7310.0
2023-04-25,7296.0
2023-04-26,7298.0
2023-04-27,7238.0
2023-04-28,7302.0
2023-05-04,7164.0
2023-05-05,7264.0
2023-05-08,7382.0
2023-05-09,7400.0
2023-05-10,7400.0
2023-05-11,7380.0
2023-05-12,7400.0
2023-05-15,7500.0
2023-05-16,7500.0
2023-05-17,7250.0
