datetime,FG2201
2021-01-18,1701.0
2021-01-19,1729.0
2021-01-20,1727.0
2021-01-21,1743.0
2021-01-22,1752.0
2021-01-25,1769.0
2021-01-26,1738.0
2021-01-27,1741.0
2021-01-28,1743.0
2021-01-29,1743.0
2021-02-01,1756.0
2021-02-02,1748.0
2021-02-03,1738.0
2021-02-04,1757.0
2021-02-05,1765.0
2021-02-08,1776.0
2021-02-09,1794.0
2021-02-10,1791.0
2021-02-18,1829.0
2021-02-19,1832.0
2021-02-22,1874.0
2021-02-23,1883.0
2021-02-24,1883.0
2021-02-25,1917.0
2021-02-26,1911.0
2021-03-01,1930.0
2021-03-02,1942.0
2021-03-03,1951.0
2021-03-04,1924.0
2021-03-05,1946.0
2021-03-08,1923.0
2021-03-09,1879.0
2021-03-10,1894.0
2021-03-11,1870.0
2021-03-12,1864.0
2021-03-15,1905.0
2021-03-16,1929.0
2021-03-17,1959.0
2021-03-18,1968.0
2021-03-19,1966.0
2021-03-22,1993.0
2021-03-23,2000.0
2021-03-24,1975.0
2021-03-25,1970.0
2021-03-26,2017.0
2021-03-29,2016.0
2021-03-30,2005.0
2021-03-31,1974.0
2021-04-01,2008.0
2021-04-02,2014.0
2021-04-06,2050.0
2021-04-07,2042.0
2021-04-08,2055.0
2021-04-09,2003.0
2021-04-12,2041.0
2021-04-13,2065.0
2021-04-14,2067.0
2021-04-15,2107.0
2021-04-16,2142.0
2021-04-19,2142.0
2021-04-20,2171.0
2021-04-21,2157.0
2021-04-22,2148.0
2021-04-23,2178.0
2021-04-26,2187.0
2021-04-27,2218.0
2021-04-28,2222.0
2021-04-29,2267.0
2021-04-30,2309.0
2021-05-06,2399.0
2021-05-07,2419.0
2021-05-10,2548.0
2021-05-11,2655.0
2021-05-12,2753.0
2021-05-13,2720.0
2021-05-14,2622.0
2021-05-17,2619.0
2021-05-18,2686.0
2021-05-19,2566.0
2021-05-20,2526.0
2021-05-21,2438.0
2021-05-24,2429.0
2021-05-25,2482.0
2021-05-26,2452.0
2021-05-27,2422.0
2021-05-28,2495.0
2021-05-31,2544.0
2021-06-01,2569.0
2021-06-02,2541.0
2021-06-03,2559.0
2021-06-04,2560.0
2021-06-07,2523.0
2021-06-08,2516.0
2021-06-09,2516.0
2021-06-10,2526.0
2021-06-11,2596.0
2021-06-15,2527.0
2021-06-16,2480.0
2021-06-17,2536.0
2021-06-18,2500.0
2021-06-21,2501.0
2021-06-22,2552.0
2021-06-23,2552.0
2021-06-24,2642.0
2021-06-25,2711.0
2021-06-28,2674.0
2021-06-29,2673.0
2021-06-30,2684.0
2021-07-01,2650.0
2021-07-02,2694.0
2021-07-05,2672.0
2021-07-06,2715.0
2021-07-07,2722.0
2021-07-08,2752.0
2021-07-09,2745.0
2021-07-12,2792.0
2021-07-13,2843.0
2021-07-14,2936.0
2021-07-15,2935.0
2021-07-16,2981.0
2021-07-19,2983.0
2021-07-20,2978.0
2021-07-21,2941.0
2021-07-22,2998.0
2021-07-23,3017.0
2021-07-26,2911.0
2021-07-27,2797.0
2021-07-28,2848.0
2021-07-29,2885.0
2021-07-30,2894.0
2021-08-02,2814.0
2021-08-03,2725.0
2021-08-04,2781.0
2021-08-05,2681.0
2021-08-06,2714.0
2021-08-09,2764.0
2021-08-10,2868.0
2021-08-11,2862.0
2021-08-12,2722.0
2021-08-13,2724.0
2021-08-16,2747.0
2021-08-17,2761.0
2021-08-18,2735.0
2021-08-19,2674.0
2021-08-20,2672.0
2021-08-23,2772.0
2021-08-24,2741.0
2021-08-25,2715.0
2021-08-26,2611.0
2021-08-27,2640.0
2021-08-30,2676.0
2021-08-31,2601.0
2021-09-01,2615.0
2021-09-02,2619.0
2021-09-03,2749.0
2021-09-06,2691.0
2021-09-07,2715.0
2021-09-08,2600.0
2021-09-09,2540.0
2021-09-10,2564.0
2021-09-13,2428.0
2021-09-14,2377.0
2021-09-15,2351.0
2021-09-16,2310.0
2021-09-17,2361.0
2021-09-22,2390.0
2021-09-23,2347.0
2021-09-24,2245.0
2021-09-27,2252.0
2021-09-28,2290.0
2021-09-29,2231.0
2021-09-30,2242.0
2021-10-08,2320.0
2021-10-11,2428.0
2021-10-12,2361.0
2021-10-13,2449.0
2021-10-14,2406.0
2021-10-15,2367.0
2021-10-18,2299.0
2021-10-19,2391.0
2021-10-20,2306.0
2021-10-21,2176.0
2021-10-22,2062.0
2021-10-25,2005.0
2021-10-26,2026.0
2021-10-27,1956.0
2021-10-28,1873.0
2021-10-29,1808.0
2021-11-01,1745.0
2021-11-02,1627.0
2021-11-03,1729.0
2021-11-04,1685.0
2021-11-05,1706.0
2021-11-08,1688.0
2021-11-09,1694.0
2021-11-10,1611.0
2021-11-11,1710.0
2021-11-12,1714.0
2021-11-15,1691.0
2021-11-16,1706.0
2021-11-17,1670.0
2021-11-18,1670.0
2021-11-19,1721.0
2021-11-22,1731.0
2021-11-23,1707.0
2021-11-24,1774.0
2021-11-25,1794.0
2021-11-26,1795.0
2021-11-29,1850.0
2021-11-30,1822.0
2021-12-01,1913.0
2021-12-02,1932.0
2021-12-03,1939.0
2021-12-06,1923.0
2021-12-07,1873.0
2021-12-08,1811.0
2021-12-09,1825.0
2021-12-10,1758.0
2021-12-13,1799.0
2021-12-14,1789.0
2021-12-15,1769.0
2021-12-16,1796.0
2021-12-17,1808.0
2021-12-20,1786.0
2021-12-21,1814.0
2021-12-22,1809.0
2021-12-23,1816.0
2021-12-24,1805.0
2021-12-27,1809.0
2021-12-28,1786.0
2021-12-29,1761.0
2021-12-30,1730.0
2021-12-31,1630.0
2022-01-04,1670.0
2022-01-05,1700.0
2022-01-06,1670.0
2022-01-07,1819.0
2022-01-10,1737.0
2022-01-11,1775.0
2022-01-12,1700.0
2022-01-13,1850.0
2022-01-17,1754.0
