datetime,JM2209
2021-09-15,2122.0
2021-09-16,2120.0
2021-09-17,2058.0
2021-09-22,2231.0
2021-09-23,2298.5
2021-09-24,2162.0
2021-09-27,2251.5
2021-09-28,2327.5
2021-09-29,2316.0
2021-09-30,2509.0
2021-10-08,2438.0
2021-10-11,2601.5
2021-10-12,2590.0
2021-10-13,2685.0
2021-10-14,2675.0
2021-10-15,2755.5
2021-10-18,2860.5
2021-10-19,2826.0
2021-10-20,2603.0
2021-10-21,2335.0
2021-10-22,2139.0
2021-10-25,2145.0
2021-10-26,2108.5
2021-10-27,1941.5
2021-10-28,1814.0
2021-10-29,1825.5
2021-11-01,1725.0
2021-11-02,1640.5
2021-11-03,1789.5
2021-11-04,1710.0
2021-11-05,1709.5
2021-11-08,1698.5
2021-11-09,1657.0
2021-11-10,1641.0
2021-11-11,1752.5
2021-11-12,1667.0
2021-11-15,1621.0
2021-11-16,1588.0
2021-11-17,1561.5
2021-11-18,1482.5
2021-11-19,1548.0
2021-11-22,1582.5
2021-11-23,1640.0
2021-11-24,1815.0
2021-11-25,1784.0
2021-11-26,1651.5
2021-11-29,1700.0
2021-11-30,1792.5
2021-12-01,1877.5
2021-12-02,1802.0
2021-12-03,1912.0
2021-12-06,1876.0
2021-12-07,1974.0
2021-12-08,1990.0
2021-12-09,1994.5
2021-12-10,1875.0
2021-12-13,1921.0
2021-12-14,1915.0
2021-12-15,1935.0
2021-12-16,2040.0
2021-12-17,2071.0
2021-12-20,2051.0
2021-12-21,2109.5
2021-12-22,2100.0
2021-12-23,2123.0
2021-12-24,2185.0
2021-12-27,2070.5
2021-12-28,2053.0
2021-12-29,2064.5
2021-12-30,2062.5
2021-12-31,2096.0
2022-01-04,2152.5
2022-01-05,2182.5
2022-01-06,2184.0
2022-01-07,2150.0
2022-01-10,2151.0
2022-01-11,2153.0
2022-01-12,2218.5
2022-01-13,2180.5
2022-01-14,2174.5
2022-01-17,2076.0
2022-01-18,2170.0
2022-01-19,2118.5
2022-01-20,2169.5
2022-01-21,2072.0
2022-01-24,2040.5
2022-01-25,2074.5
2022-01-26,2060.0
2022-01-27,2126.0
2022-01-28,2138.0
2022-02-07,2167.0
2022-02-08,2315.0
2022-02-09,2184.0
2022-02-10,2210.0
2022-02-11,2220.0
2022-02-14,2288.5
2022-02-15,2274.5
2022-02-16,2289.0
2022-02-17,2281.0
2022-02-18,2379.0
2022-02-21,2473.0
