datetime,Y2001
2019-01-16,5686.0
2019-01-17,5656.0
2019-01-18,5736.0
2019-01-21,5836.0
2019-01-22,5836.0
2019-01-23,5832.0
2019-01-24,5844.0
2019-01-25,5870.0
2019-01-28,5938.0
2019-01-29,5936.0
2019-01-30,5934.0
2019-01-31,5908.0
2019-02-01,5892.0
2019-02-11,5922.0
2019-02-12,5894.0
2019-02-13,5916.0
2019-02-14,5908.0
2019-02-15,5880.0
2019-02-18,5918.0
2019-02-19,6000.0
2019-02-20,5928.0
2019-02-21,5912.0
2019-02-22,5922.0
2019-02-25,5922.0
2019-02-26,5860.0
2019-02-27,5860.0
2019-02-28,5876.0
2019-03-01,5944.0
2019-03-04,5980.0
2019-03-05,5968.0
2019-03-06,5990.0
2019-03-07,5922.0
2019-03-08,5918.0
2019-03-11,5902.0
2019-03-12,5880.0
2019-03-13,5856.0
2019-03-14,5828.0
2019-03-15,5784.0
2019-03-18,5820.0
2019-03-19,5800.0
2019-03-20,5830.0
2019-03-21,5812.0
2019-03-22,5788.0
2019-03-25,5730.0
2019-03-26,5730.0
2019-03-27,5752.0
2019-03-28,5700.0
2019-03-29,5662.0
2019-04-01,5680.0
2019-04-02,5688.0
2019-04-03,5716.0
2019-04-04,5712.0
2019-04-08,5720.0
2019-04-09,5748.0
2019-04-10,5728.0
2019-04-11,5718.0
2019-04-12,5724.0
2019-04-15,5706.0
2019-04-16,5678.0
2019-04-17,5694.0
2019-04-18,5628.0
2019-04-19,5644.0
2019-04-23,5642.0
2019-04-24,5592.0
2019-04-25,5588.0
2019-04-26,5506.0
2019-04-29,5512.0
2019-04-30,5532.0
2019-05-06,5494.0
2019-05-07,5560.0
2019-05-08,5538.0
2019-05-09,5568.0
2019-05-10,5530.0
2019-05-13,5530.0
2019-05-14,5526.0
2019-05-15,5580.0
2019-05-16,5620.0
2019-05-17,5624.0
2019-05-20,5614.0
2019-05-21,5638.0
2019-05-22,5554.0
2019-05-23,5508.0
2019-05-24,5512.0
2019-05-27,5534.0
2019-05-28,5548.0
2019-05-29,5704.0
2019-05-30,5628.0
2019-05-31,5640.0
2019-06-03,5552.0
2019-06-04,5608.0
2019-06-05,5600.0
2019-06-06,5588.0
2019-06-10,5608.0
2019-06-11,5618.0
2019-06-12,5562.0
2019-06-13,5612.0
2019-06-14,5628.0
2019-06-17,5676.0
2019-06-18,5662.0
2019-06-19,5600.0
2019-06-20,5596.0
2019-06-21,5576.0
2019-06-24,5546.0
2019-06-25,5562.0
2019-06-26,5528.0
2019-06-27,5574.0
2019-06-28,5544.0
2019-07-01,5604.0
2019-07-02,5592.0
2019-07-03,5572.0
2019-07-04,5600.0
2019-07-05,5602.0
2019-07-08,5626.0
2019-07-09,5572.0
2019-07-10,5604.0
2019-07-11,5606.0
2019-07-12,5572.0
2019-07-15,5632.0
2019-07-16,5606.0
2019-07-17,5582.0
2019-07-18,5576.0
2019-07-19,5562.0
2019-07-22,5584.0
2019-07-23,5594.0
2019-07-24,5630.0
2019-07-25,5684.0
2019-07-26,5694.0
2019-07-29,5736.0
2019-07-30,5730.0
2019-07-31,5708.0
2019-08-01,5682.0
2019-08-02,5718.0
2019-08-05,5850.0
2019-08-06,5874.0
2019-08-07,5888.0
2019-08-08,5966.0
2019-08-09,6150.0
2019-08-12,6160.0
2019-08-13,6206.0
