d,c
2024-09-18,2279.0
2024-09-19,2269.0
2024-09-20,2265.0
2024-09-23,2248.0
2024-09-24,2253.0
2024-09-25,2253.0
2024-09-26,2254.0
2024-09-27,2280.0
2024-09-30,2340.0
2024-10-08,2305.0
2024-10-09,2305.0
2024-10-10,2303.0
2024-10-11,2305.0
2024-10-14,2312.0
2024-10-15,2310.0
2024-10-16,2302.0
2024-10-17,2285.0
2024-10-18,2293.0
2024-10-21,2267.0
2024-10-22,2277.0
2024-10-23,2317.0
2024-10-24,2317.0
2024-10-25,2315.0
2024-10-28,2329.0
2024-10-29,2333.0
2024-10-30,2351.0
2024-10-31,2352.0
2024-11-01,2343.0
2024-11-04,2329.0
2024-11-05,2337.0
2024-11-06,2336.0
2024-11-07,2349.0
2024-11-08,2328.0
2024-11-11,2315.0
2024-11-12,2317.0
2024-11-13,2318.0
2024-11-14,2320.0
2024-11-15,2311.0
2024-11-18,2329.0
2024-11-19,2328.0
2024-11-20,2322.0
2024-11-21,2325.0
2024-11-22,2315.0
2024-11-25,2320.0
2024-11-26,2316.0
2024-11-27,2310.0
2024-11-28,2309.0
2024-11-29,2294.0
2024-12-02,2273.0
2024-12-03,2260.0
2024-12-04,2224.0
2024-12-05,2242.0
2024-12-06,2228.0
2024-12-09,2226.0
2024-12-10,2254.0
2024-12-11,2260.0
2024-12-12,2253.0
2024-12-13,2254.0
2024-12-16,2248.0
2024-12-17,2236.0
2024-12-18,2226.0
2024-12-19,2226.0
2024-12-20,2239.0
2024-12-23,2230.0
2024-12-24,2233.0
2024-12-25,2250.0
2024-12-26,2256.0
2024-12-27,2279.0
2024-12-30,2285.0
2024-12-31,2277.0
2025-01-02,2278.0
2025-01-03,2280.0
2025-01-06,2280.0
2025-01-07,2275.0
2025-01-08,2279.0
2025-01-09,2280.0
2025-01-10,2294.0
2025-01-13,2316.0
2025-01-14,2323.0
2025-01-15,2320.0
2025-01-16,2333.0
2025-01-17,2333.0
2025-01-20,2324.0
2025-01-21,2313.0
2025-01-22,2306.0
2025-01-23,2312.0
2025-01-24,2306.0
2025-01-27,2324.0
2025-02-05,2329.0
2025-02-06,2343.0
2025-02-07,2332.0
2025-02-10,2339.0
2025-02-11,2343.0
2025-02-12,2343.0
2025-02-13,2342.0
2025-02-14,2338.0
2025-02-17,2331.0
2025-02-18,2329.0
2025-02-19,2334.0
2025-02-20,2317.0
2025-02-21,2325.0
2025-02-24,2335.0
2025-02-25,2331.0
2025-02-26,2328.0
2025-02-27,2341.0
2025-02-28,2339.0
2025-03-03,2359.0
2025-03-04,2355.0
2025-03-05,2335.0
2025-03-06,2360.0
2025-03-07,2352.0
2025-03-10,2358.0
