datetime,PP2001
2019-01-16,8310.0
2019-01-17,8286.0
2019-01-18,8390.0
2019-01-21,8435.0
2019-01-22,8337.0
2019-01-23,8352.0
2019-01-24,8288.0
2019-01-25,8300.0
2019-01-28,8274.0
2019-01-29,8195.0
2019-01-30,8342.0
2019-01-31,8380.0
2019-02-01,8387.0
2019-02-11,8310.0
2019-02-12,8320.0
2019-02-13,8243.0
2019-02-14,8270.0
2019-02-15,8210.0
2019-02-18,8225.0
2019-02-19,8350.0
2019-02-20,8358.0
2019-02-21,8357.0
2019-02-22,8350.0
2019-02-25,8307.0
2019-02-26,8375.0
2019-02-27,8296.0
2019-02-28,8287.0
2019-03-01,8446.0
2019-03-04,8545.0
2019-03-05,8492.0
2019-03-06,8528.0
2019-03-07,8430.0
2019-03-08,8376.0
2019-03-11,8413.0
2019-03-12,8455.0
2019-03-13,8433.0
2019-03-14,8389.0
2019-03-15,8297.0
2019-03-18,8148.0
2019-03-19,8150.0
2019-03-20,8154.0
2019-03-21,8195.0
2019-03-22,8217.0
2019-03-25,8206.0
2019-03-26,8164.0
2019-03-27,8147.0
2019-03-28,8088.0
2019-03-29,8105.0
2019-04-01,8177.0
2019-04-02,8225.0
2019-04-03,8297.0
2019-04-04,8292.0
2019-04-08,8531.0
2019-04-09,8508.0
2019-04-10,8510.0
2019-04-11,8524.0
2019-04-12,8533.0
2019-04-15,8480.0
2019-04-16,8438.0
2019-04-17,8450.0
2019-04-18,8362.0
2019-04-19,8388.0
2019-04-23,8452.0
2019-04-24,8402.0
2019-04-25,8359.0
2019-04-26,8320.0
2019-04-29,8345.0
2019-04-30,8398.0
2019-05-06,8338.0
2019-05-07,8394.0
2019-05-08,8264.0
2019-05-09,8156.0
2019-05-10,8185.0
2019-05-13,8086.0
2019-05-14,7885.0
2019-05-15,7968.0
2019-05-16,8050.0
2019-05-17,8041.0
2019-05-20,8119.0
2019-05-21,8220.0
2019-05-22,8142.0
2019-05-23,8005.0
2019-05-24,7949.0
2019-05-27,7934.0
2019-05-28,8018.0
2019-05-29,8065.0
2019-05-30,7972.0
2019-05-31,7933.0
2019-06-03,7778.0
2019-06-04,7715.0
2019-06-05,7600.0
2019-06-06,7626.0
2019-06-10,7667.0
2019-06-11,7690.0
2019-06-12,7601.0
2019-06-13,7667.0
2019-06-14,7638.0
2019-06-17,7663.0
2019-06-18,7693.0
2019-06-19,7795.0
2019-06-20,7915.0
2019-06-21,7911.0
2019-06-24,7951.0
2019-06-25,7929.0
2019-06-26,8001.0
2019-06-27,7930.0
2019-06-28,7930.0
2019-07-01,8099.0
2019-07-02,8347.0
2019-07-03,8329.0
2019-07-04,8185.0
2019-07-05,8287.0
2019-07-08,8370.0
2019-07-09,8267.0
2019-07-10,8270.0
2019-07-11,8244.0
2019-07-12,8116.0
2019-07-15,8253.0
2019-07-16,8242.0
2019-07-17,8187.0
2019-07-18,8160.0
2019-07-19,8125.0
2019-07-22,8169.0
2019-07-23,8235.0
2019-07-24,8241.0
2019-07-25,8205.0
2019-07-26,8265.0
2019-07-29,8270.0
2019-07-30,8272.0
2019-07-31,8201.0
2019-08-01,8295.0
2019-08-02,8204.0
2019-08-05,8016.0
2019-08-06,8077.0
2019-08-07,8058.0
2019-08-08,8055.0
2019-08-09,8163.0
2019-08-12,8168.0
2019-08-13,8150.0
2019-08-14,8184.0
2019-08-15,8129.0
2019-08-16,8134.0
2019-08-19,8128.0
2019-08-20,8189.0
2019-08-21,8116.0
2019-08-22,8022.0
2019-08-23,7905.0
2019-08-26,7909.0
2019-08-27,7868.0
2019-08-28,7833.0
2019-08-29,7787.0
2019-08-30,7939.0
2019-09-02,7997.0
2019-09-03,7978.0
2019-09-04,8074.0
2019-09-05,8077.0
2019-09-06,8066.0
2019-09-09,8181.0
2019-09-10,8108.0
2019-09-11,8124.0
2019-09-12,8081.0
2019-09-16,8353.0
2019-09-17,8430.0
2019-09-18,8299.0
2019-09-19,8194.0
2019-09-20,8221.0
2019-09-23,8261.0
2019-09-24,8274.0
2019-09-25,8269.0
2019-09-26,8240.0
2019-09-27,8147.0
2019-09-30,8183.0
2019-10-08,8120.0
2019-10-09,8130.0
2019-10-10,8121.0
2019-10-11,8162.0
2019-10-14,8262.0
2019-10-15,8194.0
2019-10-16,8100.0
2019-10-17,8075.0
2019-10-18,8113.0
2019-10-21,8030.0
2019-10-22,8044.0
2019-10-23,8063.0
2019-10-24,8114.0
2019-10-25,8085.0
2019-10-28,8028.0
2019-10-29,7973.0
2019-10-30,7975.0
2019-10-31,7944.0
2019-11-01,7965.0
2019-11-04,8005.0
2019-11-05,8022.0
2019-11-06,8008.0
2019-11-07,7988.0
2019-11-08,7982.0
2019-11-11,7913.0
2019-11-12,8019.0
2019-11-13,7960.0
2019-11-14,7954.0
2019-11-15,7860.0
2019-11-18,7879.0
2019-11-19,7856.0
2019-11-20,7888.0
2019-11-21,7941.0
2019-11-22,7956.0
2019-11-25,8034.0
2019-11-26,7993.0
2019-11-27,8016.0
