datetime,L2109
2020-09-15,7300.0
2020-09-16,7350.0
2020-09-17,7300.0
2020-09-18,7360.0
2020-09-21,7380.0
2020-09-22,7260.0
2020-09-23,7250.0
2020-09-24,7205.0
2020-09-25,7305.0
2020-09-28,7290.0
2020-09-29,7230.0
2020-09-30,7130.0
2020-10-09,7360.0
2020-10-12,7455.0
2020-10-13,7415.0
2020-10-14,7405.0
2020-10-15,7340.0
2020-10-16,7320.0
2020-10-19,7305.0
2020-10-20,7300.0
2020-10-21,7310.0
2020-10-22,7300.0
2020-10-23,7230.0
2020-10-26,7255.0
2020-10-27,7255.0
2020-10-28,7235.0
2020-10-29,7190.0
2020-10-30,7220.0
2020-11-02,7365.0
2020-11-03,7435.0
2020-11-04,7400.0
2020-11-05,7330.0
2020-11-06,7345.0
2020-11-09,7315.0
2020-11-10,7260.0
2020-11-11,7345.0
2020-11-12,7390.0
2020-11-13,7445.0
2020-11-16,7540.0
2020-11-17,7590.0
2020-11-18,7615.0
2020-11-19,7660.0
2020-11-20,7625.0
2020-11-23,7680.0
2020-11-24,7755.0
2020-11-25,7710.0
2020-11-26,7685.0
2020-11-27,7745.0
2020-11-30,7715.0
2020-12-01,7695.0
2020-12-02,7560.0
2020-12-03,7580.0
2020-12-04,7730.0
2020-12-07,7850.0
2020-12-08,7810.0
2020-12-09,7795.0
2020-12-10,7835.0
2020-12-11,7900.0
2020-12-14,7900.0
2020-12-15,7765.0
2020-12-16,7770.0
2020-12-17,7830.0
2020-12-18,7885.0
2020-12-21,7770.0
2020-12-22,7730.0
2020-12-23,7705.0
2020-12-24,7840.0
2020-12-25,7650.0
2020-12-28,7560.0
2020-12-29,7560.0
2020-12-30,7525.0
2020-12-31,7710.0
2021-01-04,7745.0
2021-01-05,7685.0
2021-01-06,7610.0
2021-01-07,7560.0
2021-01-08,7445.0
2021-01-11,7485.0
2021-01-12,7535.0
2021-01-13,7590.0
2021-01-14,7535.0
2021-01-15,7570.0
2021-01-18,7705.0
2021-01-19,7660.0
2021-01-20,7620.0
2021-01-21,7740.0
2021-01-22,7790.0
2021-01-25,7650.0
2021-01-26,7670.0
2021-01-27,7760.0
2021-01-28,7840.0
2021-01-29,7860.0
2021-02-01,7755.0
2021-02-02,7755.0
2021-02-03,7835.0
2021-02-04,7945.0
2021-02-05,7905.0
2021-02-08,7905.0
2021-02-09,7860.0
2021-02-10,7845.0
2021-02-18,8355.0
2021-02-19,8525.0
2021-02-22,8715.0
2021-02-23,8620.0
2021-02-24,8505.0
2021-02-25,8690.0
2021-02-26,8690.0
2021-03-01,8595.0
2021-03-02,8645.0
2021-03-03,8790.0
2021-03-04,8745.0
2021-03-05,8755.0
2021-03-08,8985.0
2021-03-09,8790.0
2021-03-10,8655.0
2021-03-11,8815.0
2021-03-12,8870.0
2021-03-15,8940.0
2021-03-16,8910.0
2021-03-17,8825.0
2021-03-18,8740.0
2021-03-19,8555.0
2021-03-22,8585.0
2021-03-23,8455.0
2021-03-24,8455.0
2021-03-25,8480.0
2021-03-26,8570.0
2021-03-29,8540.0
2021-03-30,8490.0
2021-03-31,8415.0
2021-04-01,8540.0
2021-04-02,8630.0
2021-04-06,8620.0
2021-04-07,8655.0
2021-04-08,8555.0
2021-04-09,8455.0
2021-04-12,8280.0
2021-04-13,8205.0
2021-04-14,8235.0
2021-04-15,8345.0
2021-04-16,8345.0
2021-04-19,8340.0
2021-04-20,8260.0
2021-04-21,8085.0
2021-04-22,8130.0
2021-04-23,8100.0
2021-04-26,8120.0
2021-04-27,8185.0
2021-04-28,8190.0
2021-04-29,8165.0
2021-04-30,8040.0
2021-05-06,8235.0
2021-05-07,8475.0
2021-05-10,8360.0
2021-05-11,8245.0
2021-05-12,8360.0
2021-05-13,8205.0
2021-05-14,8105.0
2021-05-17,8080.0
2021-05-18,8065.0
2021-05-19,7920.0
2021-05-20,7835.0
2021-05-21,7810.0
2021-05-24,7805.0
2021-05-25,7830.0
2021-05-26,7890.0
2021-05-27,7765.0
2021-05-28,7665.0
2021-05-31,7755.0
2021-06-01,7865.0
2021-06-02,7815.0
2021-06-03,7815.0
2021-06-04,7725.0
2021-06-07,7555.0
2021-06-08,7550.0
2021-06-09,7620.0
2021-06-10,7615.0
2021-06-11,7670.0
2021-06-15,7670.0
2021-06-16,7720.0
2021-06-17,7725.0
2021-06-18,7790.0
2021-06-21,7895.0
