datetime,J1905
2018-10-26,2283.0
2018-10-29,2223.0
2018-10-30,2234.0
2018-10-31,2210.0
2018-11-01,2165.0
2018-11-02,2187.0
2018-11-05,2215.5
2018-11-06,2187.5
2018-11-07,2128.0
2018-11-08,2088.5
2018-11-09,2081.5
2018-11-12,1978.0
2018-11-13,1975.5
2018-11-14,2025.0
2018-11-15,2058.5
2018-11-16,2068.0
2018-11-19,2084.0
2018-11-20,2033.0
2018-11-21,2051.0
2018-11-22,2037.0
2018-11-23,1980.0
2018-11-26,1882.0
2018-11-27,1797.0
2018-11-28,1809.0
2018-11-29,1832.0
2018-11-30,1830.0
2018-12-03,1906.0
2018-12-04,1931.0
2018-12-05,1986.0
2018-12-06,1933.0
2018-12-07,2063.0
2018-12-10,1985.0
2018-12-11,1963.0
2018-12-12,1965.0
2018-12-13,2019.0
2018-12-14,2016.0
2018-12-17,2028.0
2018-12-18,1984.0
2018-12-19,1977.0
2018-12-20,1986.0
2018-12-21,1993.0
2018-12-24,1980.0
2018-12-25,1889.0
2018-12-26,1893.0
2018-12-27,1889.0
2018-12-28,1901.0
2019-01-02,1877.0
2019-01-03,1937.0
2019-01-04,1941.0
2019-01-07,1964.0
2019-01-08,1949.0
2019-01-09,1946.0
2019-01-10,1935.0
2019-01-11,1982.0
2019-01-14,2015.0
2019-01-15,2019.0
2019-01-16,2035.0
2019-01-17,2035.0
2019-01-18,2066.0
2019-01-21,2030.0
2019-01-22,2019.0
2019-01-23,2043.0
2019-01-24,2035.0
2019-01-25,2049.0
2019-01-28,2041.0
2019-01-29,2026.0
2019-01-30,2020.0
2019-01-31,2062.0
2019-02-01,2113.0
2019-02-11,2097.0
2019-02-12,2101.0
2019-02-13,2066.0
2019-02-14,2089.0
2019-02-15,2043.0
2019-02-18,2068.0
2019-02-19,2085.0
2019-02-20,2113.0
2019-02-21,2127.0
2019-02-22,2163.0
2019-02-25,2138.0
2019-02-26,2144.0
2019-02-27,2122.0
2019-02-28,2125.0
2019-03-01,2168.0
2019-03-04,2108.0
2019-03-05,2087.0
2019-03-06,2064.0
2019-03-07,2080.0
2019-03-08,2024.0
2019-03-11,1967.0
2019-03-12,2005.0
2019-03-13,1986.0
2019-03-14,2012.0
2019-03-15,1994.0
2019-03-18,1968.0
2019-03-19,1964.0
2019-03-20,1968.0
2019-03-21,1972.0
2019-03-22,1999.0
2019-03-25,1974.0
2019-03-26,1968.0
2019-03-27,1948.0
2019-03-28,1965.0
2019-03-29,1984.5
2019-04-01,2017.0
2019-04-02,2005.0
2019-04-03,2026.0
2019-04-04,2027.0
2019-04-08,2049.0
2019-04-09,2017.0
2019-04-10,2009.0
2019-04-11,1994.0
2019-04-12,2010.0
2019-04-15,2029.0
2019-04-16,2036.5
2019-04-17,2030.5
2019-04-18,2010.0
2019-04-19,2037.0
2019-04-23,2030.0
2019-04-24,2035.0
2019-04-25,2030.0
2019-04-26,2026.5
2019-04-29,2048.0
2019-04-30,2068.0
2019-05-06,2109.0
2019-05-07,2146.5
2019-05-08,2160.0
2019-05-09,2175.0
2019-05-10,2174.0
2019-05-13,2155.5
2019-05-14,2106.0
2019-05-15,2167.0
2019-05-16,2179.5
2019-05-17,2230.5
