d,c
2024-01-16,813.0
2024-01-17,801.5
2024-01-18,817.5
2024-01-19,825.0
2024-01-22,820.5
2024-01-23,830.5
2024-01-24,839.5
2024-01-25,857.5
2024-01-26,857.0
2024-01-29,865.0
2024-01-30,850.5
2024-01-31,835.0
2024-02-01,848.5
2024-02-02,822.0
2024-02-05,826.0
2024-02-06,825.0
2024-02-07,824.5
2024-02-08,840.0
2024-02-19,833.0
2024-02-20,799.0
2024-02-21,785.0
2024-02-22,790.0
2024-02-23,793.5
2024-02-26,770.5
2024-02-27,786.0
2024-02-28,777.0
2024-02-29,778.5
2024-03-01,761.0
2024-03-04,780.0
2024-03-05,774.0
2024-03-06,789.5
2024-03-07,800.0
2024-03-08,795.0
2024-03-11,760.0
2024-03-12,770.0
2024-03-13,757.5
2024-03-14,748.0
2024-03-15,731.5
2024-03-18,749.0
2024-03-19,761.0
2024-03-20,757.5
2024-03-21,776.5
2024-03-22,772.0
2024-03-25,768.5
2024-03-26,738.5
2024-03-27,724.0
2024-03-28,726.0
2024-03-29,714.5
2024-04-01,736.0
2024-04-02,737.0
2024-04-03,722.0
2024-04-08,757.5
2024-04-09,778.5
2024-04-10,777.5
2024-04-11,788.0
2024-04-12,801.5
2024-04-15,802.0
2024-04-16,786.5
2024-04-17,824.5
2024-04-18,831.0
2024-04-19,828.5
2024-04-22,824.5
2024-04-23,811.5
2024-04-24,845.5
2024-04-25,842.0
2024-04-26,847.5
2024-04-29,841.5
2024-04-30,843.5
2024-05-06,863.5
2024-05-07,859.5
2024-05-08,840.5
2024-05-09,839.5
2024-05-10,846.0
2024-05-13,857.0
2024-05-14,837.5
2024-05-15,831.5
2024-05-16,852.0
2024-05-17,864.0
2024-05-20,875.5
2024-05-21,890.0
2024-05-22,908.5
2024-05-23,891.5
2024-05-24,895.5
2024-05-27,882.5
2024-05-28,866.0
2024-05-29,874.5
2024-05-30,838.5
2024-05-31,840.5
2024-06-03,820.5
2024-06-04,815.5
2024-06-05,807.0
2024-06-06,820.5
2024-06-07,820.5
2024-06-11,787.5
2024-06-12,791.5
2024-06-13,799.0
2024-06-14,807.0
2024-06-17,792.5
2024-06-18,797.0
2024-06-19,801.0
2024-06-20,801.5
2024-06-21,791.5
2024-06-24,774.0
2024-06-25,780.0
2024-06-26,804.5
2024-06-27,798.0
2024-06-28,803.5
2024-07-01,821.0
2024-07-02,826.0
2024-07-03,849.0
2024-07-04,850.5
2024-07-05,828.0
2024-07-08,808.5
2024-07-09,817.5
2024-07-10,795.5
2024-07-11,811.5
2024-07-12,810.5
2024-07-15,815.0
2024-07-16,806.0
2024-07-17,782.5
2024-07-18,791.5
2024-07-19,783.5
2024-07-22,776.5
2024-07-23,755.5
2024-07-24,756.5
2024-07-25,748.0
2024-07-26,765.0
2024-07-29,763.0
2024-07-30,737.5
2024-07-31,749.0
2024-08-01,767.0
2024-08-02,779.0
2024-08-05,776.5
2024-08-06,763.0
2024-08-07,749.0
2024-08-08,729.5
2024-08-09,741.5
2024-08-12,734.0
2024-08-13,734.5
2024-08-14,713.0
2024-08-15,703.5
2024-08-16,697.0
2024-08-19,712.0
2024-08-20,710.5
2024-08-21,742.0
2024-08-22,730.0
2024-08-23,719.5
2024-08-26,750.5
2024-08-27,758.0
2024-08-28,754.5
2024-08-29,760.0
2024-08-30,754.0
2024-09-02,723.5
2024-09-03,703.5
2024-09-04,689.5
2024-09-05,678.5
2024-09-06,684.0
2024-09-09,685.0
2024-09-10,675.0
2024-09-11,694.0
2024-09-12,707.0
2024-09-13,694.0
2024-09-18,675.0
2024-09-19,693.0
2024-09-20,680.0
2024-09-23,658.5
2024-09-24,699.5
2024-09-25,709.0
2024-09-26,728.0
2024-09-27,750.0
2024-09-30,821.5
2024-10-08,783.5
2024-10-09,777.5
2024-10-10,775.5
2024-10-11,789.0
2024-10-14,800.5
2024-10-15,791.5
2024-10-16,782.5
2024-10-17,746.0
2024-10-18,760.5
2024-10-21,769.5
2024-10-22,762.0
2024-10-23,746.0
2024-10-24,755.0
2024-10-25,769.5
2024-10-28,783.5
2024-10-29,777.5
2024-10-30,785.5
2024-10-31,781.5
2024-11-01,770.5
2024-11-04,779.0
2024-11-05,791.0
2024-11-06,781.5
2024-11-07,799.5
2024-11-08,776.0
2024-11-11,762.0
2024-11-12,766.0
2024-11-13,762.5
2024-11-14,756.0
2024-11-15,736.0
2024-11-18,761.0
2024-11-19,776.0
2024-11-20,774.5
2024-11-21,777.5
2024-11-22,769.0
2024-11-25,781.5
2024-11-26,783.0
2024-11-27,792.0
2024-11-28,786.5
2024-11-29,797.5
2024-12-02,806.0
2024-12-03,813.5
2024-12-04,812.0
2024-12-05,800.5
2024-12-06,797.5
2024-12-09,808.5
2024-12-10,817.0
2024-12-11,809.5
2024-12-12,818.5
2024-12-13,809.0
2024-12-16,810.5
2024-12-17,808.0
2024-12-18,792.0
2024-12-19,790.0
2024-12-20,783.0
2024-12-23,790.0
2024-12-24,793.0
2024-12-25,785.5
2024-12-26,785.5
2024-12-27,771.0
2024-12-30,783.0
2024-12-31,776.0
2025-01-02,780.0
2025-01-03,766.0
2025-01-06,762.0
2025-01-07,757.0
2025-01-08,750.5
2025-01-09,763.0
2025-01-10,770.0
2025-01-13,777.5
2025-01-15,771.5
