datetime,JM2105
2020-05-20,1084.0
2020-05-21,1088.0
2020-05-22,1074.0
2020-05-25,1072.0
2020-05-26,1066.5
2020-05-27,1072.0
2020-05-28,1066.5
2020-05-29,1068.0
2020-06-01,1074.5
2020-06-02,1080.0
2020-06-03,1080.0
2020-06-04,1082.0
2020-06-05,1082.0
2020-06-08,1100.0
2020-06-09,1099.0
2020-06-10,1098.5
2020-06-11,1103.0
2020-06-12,1106.0
2020-06-15,1088.0
2020-06-16,1106.0
2020-06-17,1094.0
2020-06-18,1107.0
2020-06-19,1100.5
2020-06-22,1100.0
2020-06-23,1102.0
2020-06-24,1107.0
2020-06-29,1090.5
2020-06-30,1101.0
2020-07-01,1098.5
2020-07-02,1114.5
2020-07-03,1109.0
2020-07-06,1106.5
2020-07-07,1102.0
2020-07-08,1111.0
2020-07-09,1125.0
2020-07-10,1120.0
2020-07-13,1130.0
2020-07-14,1120.0
2020-07-15,1120.5
2020-07-16,1127.0
2020-07-17,1132.0
2020-07-20,1133.5
2020-07-21,1149.0
2020-07-22,1141.0
2020-07-23,1160.5
2020-07-24,1165.0
2020-07-27,1156.5
2020-07-28,1154.5
2020-07-29,1168.0
2020-07-30,1160.0
2020-07-31,1160.0
2020-08-03,1169.0
2020-08-04,1169.0
2020-08-05,1179.5
2020-08-06,1186.5
2020-08-07,1189.5
2020-08-10,1184.5
2020-08-11,1172.0
2020-08-12,1166.5
2020-08-13,1161.0
2020-08-14,1168.5
2020-08-17,1171.0
2020-08-18,1183.5
2020-08-19,1167.0
2020-08-20,1165.0
2020-08-21,1163.5
2020-08-24,1177.5
2020-08-25,1179.0
2020-08-26,1179.5
2020-08-27,1185.0
2020-08-28,1191.5
2020-08-31,1200.0
2020-09-01,1222.0
2020-09-02,1233.0
2020-09-03,1238.0
2020-09-04,1233.0
2020-09-07,1240.0
2020-09-08,1217.5
2020-09-09,1217.5
2020-09-10,1207.0
2020-09-11,1215.5
2020-09-14,1219.0
2020-09-15,1209.5
2020-09-16,1190.5
2020-09-17,1202.5
2020-09-18,1219.5
2020-09-21,1208.0
2020-09-22,1204.5
2020-09-23,1202.5
2020-09-24,1192.5
2020-09-25,1182.5
2020-09-28,1195.5
2020-09-29,1208.0
2020-09-30,1206.5
2020-10-09,1249.0
2020-10-12,1258.5
2020-10-13,1259.5
2020-10-14,1262.0
2020-10-15,1255.0
2020-10-16,1248.0
2020-10-19,1236.0
2020-10-20,1249.0
2020-10-21,1249.5
2020-10-22,1254.0
2020-10-23,1250.0
2020-10-26,1243.0
2020-10-27,1241.0
2020-10-28,1252.0
2020-10-29,1259.5
2020-10-30,1257.0
2020-11-02,1269.0
2020-11-03,1256.0
2020-11-04,1270.5
2020-11-05,1277.5
2020-11-06,1282.5
2020-11-09,1286.5
2020-11-10,1279.0
2020-11-11,1310.5
2020-11-12,1323.0
2020-11-13,1337.5
2020-11-16,1313.5
2020-11-17,1300.0
2020-11-18,1304.0
2020-11-19,1303.0
2020-11-20,1310.0
2020-11-23,1337.5
2020-11-24,1375.0
2020-11-25,1380.0
2020-11-26,1397.0
2020-11-27,1395.5
2020-11-30,1410.5
2020-12-01,1447.0
2020-12-02,1471.0
2020-12-03,1449.5
2020-12-04,1455.0
2020-12-07,1448.5
2020-12-08,1460.0
2020-12-09,1529.5
2020-12-10,1557.0
2020-12-11,1522.0
2020-12-14,1491.5
2020-12-15,1513.5
2020-12-16,1557.5
2020-12-17,1567.5
2020-12-18,1613.0
2020-12-21,1683.0
2020-12-22,1615.5
2020-12-23,1627.0
2020-12-24,1626.0
2020-12-25,1687.5
2020-12-28,1712.5
2020-12-29,1661.0
2020-12-30,1640.5
2020-12-31,1629.0
2021-01-04,1688.0
2021-01-05,1709.0
2021-01-06,1698.0
2021-01-07,1730.0
2021-01-08,1772.0
2021-01-11,1781.5
2021-01-12,1734.5
2021-01-13,1651.5
2021-01-14,1666.0
2021-01-15,1727.0
2021-01-18,1707.0
2021-01-19,1657.5
2021-01-20,1630.0
2021-01-21,1653.5
2021-01-22,1623.5
2021-01-25,1631.5
2021-01-26,1581.5
2021-01-27,1601.5
2021-01-28,1565.5
2021-01-29,1510.0
2021-02-01,1501.0
2021-02-02,1465.5
2021-02-03,1452.5
2021-02-04,1509.5
2021-02-05,1513.0
2021-02-08,1528.0
2021-02-09,1553.5
2021-02-10,1547.0
2021-02-18,1608.5
2021-02-19,1567.5
2021-02-22,1505.0
2021-02-23,1461.5
2021-02-24,1483.0
2021-02-25,1527.5
2021-02-26,1474.0
2021-03-01,1402.0
2021-03-02,1490.0
2021-03-03,1524.5
2021-03-04,1503.0
2021-03-05,1481.5
2021-03-08,1509.5
2021-03-09,1467.0
2021-03-10,1516.5
2021-03-11,1543.5
2021-03-12,1505.0
2021-03-15,1485.5
2021-03-16,1537.5
2021-03-17,1602.5
2021-03-18,1587.5
2021-03-19,1598.0
2021-03-22,1547.5
2021-03-23,1548.0
2021-03-24,1539.5
2021-03-25,1549.0
2021-03-26,1560.0
2021-03-29,1645.5
2021-03-30,1648.0
2021-03-31,1659.0
2021-04-01,1591.0
2021-04-02,1570.0
2021-04-06,1594.0
2021-04-07,1585.0
2021-04-08,1556.5
2021-04-09,1573.0
2021-04-12,1599.0
2021-04-13,1602.0
2021-04-14,1603.0
2021-04-15,1600.5
2021-04-16,1684.0
2021-04-19,1655.0
2021-04-20,1643.5
2021-04-21,1619.5
2021-04-22,1633.0
2021-04-23,1628.5
2021-04-26,1664.0
2021-04-27,1641.5
2021-04-28,1619.0
2021-04-29,1590.0
2021-04-30,1680.0
2021-05-06,1723.0
2021-05-07,1790.0
2021-05-10,1730.5
2021-05-12,1720.0
2021-05-13,1720.0
2021-05-14,1700.0
2021-05-17,1777.0
2021-05-18,1920.5
2021-05-19,2034.5
