d,c
2023-09-15,2905.0
2023-09-18,2895.0
2023-09-19,2893.0
2023-09-20,2942.0
2023-09-21,2906.0
2023-09-22,2898.0
2023-09-25,2895.0
2023-09-26,2906.0
2023-09-27,2913.0
2023-09-28,2900.0
2023-10-09,2846.0
2023-10-10,2828.0
2023-10-11,2822.0
2023-10-12,2828.0
2023-10-13,2844.0
2023-10-16,2842.0
2023-10-17,2840.0
2023-10-18,2827.0
2023-10-19,2836.0
2023-10-20,2831.0
2023-10-23,2836.0
2023-10-24,2835.0
2023-10-25,2847.0
2023-10-26,2834.0
2023-10-27,2838.0
2023-10-30,2880.0
2023-10-31,2823.0
2023-11-01,2815.0
2023-11-02,2839.0
2023-11-03,2879.0
2023-11-06,2914.0
2023-11-07,2926.0
2023-11-08,2952.0
2023-11-09,2969.0
2023-11-10,2877.0
2023-11-13,2885.0
2023-11-14,2912.0
2023-11-15,2922.0
2023-11-16,2925.0
2023-11-17,2869.0
2023-11-20,2863.0
2023-11-21,2876.0
2023-11-22,2850.0
2023-11-23,2847.0
2023-11-24,2863.0
2023-11-27,2827.0
2023-11-28,2829.0
2023-11-29,2831.0
2023-11-30,2844.0
2023-12-01,2777.0
2023-12-04,2753.0
2023-12-05,2769.0
2023-12-06,2796.0
2023-12-07,2800.0
2023-12-08,2827.0
2023-12-11,2846.0
2023-12-12,2892.0
2023-12-13,2877.0
2023-12-14,2847.0
2023-12-15,2841.0
2023-12-18,2798.0
2023-12-19,2812.0
2023-12-20,2806.0
2023-12-21,2811.0
2023-12-22,2780.0
2023-12-25,2790.0
2023-12-26,2774.0
2023-12-27,2808.0
2023-12-28,2805.0
2023-12-29,2779.0
2024-01-02,2714.0
2024-01-03,2705.0
2024-01-04,2714.0
2024-01-05,2670.0
2024-01-08,2641.0
2024-01-09,2633.0
2024-01-10,2619.0
2024-01-11,2619.0
2024-01-12,2596.0
2024-01-15,2629.0
2024-01-16,2635.0
2024-01-17,2610.0
2024-01-18,2590.0
2024-01-19,2585.0
2024-01-22,2561.0
2024-01-23,2560.0
2024-01-24,2582.0
2024-01-25,2566.0
2024-01-26,2556.0
2024-01-29,2504.0
2024-01-30,2507.0
2024-01-31,2527.0
2024-02-01,2569.0
2024-02-02,2540.0
2024-02-05,2522.0
2024-02-06,2524.0
2024-02-07,2490.0
2024-02-08,2510.0
2024-02-19,2530.0
2024-02-20,2523.0
2024-02-21,2502.0
2024-02-22,2503.0
2024-02-23,2496.0
2024-02-26,2493.0
2024-02-27,2524.0
2024-02-28,2531.0
2024-02-29,2524.0
2024-03-01,2572.0
2024-03-04,2590.0
2024-03-05,2595.0
2024-03-06,2594.0
2024-03-07,2596.0
2024-03-08,2648.0
2024-03-11,2662.0
2024-03-12,2717.0
2024-03-13,2708.0
2024-03-14,2721.0
2024-03-15,2721.0
2024-03-18,2718.0
2024-03-19,2735.0
2024-03-20,2739.0
2024-03-21,2785.0
2024-03-22,2751.0
2024-03-25,2680.0
2024-03-26,2687.0
2024-03-27,2699.0
2024-03-28,2651.0
2024-03-29,2677.0
2024-04-01,2701.0
2024-04-02,2684.0
2024-04-03,2684.0
2024-04-08,2714.0
2024-04-09,2720.0
2024-04-10,2720.0
2024-04-11,2701.0
2024-04-12,2716.0
2024-04-15,2770.0
2024-04-16,2822.0
2024-04-17,2699.0
2024-04-18,2715.0
2024-04-19,2758.0
2024-04-22,2734.0
2024-04-23,2767.0
2024-04-24,2796.0
2024-04-25,2787.0
2024-04-26,2791.0
2024-04-29,2770.0
2024-04-30,2783.0
2024-05-06,2842.0
2024-05-07,2924.0
2024-05-08,2909.0
2024-05-09,2893.0
2024-05-10,2857.0
2024-05-13,2879.0
2024-05-14,2878.0
2024-05-15,2896.0
2024-05-16,2875.0
2024-05-17,2902.0
2024-05-20,2875.0
2024-05-21,2859.0
2024-05-22,2940.0
2024-05-23,2923.0
2024-05-24,2895.0
2024-05-27,2879.0
2024-05-28,2857.0
2024-05-29,2803.0
2024-05-30,2791.0
2024-05-31,2786.0
2024-06-03,2735.0
2024-06-04,2758.0
2024-06-05,2779.0
2024-06-06,2778.0
2024-06-07,2756.0
2024-06-11,2742.0
2024-06-12,2747.0
2024-06-13,2660.0
2024-06-14,2698.0
2024-06-17,2628.0
2024-06-18,2593.0
2024-06-19,2586.0
2024-06-20,2583.0
2024-06-21,2581.0
2024-06-24,2593.0
2024-06-25,2591.0
2024-06-26,2606.0
2024-06-27,2628.0
2024-06-28,2637.0
2024-07-01,2653.0
2024-07-02,2678.0
2024-07-03,2671.0
2024-07-04,2604.0
2024-07-05,2628.0
2024-07-08,2623.0
2024-07-09,2551.0
2024-07-10,2514.0
2024-07-11,2485.0
2024-07-12,2470.0
2024-07-15,2412.0
2024-07-16,2462.0
2024-07-17,2479.0
2024-07-18,2470.0
2024-07-19,2518.0
2024-07-22,2503.0
2024-07-23,2447.0
2024-07-24,2473.0
2024-07-25,2429.0
2024-07-26,2479.0
2024-07-29,2449.0
2024-07-30,2411.0
2024-07-31,2426.0
2024-08-01,2412.0
2024-08-02,2403.0
2024-08-05,2366.0
2024-08-06,2306.0
2024-08-07,2257.0
2024-08-08,2237.0
2024-08-09,2238.0
2024-08-12,2240.0
2024-08-13,2135.0
2024-08-14,2083.0
2024-08-15,2150.0
2024-08-16,2118.0
2024-08-19,2118.0
2024-08-20,2138.0
2024-08-21,2171.0
2024-08-22,2138.0
2024-08-23,2125.0
2024-08-26,2157.0
2024-08-27,2158.0
2024-08-28,2170.0
2024-08-29,2176.0
2024-08-30,2133.0
2024-09-02,2127.0
2024-09-03,2233.0
2024-09-04,2260.0
2024-09-05,2340.0
2024-09-06,2358.0
2024-09-09,2370.0
2024-09-10,2346.0
2024-09-11,2354.0
2024-09-12,2400.0
2024-09-13,2398.0
