datetime,V2405
2023-05-18,5885.0
2023-05-19,5801.0
2023-05-22,5768.0
2023-05-23,5735.0
2023-05-24,5684.0
2023-05-25,5741.0
2023-05-26,5791.0
2023-05-29,5767.0
2023-05-30,5720.0
2023-05-31,5726.0
2023-06-01,5807.0
2023-06-02,5875.0
2023-06-05,5743.0
2023-06-06,5777.0
2023-06-07,5711.0
2023-06-08,5713.0
2023-06-09,5751.0
2023-06-12,5724.0
2023-06-13,5744.0
2023-06-14,5804.0
2023-06-15,5786.0
2023-06-16,5859.0
2023-06-19,5844.0
2023-06-20,5849.0
2023-06-21,5858.0
2023-06-26,5762.0
2023-06-27,5812.0
2023-06-28,5802.0
2023-06-29,5871.0
2023-06-30,5893.0
2023-07-03,5897.0
2023-07-04,5908.0
2023-07-05,5889.0
2023-07-06,5891.0
2023-07-07,5934.0
2023-07-10,5955.0
2023-07-11,5978.0
2023-07-12,6015.0
2023-07-13,6057.0
2023-07-14,6105.0
2023-07-17,5965.0
2023-07-18,6045.0
2023-07-19,6110.0
2023-07-20,6078.0
2023-07-21,6075.0
2023-07-24,6023.0
2023-07-25,6095.0
2023-07-26,6186.0
2023-07-27,6210.0
2023-07-28,6330.0
2023-07-31,6355.0
2023-08-01,6331.0
2023-08-02,6370.0
2023-08-03,6225.0
2023-08-04,6274.0
2023-08-07,6234.0
2023-08-08,6262.0
2023-08-09,6310.0
2023-08-10,6244.0
2023-08-11,6237.0
2023-08-14,6141.0
2023-08-15,6159.0
2023-08-16,6110.0
2023-08-17,6169.0
2023-08-18,6259.0
2023-08-21,6310.0
2023-08-22,6312.0
2023-08-23,6357.0
2023-08-24,6378.0
2023-08-25,6388.0
2023-08-28,6296.0
2023-08-29,6206.0
2023-08-30,6331.0
2023-08-31,6282.0
2023-09-01,6421.0
2023-09-04,6539.0
2023-09-05,6565.0
2023-09-06,6577.0
2023-09-07,6554.0
2023-09-08,6474.0
2023-09-11,6509.0
2023-09-12,6532.0
2023-09-13,6420.0
2023-09-14,6444.0
2023-09-15,6495.0
2023-09-18,6436.0
2023-09-19,6530.0
2023-09-20,6465.0
2023-09-21,6359.0
2023-09-22,6363.0
2023-09-25,6304.0
2023-09-26,6233.0
2023-09-27,6179.0
2023-09-28,6192.0
2023-10-09,6099.0
2023-10-10,6008.0
2023-10-11,6021.0
2023-10-12,6067.0
2023-10-13,6063.0
2023-10-16,6079.0
2023-10-17,6028.0
2023-10-18,5989.0
2023-10-19,6044.0
2023-10-20,6088.0
2023-10-23,6110.0
2023-10-24,6106.0
2023-10-25,6157.0
2023-10-26,6188.0
2023-10-27,6214.0
2023-10-30,6204.0
2023-10-31,6201.0
2023-11-01,6218.0
2023-11-02,6204.0
2023-11-03,6284.0
2023-11-06,6297.0
2023-11-07,6247.0
2023-11-08,6275.0
2023-11-09,6271.0
2023-11-10,6245.0
2023-11-13,6166.0
2023-11-14,6215.0
2023-11-15,6263.0
2023-11-16,6285.0
2023-11-17,6220.0
2023-11-20,6199.0
2023-11-21,6108.0
2023-11-22,6100.0
2023-11-23,6013.0
2023-11-24,6077.0
2023-11-27,6062.0
2023-11-28,6026.0
2023-11-29,6025.0
2023-11-30,6073.0
2023-12-01,6015.0
2023-12-04,5906.0
2023-12-05,5867.0
2023-12-06,5902.0
2023-12-07,5948.0
2023-12-08,6016.0
2023-12-11,6007.0
2023-12-12,6029.0
2023-12-13,5983.0
2023-12-14,5982.0
2023-12-15,6058.0
2023-12-18,5992.0
2023-12-19,5995.0
2023-12-20,6057.0
2023-12-21,6090.0
2023-12-22,6094.0
2023-12-25,6114.0
2023-12-26,6069.0
2023-12-27,6015.0
2023-12-28,5933.0
2023-12-29,5879.0
2024-01-02,5920.0
2024-01-03,5945.0
2024-01-04,5891.0
2024-01-05,5824.0
2024-01-08,5849.0
2024-01-09,5800.0
2024-01-10,5767.0
2024-01-11,5825.0
2024-01-12,5827.0
2024-01-15,5862.0
2024-01-16,5880.0
2024-01-17,5859.0
2024-01-18,5864.0
2024-01-19,5872.0
2024-01-22,5832.0
2024-01-23,5919.0
2024-01-24,5944.0
2024-01-25,5933.0
2024-01-26,5893.0
2024-01-29,5940.0
2024-01-30,5833.0
2024-01-31,5798.0
2024-02-01,5798.0
2024-02-02,5812.0
2024-02-05,5792.0
2024-02-06,5842.0
2024-02-07,5896.0
2024-02-08,5893.0
2024-02-19,5781.0
2024-02-20,5816.0
2024-02-21,5841.0
2024-02-22,5845.0
2024-02-23,5877.0
2024-02-26,5835.0
2024-02-27,5905.0
2024-02-28,5885.0
2024-02-29,5942.0
2024-03-01,5954.0
2024-03-04,5957.0
2024-03-05,5906.0
2024-03-06,5939.0
2024-03-07,5882.0
2024-03-08,5906.0
2024-03-11,5860.0
2024-03-12,5926.0
2024-03-13,5879.0
2024-03-14,5860.0
2024-03-15,5930.0
2024-03-18,5920.0
2024-03-19,5951.0
2024-03-20,6027.0
2024-03-21,5984.0
2024-03-22,5938.0
2024-03-25,5881.0
2024-03-26,5817.0
2024-03-27,5825.0
2024-03-28,5830.0
2024-03-29,5791.0
2024-04-01,5816.0
2024-04-02,5793.0
2024-04-03,5768.0
2024-04-08,5805.0
2024-04-09,5797.0
2024-04-10,5808.0
2024-04-11,5832.0
2024-04-12,5832.0
2024-04-15,5820.0
2024-04-16,5765.0
2024-04-17,5790.0
2024-04-18,5780.0
2024-04-19,5747.0
2024-04-22,5775.0
2024-04-23,5736.0
2024-04-24,5754.0
2024-04-25,5759.0
2024-04-26,5797.0
2024-04-29,5783.0
2024-04-30,5735.0
2024-05-06,5746.0
2024-05-07,5840.0
2024-05-08,5827.0
2024-05-09,5824.0
2024-05-10,5794.0
2024-05-13,5844.0
2024-05-14,5830.0
2024-05-15,5870.0
2024-05-16,5886.0
2024-05-17,6051.0
