datetime,SM1909
2018-09-19,7806.0
2018-09-20,7806.0
2018-09-21,7914.0
2018-09-25,7914.0
2018-09-26,7814.0
2018-09-27,7802.0
2018-09-28,7820.0
2018-10-08,7752.0
2018-10-09,7814.0
2018-10-10,7934.0
2018-10-11,7848.0
2018-10-12,7842.0
2018-10-15,7916.0
2018-10-16,8008.0
2018-10-17,7986.0
2018-10-18,7994.0
2018-10-19,7968.0
2018-10-22,7990.0
2018-10-23,7954.0
2018-10-24,7934.0
2018-10-25,7970.0
2018-10-26,7898.0
2018-10-29,7976.0
2018-10-30,7902.0
2018-10-31,7866.0
2018-11-01,7856.0
2018-11-02,7814.0
2018-11-05,7814.0
2018-11-06,7832.0
2018-11-07,7826.0
2018-11-08,7870.0
2018-11-09,7826.0
2018-11-12,7548.0
2018-11-13,7458.0
2018-11-14,7558.0
2018-11-15,7562.0
2018-11-16,7706.0
2018-11-19,7752.0
2018-11-20,7702.0
2018-11-21,7586.0
2018-11-22,7550.0
2018-11-23,7500.0
2018-11-26,7070.0
2018-11-27,7018.0
2018-11-28,7064.0
2018-11-29,7050.0
2018-11-30,7068.0
2018-12-03,7186.0
2018-12-04,7228.0
2018-12-05,7450.0
2018-12-06,7382.0
2018-12-07,7364.0
2018-12-10,7230.0
2018-12-11,7240.0
2018-12-12,7188.0
2018-12-13,7188.0
2018-12-14,7212.0
2018-12-17,7192.0
2018-12-18,7182.0
2018-12-19,7158.0
2018-12-20,7126.0
2018-12-21,7068.0
2018-12-24,7010.0
2018-12-25,6962.0
2018-12-26,6982.0
2018-12-27,6954.0
2018-12-28,6994.0
2019-01-02,6892.0
2019-01-03,6976.0
2019-01-04,7008.0
2019-01-07,7030.0
2019-01-08,7008.0
2019-01-09,7030.0
2019-01-10,6986.0
2019-01-11,7026.0
2019-01-14,7030.0
2019-01-15,7056.0
2019-01-16,7038.0
2019-01-17,7060.0
2019-01-18,7172.0
2019-01-21,7172.0
2019-01-22,7026.0
2019-01-23,7044.0
2019-01-24,7036.0
2019-01-25,6996.0
2019-01-28,7090.0
2019-01-29,7032.0
2019-01-30,7110.0
2019-01-31,7162.0
2019-02-01,7136.0
2019-02-11,7244.0
2019-02-12,7298.0
2019-02-13,7264.0
2019-02-14,7282.0
2019-02-15,7222.0
2019-02-18,7174.0
2019-02-19,7200.0
2019-02-20,7278.0
2019-02-21,7302.0
2019-02-22,7316.0
2019-02-25,7334.0
2019-02-26,7338.0
2019-02-27,7340.0
2019-02-28,7292.0
2019-03-01,7330.0
2019-03-04,7452.0
2019-03-05,7448.0
2019-03-06,7468.0
2019-03-07,7514.0
2019-03-08,7472.0
2019-03-11,7468.0
2019-03-12,7502.0
2019-03-13,7490.0
2019-03-14,7488.0
2019-03-15,7346.0
2019-03-18,7330.0
2019-03-19,7356.0
2019-03-20,7480.0
2019-03-21,7476.0
2019-03-22,7542.0
2019-03-25,7456.0
2019-03-26,7420.0
2019-03-27,7434.0
2019-03-28,7436.0
2019-03-29,7476.0
2019-04-01,7508.0
2019-04-02,7524.0
2019-04-03,7498.0
2019-04-04,7438.0
2019-04-08,7622.0
2019-04-09,7628.0
2019-04-10,7506.0
2019-04-11,7452.0
2019-04-12,7444.0
2019-04-15,7430.0
2019-04-16,7340.0
2019-04-17,7352.0
2019-04-18,7348.0
2019-04-19,7286.0
2019-04-23,7266.0
2019-04-24,7182.0
2019-04-25,7184.0
2019-04-26,7198.0
2019-04-29,7266.0
2019-04-30,7290.0
2019-05-06,7078.0
2019-05-07,7064.0
2019-05-08,7124.0
2019-05-09,7160.0
2019-05-10,7160.0
2019-05-13,7232.0
2019-05-14,7200.0
2019-05-15,7232.0
2019-05-16,7204.0
2019-05-17,7228.0
2019-05-20,7120.0
2019-05-21,7146.0
2019-05-22,7338.0
2019-05-23,7296.0
2019-05-24,7348.0
2019-05-27,7308.0
2019-05-28,7394.0
2019-05-29,7392.0
2019-05-30,7396.0
2019-05-31,7416.0
2019-06-03,7278.0
2019-06-04,7298.0
2019-06-05,7272.0
2019-06-06,7328.0
2019-06-10,7316.0
2019-06-11,7458.0
2019-06-12,7440.0
2019-06-13,7472.0
2019-06-14,7428.0
2019-06-17,7524.0
2019-06-18,7512.0
2019-06-19,7554.0
2019-06-20,7532.0
2019-06-21,7638.0
2019-06-24,7574.0
2019-06-25,7682.0
2019-06-26,7828.0
2019-06-27,7786.0
2019-06-28,7774.0
2019-07-01,7742.0
2019-07-02,7764.0
2019-07-03,7714.0
2019-07-04,7734.0
2019-07-05,7744.0
2019-07-08,7574.0
2019-07-09,7526.0
2019-07-10,7488.0
2019-07-11,7504.0
2019-07-12,7498.0
2019-07-15,7506.0
2019-07-16,7560.0
2019-07-17,7450.0
2019-07-18,7464.0
2019-07-19,7590.0
2019-07-22,7446.0
2019-07-23,7444.0
2019-07-24,7438.0
2019-07-25,7510.0
2019-07-26,7440.0
2019-07-29,7470.0
2019-07-30,7436.0
2019-07-31,7480.0
2019-08-01,7488.0
2019-08-02,7388.0
2019-08-05,7362.0
2019-08-06,7326.0
2019-08-07,7362.0
2019-08-08,7326.0
2019-08-09,7260.0
2019-08-12,7320.0
2019-08-13,7308.0
2019-08-14,7282.0
2019-08-15,7330.0
2019-08-16,7350.0
2019-08-19,7456.0
2019-08-20,7478.0
2019-08-21,7434.0
2019-08-22,7452.0
2019-08-23,7486.0
2019-08-26,7334.0
2019-08-27,7442.0
2019-08-28,7408.0
2019-08-29,7396.0
2019-08-30,7500.0
2019-09-02,7450.0
2019-09-03,7410.0
2019-09-04,7396.0
2019-09-05,7410.0
2019-09-06,7400.0
2019-09-10,7400.0
