datetime,JM2305
2022-05-19,2303.5
2022-05-20,2305.5
2022-05-23,2215.0
2022-05-24,2156.0
2022-05-25,2200.0
2022-05-26,2155.0
2022-05-27,2228.0
2022-05-30,2248.5
2022-05-31,2326.5
2022-06-01,2350.0
2022-06-02,2398.0
2022-06-06,2414.0
2022-06-07,2396.5
2022-06-08,2425.0
2022-06-09,2461.5
2022-06-10,2450.0
2022-06-13,2396.0
2022-06-14,2383.0
2022-06-15,2260.0
2022-06-16,2205.5
2022-06-17,2150.0
2022-06-20,1929.5
2022-06-21,1931.0
2022-06-22,1892.0
2022-06-23,1969.5
2022-06-24,1932.0
2022-06-27,1987.5
2022-06-28,2068.5
2022-06-29,2070.0
2022-06-30,1978.5
2022-07-01,1901.0
2022-07-04,1832.5
2022-07-05,1853.5
2022-07-06,1859.5
2022-07-07,1856.0
2022-07-08,1761.0
2022-07-11,1770.0
2022-07-12,1706.5
2022-07-13,1682.5
2022-07-14,1632.0
2022-07-15,1525.5
2022-07-18,1614.0
2022-07-19,1567.0
2022-07-20,1552.5
2022-07-21,1541.5
2022-07-22,1556.5
2022-07-25,1567.5
2022-07-26,1575.0
2022-07-27,1582.0
2022-07-28,1748.5
2022-07-29,1739.0
2022-08-01,1675.5
2022-08-02,1733.0
2022-08-03,1703.0
2022-08-04,1619.5
2022-08-05,1620.0
2022-08-08,1691.0
2022-08-09,1713.0
2022-08-10,1678.5
2022-08-11,1704.0
2022-08-12,1732.5
2022-08-15,1707.0
2022-08-16,1734.5
2022-08-17,1689.0
2022-08-18,1660.0
2022-08-19,1645.5
2022-08-22,1715.0
2022-08-23,1719.0
2022-08-24,1709.5
2022-08-25,1722.0
2022-08-26,1775.0
2022-08-29,1720.0
2022-08-30,1647.0
2022-08-31,1650.0
2022-09-01,1604.5
2022-09-02,1618.5
2022-09-05,1621.0
2022-09-06,1615.0
2022-09-07,1584.0
2022-09-08,1608.5
2022-09-09,1632.5
2022-09-13,1680.5
2022-09-14,1665.0
2022-09-15,1699.0
2022-09-16,1692.5
2022-09-19,1701.5
2022-09-20,1690.0
2022-09-21,1722.5
2022-09-22,1737.5
2022-09-23,1740.0
2022-09-26,1728.5
2022-09-27,1782.5
2022-09-28,1763.0
2022-09-29,1783.5
2022-09-30,1782.5
2022-10-10,1860.5
2022-10-11,1812.5
2022-10-12,1774.5
2022-10-13,1742.0
2022-10-14,1769.0
2022-10-17,1681.0
2022-10-18,1667.5
2022-10-19,1668.5
2022-10-20,1644.5
2022-10-21,1658.0
2022-10-24,1671.0
2022-10-25,1603.0
2022-10-26,1598.0
2022-10-27,1581.0
2022-10-28,1560.0
2022-10-31,1514.5
2022-11-01,1555.5
2022-11-02,1581.0
2022-11-03,1588.0
2022-11-04,1656.0
2022-11-07,1653.0
2022-11-08,1665.5
2022-11-09,1643.0
2022-11-10,1603.5
2022-11-11,1683.0
2022-11-14,1719.0
2022-11-15,1744.5
2022-11-16,1726.0
2022-11-17,1710.0
2022-11-18,1705.0
2022-11-21,1649.0
2022-11-22,1612.5
2022-11-23,1632.0
2022-11-24,1644.5
2022-11-25,1690.5
2022-11-28,1699.0
