datetime,JM2001
2019-01-21,1273.0
2019-01-22,1268.0
2019-01-23,1278.5
2019-01-24,1275.0
2019-01-25,1270.0
2019-01-28,1287.5
2019-01-29,1268.0
2019-01-30,1269.0
2019-01-31,1319.0
2019-02-01,1328.0
2019-02-11,1328.0
2019-02-12,1338.0
2019-02-13,1323.5
2019-02-14,1319.0
2019-02-15,1322.0
2019-02-18,1314.5
2019-02-19,1309.5
2019-02-20,1318.0
2019-02-21,1333.0
2019-02-22,1350.0
2019-02-25,1351.0
2019-02-26,1350.0
2019-02-27,1350.0
2019-02-28,1355.5
2019-03-01,1365.5
2019-03-04,1342.5
2019-03-05,1335.0
2019-03-06,1332.0
2019-03-07,1335.0
2019-03-08,1310.0
2019-03-11,1280.0
2019-03-12,1295.0
2019-03-13,1296.0
2019-03-14,1288.0
2019-03-15,1295.0
2019-03-18,1288.0
2019-03-19,1285.0
2019-03-20,1278.0
2019-03-21,1279.5
2019-03-22,1290.0
2019-03-25,1288.5
2019-03-26,1291.5
2019-03-27,1285.0
2019-03-28,1287.5
2019-03-29,1288.0
2019-04-01,1302.0
2019-04-02,1292.0
2019-04-03,1297.0
2019-04-04,1300.0
2019-04-08,1325.0
2019-04-09,1303.0
2019-04-10,1288.5
2019-04-11,1282.0
2019-04-12,1288.0
2019-04-15,1295.0
2019-04-16,1290.5
2019-04-17,1294.5
2019-04-18,1292.0
2019-04-19,1307.0
2019-04-23,1307.0
2019-04-24,1318.0
2019-04-25,1315.0
2019-04-26,1312.0
2019-04-29,1315.5
2019-04-30,1316.0
2019-05-06,1325.0
2019-05-07,1334.0
2019-05-08,1329.0
2019-05-09,1317.5
2019-05-10,1322.0
2019-05-13,1313.5
2019-05-14,1301.5
2019-05-15,1331.0
2019-05-16,1330.0
2019-05-17,1347.0
2019-05-20,1339.5
2019-05-21,1350.5
2019-05-22,1338.5
2019-05-23,1347.0
2019-05-24,1379.5
2019-05-27,1357.0
2019-05-28,1351.5
2019-05-29,1360.5
2019-05-30,1365.5
2019-05-31,1348.0
2019-06-03,1334.5
2019-06-04,1346.5
2019-06-05,1342.0
2019-06-06,1350.0
2019-06-10,1369.0
