datetime,SA2409
2023-09-15,1678.0
2023-09-18,1696.0
2023-09-19,1713.0
2023-09-20,1721.0
2023-09-21,1686.0
2023-09-22,1697.0
2023-09-25,1668.0
2023-09-26,1673.0
2023-09-27,1668.0
2023-09-28,1659.0
2023-10-09,1677.0
2023-10-10,1650.0
2023-10-11,1638.0
2023-10-12,1661.0
2023-10-13,1652.0
2023-10-16,1661.0
2023-10-17,1654.0
2023-10-18,1649.0
2023-10-19,1653.0
2023-10-20,1639.0
2023-10-23,1628.0
2023-10-24,1636.0
2023-10-25,1659.0
2023-10-26,1661.0
2023-10-27,1678.0
2023-10-30,1726.0
2023-10-31,1717.0
2023-11-01,1726.0
2023-11-02,1721.0
2023-11-03,1726.0
2023-11-06,1719.0
2023-11-07,1717.0
2023-11-08,1749.0
2023-11-09,1771.0
2023-11-10,1827.0
2023-11-13,1780.0
2023-11-14,1797.0
2023-11-15,1805.0
2023-11-16,1817.0
2023-11-17,1819.0
2023-11-20,1820.0
2023-11-21,1790.0
2023-11-22,1776.0
2023-11-23,1759.0
2023-11-24,1804.0
2023-11-27,1864.0
2023-11-28,1775.0
2023-11-29,1834.0
2023-11-30,1853.0
2023-12-01,1907.0
2023-12-04,1973.0
2023-12-05,1985.0
2023-12-06,1953.0
2023-12-07,2137.0
2023-12-08,2181.0
2023-12-11,2165.0
2023-12-12,2167.0
2023-12-13,2091.0
2023-12-14,2094.0
2023-12-15,2129.0
2023-12-18,2081.0
2023-12-19,2060.0
2023-12-20,2055.0
2023-12-21,2075.0
2023-12-22,2103.0
2023-12-25,2033.0
2023-12-26,2019.0
2023-12-27,1995.0
2023-12-28,1980.0
2023-12-29,1962.0
2024-01-02,1945.0
2024-01-03,1999.0
2024-01-04,1929.0
2024-01-05,1905.0
2024-01-08,1883.0
2024-01-09,1870.0
2024-01-10,1812.0
2024-01-11,1834.0
2024-01-12,1817.0
2024-01-15,1823.0
2024-01-16,1874.0
2024-01-17,1859.0
2024-01-18,1868.0
2024-01-19,1876.0
2024-01-22,2048.0
2024-01-23,2022.0
2024-01-24,2009.0
2024-01-25,1995.0
2024-01-26,1931.0
2024-01-29,1970.0
2024-01-30,1892.0
2024-01-31,1899.0
2024-02-01,1869.0
2024-02-02,1919.0
2024-02-05,1892.0
2024-02-06,1895.0
2024-02-07,1903.0
2024-02-08,1893.0
2024-02-19,1807.0
2024-02-20,1824.0
2024-02-21,1813.0
2024-02-22,1825.0
2024-02-23,1820.0
2024-02-26,1771.0
2024-02-27,1783.0
2024-02-28,1780.0
2024-02-29,1799.0
2024-03-01,1830.0
2024-03-04,1859.0
2024-03-05,1905.0
2024-03-06,1913.0
2024-03-07,1924.0
2024-03-08,1925.0
2024-03-11,1876.0
2024-03-12,1870.0
2024-03-13,1887.0
2024-03-14,1813.0
2024-03-15,1801.0
2024-03-18,1828.0
2024-03-19,1885.0
2024-03-20,1823.0
2024-03-21,1871.0
2024-03-22,1834.0
2024-03-25,1775.0
2024-03-26,1779.0
2024-03-27,1736.0
2024-03-28,1744.0
2024-03-29,1789.0
2024-04-01,1783.0
2024-04-02,1803.0
2024-04-03,1826.0
2024-04-08,1890.0
2024-04-09,1919.0
2024-04-10,1945.0
2024-04-11,1906.0
2024-04-12,1915.0
2024-04-15,1932.0
2024-04-16,1899.0
2024-04-17,1933.0
2024-04-18,2070.0
2024-04-19,2101.0
2024-04-22,2150.0
2024-04-23,2111.0
2024-04-24,2148.0
2024-04-25,2271.0
2024-04-26,2292.0
2024-04-29,2247.0
2024-04-30,2176.0
2024-05-06,2262.0
2024-05-07,2227.0
2024-05-08,2187.0
2024-05-09,2212.0
2024-05-10,2172.0
2024-05-13,2216.0
2024-05-14,2131.0
2024-05-15,2134.0
2024-05-16,2160.0
2024-05-17,2301.0
2024-05-20,2382.0
2024-05-21,2363.0
2024-05-22,2425.0
2024-05-23,2376.0
2024-05-24,2402.0
2024-05-27,2442.0
2024-05-28,2361.0
2024-05-29,2433.0
2024-05-30,2344.0
2024-05-31,2305.0
2024-06-03,2200.0
2024-06-04,2233.0
2024-06-05,2195.0
2024-06-06,2232.0
2024-06-07,2223.0
2024-06-11,2170.0
2024-06-12,2175.0
2024-06-13,2147.0
2024-06-14,2156.0
2024-06-17,2120.0
2024-06-18,2076.0
2024-06-19,2075.0
2024-06-20,2120.0
2024-06-21,2109.0
2024-06-24,2023.0
2024-06-25,2028.0
2024-06-26,2069.0
2024-06-27,2022.0
2024-06-28,2093.0
2024-07-01,2126.0
2024-07-02,2188.0
2024-07-03,2224.0
2024-07-04,2202.0
2024-07-05,2119.0
2024-07-08,2040.0
2024-07-09,2049.0
2024-07-10,1952.0
2024-07-11,1952.0
2024-07-12,1967.0
2024-07-15,1962.0
2024-07-16,1941.0
2024-07-17,1929.0
2024-07-18,1958.0
2024-07-19,1938.0
2024-07-22,1894.0
2024-07-23,1854.0
2024-07-24,1868.0
2024-07-25,1859.0
2024-07-26,1834.0
2024-07-29,1772.0
2024-07-30,1740.0
2024-07-31,1769.0
2024-08-01,1749.0
2024-08-02,1813.0
2024-08-05,1790.0
2024-08-06,1743.0
2024-08-07,1717.0
2024-08-08,1707.0
2024-08-09,1709.0
2024-08-12,1683.0
2024-08-13,1658.0
2024-08-14,1575.0
2024-08-15,1580.0
2024-08-16,1550.0
2024-08-19,1545.0
2024-08-20,1548.0
2024-08-21,1560.0
2024-08-22,1495.0
2024-08-23,1462.0
2024-08-26,1496.0
2024-08-27,1532.0
2024-08-28,1507.0
2024-08-29,1510.0
2024-08-30,1466.0
2024-09-02,1412.0
2024-09-03,1415.0
2024-09-04,1412.0
2024-09-05,1383.0
2024-09-06,1367.0
2024-09-09,1344.0
2024-09-10,1330.0
2024-09-11,1345.0
2024-09-12,1336.0
2024-09-13,1310.0
