d,c
2022-05-17,4484.0
2022-05-18,4398.0
2022-05-19,4417.0
2022-05-20,4465.0
2022-05-23,4442.0
2022-05-24,4323.0
2022-05-25,4382.0
2022-05-26,4350.0
2022-05-27,4419.0
2022-05-30,4455.0
2022-05-31,4517.0
2022-06-01,4548.0
2022-06-02,4609.0
2022-06-06,4588.0
2022-06-07,4553.0
2022-06-08,4628.0
2022-06-09,4626.0
2022-06-10,4627.0
2022-06-13,4544.0
2022-06-14,4498.0
2022-06-15,4443.0
2022-06-16,4391.0
2022-06-17,4257.0
2022-06-20,4053.0
2022-06-21,4128.0
2022-06-22,4035.0
2022-06-23,4159.0
2022-06-24,4116.0
2022-06-27,4180.0
2022-06-28,4237.0
2022-06-29,4252.0
2022-06-30,4245.0
2022-07-01,4160.0
2022-07-04,4086.0
2022-07-05,4135.0
2022-07-06,4125.0
2022-07-07,4090.0
2022-07-08,4081.0
2022-07-11,3947.0
2022-07-12,3820.0
2022-07-13,3799.0
2022-07-14,3700.0
2022-07-15,3472.0
2022-07-18,3625.0
2022-07-19,3633.0
2022-07-20,3678.0
2022-07-21,3665.0
2022-07-22,3668.0
2022-07-25,3670.0
2022-07-26,3720.0
2022-07-27,3744.0
2022-07-28,3878.0
2022-07-29,3843.0
2022-08-01,3903.0
2022-08-02,3878.0
2022-08-03,3860.0
2022-08-04,3740.0
2022-08-05,3819.0
2022-08-08,3928.0
2022-08-09,3880.0
2022-08-10,3849.0
2022-08-11,3881.0
2022-08-12,3907.0
2022-08-15,3837.0
2022-08-16,3862.0
2022-08-17,3746.0
2022-08-18,3729.0
2022-08-19,3661.0
2022-08-22,3742.0
2022-08-23,3773.0
2022-08-24,3778.0
2022-08-25,3750.0
2022-08-26,3795.0
2022-08-29,3697.0
2022-08-30,3597.0
2022-08-31,3612.0
2022-09-01,3585.0
2022-09-02,3569.0
2022-09-05,3627.0
2022-09-06,3631.0
2022-09-07,3609.0
2022-09-08,3657.0
2022-09-09,3712.0
2022-09-13,3720.0
2022-09-14,3667.0
2022-09-15,3642.0
2022-09-16,3597.0
2022-09-19,3608.0
2022-09-20,3578.0
2022-09-21,3586.0
2022-09-22,3677.0
2022-09-23,3678.0
2022-09-26,3680.0
2022-09-27,3728.0
2022-09-28,3722.0
2022-09-29,3740.0
2022-09-30,3697.0
2022-10-10,3753.0
2022-10-11,3670.0
2022-10-12,3648.0
2022-10-13,3605.0
2022-10-14,3642.0
2022-10-17,3572.0
2022-10-18,3577.0
2022-10-19,3553.0
2022-10-20,3510.0
2022-10-21,3537.0
2022-10-24,3543.0
2022-10-25,3504.0
2022-10-26,3500.0
2022-10-27,3484.0
2022-10-28,3426.0
2022-10-31,3336.0
2022-11-01,3427.0
2022-11-02,3436.0
2022-11-03,3441.0
2022-11-04,3496.0
2022-11-07,3505.0
2022-11-08,3530.0
2022-11-09,3562.0
2022-11-10,3513.0
2022-11-11,3601.0
2022-11-14,3625.0
2022-11-15,3661.0
2022-11-16,3704.0
2022-11-17,3678.0
2022-11-18,3672.0
2022-11-21,3624.0
2022-11-22,3601.0
2022-11-23,3618.0
2022-11-24,3632.0
2022-11-25,3684.0
2022-11-28,3681.0
2022-11-29,3729.0
2022-11-30,3719.0
2022-12-01,3733.0
2022-12-02,3808.0
2022-12-05,3804.0
2022-12-06,3808.0
2022-12-07,3782.0
2022-12-08,3839.0
2022-12-09,3945.0
2022-12-12,3935.0
2022-12-13,3937.0
2022-12-14,3986.0
2022-12-15,4084.0
2022-12-16,4049.0
2022-12-19,3927.0
2022-12-20,3939.0
2022-12-21,4034.0
2022-12-22,3961.0
2022-12-23,4005.0
2022-12-26,4006.0
2022-12-27,4066.0
2022-12-28,4050.0
2022-12-29,4048.0
2022-12-30,4105.0
2023-01-03,4063.0
2023-01-04,4027.0
2023-01-05,4017.0
2023-01-06,4107.0
2023-01-09,4093.0
2023-01-10,4124.0
2023-01-11,4161.0
2023-01-12,4136.0
2023-01-13,4173.0
2023-01-16,4093.0
2023-01-17,4119.0
2023-01-18,4165.0
2023-01-19,4196.0
