datetime,MA2401
2023-09-20,2591.0
2023-09-21,2547.0
2023-09-22,2542.0
2023-09-25,2480.0
2023-09-26,2457.0
2023-09-27,2476.0
2023-09-28,2470.0
2023-10-09,2488.0
2023-10-10,2424.0
2023-10-11,2455.0
2023-10-12,2443.0
2023-10-13,2441.0
2023-10-16,2468.0
2023-10-17,2416.0
2023-10-18,2382.0
2023-10-19,2417.0
2023-10-20,2431.0
2023-10-23,2404.0
2023-10-24,2389.0
2023-10-25,2411.0
2023-10-26,2403.0
2023-10-27,2437.0
2023-10-30,2461.0
2023-10-31,2427.0
2023-11-01,2412.0
2023-11-02,2393.0
2023-11-03,2448.0
2023-11-06,2479.0
2023-11-07,2475.0
2023-11-08,2514.0
2023-11-09,2508.0
2023-11-10,2487.0
2023-11-13,2456.0
2023-11-14,2458.0
2023-11-15,2485.0
2023-11-16,2498.0
2023-11-17,2499.0
2023-11-20,2447.0
2023-11-21,2388.0
2023-11-22,2396.0
2023-11-23,2349.0
2023-11-24,2392.0
2023-11-27,2423.0
2023-11-28,2421.0
2023-11-29,2423.0
2023-11-30,2501.0
2023-12-01,2498.0
2023-12-04,2430.0
2023-12-05,2427.0
2023-12-06,2432.0
2023-12-07,2448.0
2023-12-08,2441.0
2023-12-11,2430.0
2023-12-12,2438.0
2023-12-13,2406.0
2023-12-14,2400.0
2023-12-15,2401.0
2023-12-18,2412.0
2023-12-19,2423.0
2023-12-20,2452.0
2023-12-21,2471.0
2023-12-22,2498.0
2023-12-25,2451.0
2023-12-26,2443.0
2023-12-27,2445.0
2023-12-28,2458.0
2023-12-29,2397.0
2024-01-02,2358.0
2024-01-03,2361.0
2024-01-04,2351.0
2024-01-05,2354.0
2024-01-08,2337.0
2024-01-09,2359.0
2024-01-11,2279.0
2024-01-12,2380.0
2024-01-15,2381.0
