datetime,CF1909
2018-09-17,17665.0
2018-09-18,17600.0
2018-09-19,17050.0
2018-09-20,17235.0
2018-09-21,17160.0
2018-09-25,17000.0
2018-09-26,17020.0
2018-09-27,16635.0
2018-09-28,16650.0
2018-10-08,16830.0
2018-10-09,16850.0
2018-10-10,16735.0
2018-10-11,16540.0
2018-10-12,16865.0
2018-10-15,16840.0
2018-10-16,16695.0
2018-10-17,16765.0
2018-10-18,16555.0
2018-10-19,16480.0
2018-10-22,16580.0
2018-10-23,16645.0
2018-10-24,16685.0
2018-10-25,16440.0
2018-10-26,16355.0
2018-10-29,16080.0
2018-10-30,16205.0
2018-10-31,16165.0
2018-11-01,16105.0
2018-11-02,16360.0
2018-11-05,16335.0
2018-11-06,16245.0
2018-11-07,16135.0
2018-11-08,16245.0
2018-11-09,16305.0
2018-11-12,16100.0
2018-11-13,16040.0
2018-11-14,16005.0
2018-11-15,16100.0
2018-11-16,16140.0
2018-11-19,16035.0
2018-11-20,15940.0
2018-11-21,15855.0
2018-11-22,15710.0
2018-11-23,15685.0
2018-11-26,15430.0
2018-11-27,15415.0
2018-11-28,15495.0
2018-11-29,15570.0
2018-11-30,15560.0
2018-12-03,15790.0
2018-12-04,15650.0
2018-12-05,15695.0
2018-12-06,15665.0
2018-12-07,15620.0
2018-12-10,15775.0
2018-12-11,15860.0
2018-12-12,15875.0
2018-12-13,15780.0
2018-12-14,15840.0
2018-12-17,15845.0
2018-12-18,15700.0
2018-12-19,15650.0
2018-12-20,15710.0
2018-12-21,15665.0
2018-12-24,15495.0
2018-12-25,15130.0
2018-12-26,15240.0
2018-12-27,15300.0
2018-12-28,15335.0
2019-01-02,15330.0
2019-01-03,15295.0
2019-01-04,15375.0
2019-01-07,15475.0
2019-01-08,15480.0
2019-01-09,15555.0
2019-01-10,15545.0
2019-01-11,15525.0
2019-01-14,15555.0
2019-01-15,15520.0
2019-01-16,15380.0
2019-01-17,15635.0
2019-01-18,15625.0
2019-01-21,15755.0
2019-01-22,15550.0
2019-01-23,15510.0
2019-01-24,15555.0
